Set	Azimutal	Elevation	Time	Error_Time	Concentration	Error_Concentration	SCD	Error_SCD	Shift	Error_Shift	Squeeze	Error_Squeeze
7	120	15	0 days 08:31:17	0 days 00:00:01	-917.123	253.402	-11005500.0	3.04083	500000.0	82.8189	-1000.0	0.207224
7	120	30	0 days 08:32:05	0 days 00:00:01	614.846	159.261	7378150.0	1.91114	500000.0	77.6409	-1000.0	0.194268
7	120	60	0 days 08:32:23	0 days 00:00:01	-189.349	143.338	-2272190.0	1.72006	500000.0	226.906	-1000.0	0.567749
7	120	75	0 days 08:33:11	0 days 00:00:01	310.016	267.064	3720190.0	3.20477	500000.0	258.213	-1000.0	0.646083
7	120	90	0 days 08:33:29	0 days 00:00:01	60.6547	193.484	727856.0	2.32182	500000.0	956.154	-1000.0	2.39243
7	150	0	0 days 08:31:05	0 days 00:00:01	-666.805	203.565	-8001630.0	2.44277	500000.0	91.5062	-1000.0	0.228961
7	150	15	0 days 08:31:11	0 days 00:00:01	-561.311	190.883	-6735730.0	2.2906	500000.0	101.932	-1000.0	0.255047
7	150	30	0 days 08:32:11	0 days 00:00:01	-272.532	199.577	-3270380.0	2.39492	500000.0	219.502	-1000.0	0.549224
7	150	60	0 days 08:32:17	0 days 00:00:01	-301.593	157.919	-3619120.0	1.89504	500000.0	156.95	-1000.0	0.39271
7	150	75	0 days 08:33:17	0 days 00:00:01	492.87	265.33	5914440.0	3.18396	500000.0	161.362	-1000.0	0.403749
7	150	90	0 days 08:33:23	0 days 00:00:01	-278.358	287.002	-3340290.0	3.44403	500000.0	309.049	-1000.0	0.773284
8	0	0	0 days 08:34:17	0 days 00:00:01	975.311	279.067	11703700.0	3.3488	500000.0	85.7652	-1000.0	0.214596
8	0	30	0 days 08:35:23	0 days 00:00:01	-41.3104	314.508	-495724.0	3.77409	501454.0	1819.71	3117.87	4.53893
8	0	75	0 days 08:36:29	0 days 00:00:01	217.407	339.498	2608880.0	4.07398	500000.0	468.071	-1000.0	1.17118
8	30	0	0 days 08:34:23	0 days 00:00:01	1022.33	454.626	12268000.0	5.45552	500000.0	133.597	-1000.0	0.334357
8	30	15	0 days 08:35:17	0 days 00:00:01	378.058	194.17	4536690.0	2.33004	500000.0	153.947	-1000.0	0.385195
8	30	30	0 days 08:35:29	0 days 00:00:01	405.844	181.349	4870120.0	2.17619	500000.0	133.938	-1000.0	0.335131
8	30	60	0 days 08:36:23	0 days 00:00:01	153.976	384.347	1847710.0	4.61217	500000.0	748.201	-1000.0	1.8721
8	30	75	0 days 08:36:35	0 days 00:00:01	1407.53	434.69	16890400.0	5.21627	500000.0	92.9457	-1000.0	0.23267
8	30	90	0 days 08:37:29	0 days 00:00:01	182.762	270.817	2193150.0	3.2498	500000.0	444.155	-1000.0	1.11134
8	60	0	0 days 08:34:29	0 days 00:00:01	962.528	294.388	11550300.0	3.53266	500000.0	91.6756	-1000.0	0.229385
8	60	15	0 days 08:35:11	0 days 00:00:01	1117.15	341.532	13405800.0	4.09839	500000.0	91.636	-1000.0	0.229286
8	60	30	0 days 08:35:35	0 days 00:00:01	997.217	534.624	11966600.0	6.41548	500000.0	154.772	-1000.0	0.387594
8	60	60	0 days 08:36:17	0 days 00:00:01	-19.1157	330.88	-229388.0	3.97056	500000.0	5188.34	-1000.0	12.9819
8	60	75	0 days 08:36:41	0 days 00:00:01	43.5482	390.23	522579.0	4.68276	500000.0	2685.94	-1000.0	6.72059
8	60	90	0 days 08:37:23	0 days 00:00:01	1152.7	470.338	13832400.0	5.64404	500000.0	121.451	-1000.0	0.304107
8	90	0	0 days 08:34:35	0 days 00:00:01	939.326	515.525	11271900.0	6.18629	500000.0	164.54	-1000.0	0.411673
8	90	15	0 days 08:35:05	0 days 00:00:01	705.793	170.62	8469510.0	2.04745	500000.0	72.4603	-1000.0	0.181306
8	90	30	0 days 08:35:41	0 days 00:00:01	249.833	202.842	2998000.0	2.43411	500000.0	243.363	-1000.0	0.608927
8	90	60	0 days 08:36:11	0 days 00:00:01	41.7027	340.986	500433.0	4.09183	500000.0	2450.86	-1000.0	6.13237
8	90	75	0 days 08:36:47	0 days 00:00:01	217.912	333.576	2614950.0	4.00291	500000.0	458.838	-1000.0	1.14807
8	90	90	0 days 08:37:17	0 days 00:00:01	447.011	438.23	5364140.0	5.25876	500000.0	294.925	-1000.0	0.738195
8	120	0	0 days 08:34:41	0 days 00:00:01	646.974	267.149	7763680.0	3.20578	500000.0	123.769	-1000.0	0.309687
8	120	15	0 days 08:34:59	0 days 00:00:01	738.288	392.889	8859470.0	4.71467	500000.0	159.521	-999.998	0.399122
8	120	30	0 days 08:35:47	0 days 00:00:01	100.321	396.734	1203850.0	4.7608	500000.0	1185.37	-1000.0	2.96595
8	120	60	0 days 08:36:05	0 days 00:00:01	27.6847	406.397	332217.0	4.87677	500000.0	4415.4	-1000.0	11.0523
8	120	75	0 days 08:36:53	0 days 00:00:01	435.456	333.372	5225480.0	4.00047	500000.0	229.473	-1000.0	0.574172
8	120	90	0 days 08:37:11	0 days 00:00:01	543.499	271.129	6521990.0	3.25354	500000.0	149.528	-1000.0	0.37414
8	150	0	0 days 08:34:47	0 days 00:00:01	-196.54	163.497	-2358480.0	1.96196	500000.0	249.348	-1000.0	0.623902
8	150	15	0 days 08:34:53	0 days 00:00:01	-85.2042	215.346	-1022450.0	2.58415	500000.0	757.569	-1000.0	1.89554
8	150	30	0 days 08:35:53	0 days 00:00:01	675.769	265.062	8109220.0	3.18074	500000.0	117.57	-1000.0	0.294175
8	150	60	0 days 08:35:59	0 days 00:00:01	946.69	335.845	11360300.0	4.03014	500000.0	106.335	-1000.0	0.266066
8	150	75	0 days 08:36:59	0 days 00:00:01	621.762	374.498	7461110.0	4.49396	500000.0	180.539	-1000.0	0.451734
8	150	90	0 days 08:37:05	0 days 00:00:01	230.998	272.94	2771980.0	3.27528	500000.0	354.164	-1000.0	0.886168
9	0	0	0 days 08:37:59	0 days 00:00:01	329.111	224.833	3949330.0	2.698	500000.0	204.769	-1000.0	0.512361
9	0	30	0 days 08:39:05	0 days 00:00:01	-115.759	328.112	-1389110.0	3.93735	500000.0	849.78	-1000.0	2.12612
9	0	75	0 days 08:40:11	0 days 00:00:01	471.829	181.992	5661960.0	2.1839	500000.0	115.615	-1000.0	0.289284
9	30	0	0 days 08:38:05	0 days 00:00:01	610.19	184.076	7322280.0	2.20892	500000.0	90.4231	-1000.0	0.226251
9	30	15	0 days 08:38:59	0 days 00:00:01	-288.234	256.869	-3458810.0	3.08243	500000.0	267.142	-1000.0	0.668388
9	30	30	0 days 08:39:11	0 days 00:00:01	-826.451	504.371	-9917400.0	6.05245	500000.0	183.984	-1000.0	0.460317
9	30	60	0 days 08:40:05	0 days 00:00:01	-246.88	269.9	-2962560.0	3.2388	500000.0	327.712	-1000.0	0.819934
9	30	75	0 days 08:40:17	0 days 00:00:01	-897.797	419.56	-10773600.0	5.03472	500000.0	140.131	-1000.0	0.350604
9	30	90	0 days 08:41:11	0 days 00:00:01	-58.4546	205.303	-701455.0	2.46364	500000.0	1052.75	-1000.0	2.63411
9	60	0	0 days 08:38:11	0 days 00:00:01	279.322	222.259	3351860.0	2.66711	500000.0	238.507	-1000.0	0.596778
9	60	15	0 days 08:38:53	0 days 00:00:01	1663.22	334.84	19958600.0	4.01808	500000.0	60.344	-1000.0	0.150989
9	60	30	0 days 08:39:17	0 days 00:00:01	567.277	239.437	6807320.0	2.87324	500000.0	126.515	-1000.0	0.316558
9	60	60	0 days 08:39:59	0 days 00:00:01	-182.978	154.708	-2195740.0	1.8565	500000.0	253.432	-1000.0	0.634121
9	60	75	0 days 08:40:23	0 days 00:00:01	-261.318	251.283	-3135820.0	3.01539	499978.0	294.539	-1067.66	0.73721
9	60	90	0 days 08:41:05	0 days 00:00:01	-148.502	147.585	-1782030.0	1.77102	500000.0	297.889	-1000.0	0.745359
9	90	0	0 days 08:38:17	0 days 00:00:01	902.917	367.231	10835000.0	4.40677	500000.0	121.91	-1000.0	0.305034
9	90	15	0 days 08:38:47	0 days 00:00:01	-555.416	357.876	-6664990.0	4.2945	500000.0	193.135	-1000.0	0.483249
9	90	30	0 days 08:39:23	0 days 00:00:01	-44.1706	284.052	-530047.0	3.40862	500000.0	1927.37	-1000.0	4.82228
9	90	60	0 days 08:39:53	0 days 00:00:01	-268.745	288.446	-3224940.0	3.46136	500000.0	321.715	-1000.0	0.804974
9	90	75	0 days 08:40:29	0 days 00:00:01	81.4618	208.729	977541.0	2.50475	500000.0	768.025	-1000.0	1.9217
9	90	90	0 days 08:40:59	0 days 00:00:01	596.962	389.115	7163530.0	4.66938	500000.0	195.392	-1000.0	0.488871
9	120	0	0 days 08:38:23	0 days 00:00:01	194.616	177.526	2335390.0	2.13032	500000.0	273.421	-1000.0	0.684135
9	120	15	0 days 08:38:41	0 days 00:00:01	308.298	193.487	3699570.0	2.32185	500000.0	188.117	-1000.0	0.470695
9	120	30	0 days 08:39:29	0 days 00:00:01	344.303	243.449	4131640.0	2.92138	500000.0	211.94	-1000.0	0.530302
9	120	60	0 days 08:39:47	0 days 00:00:01	-532.86	141.787	-6394310.0	1.70145	500029.0	79.1858	-922.238	0.198065
9	120	75	0 days 08:40:35	0 days 00:00:01	-175.55	268.078	-2106590.0	3.21694	500000.0	457.729	-1000.0	1.1453
9	120	90	0 days 08:40:53	0 days 00:00:01	1082.93	373.015	12995200.0	4.47617	500142.0	95.4005	-607.0	0.238222
9	150	0	0 days 08:38:29	0 days 00:00:01	-795.837	405.744	-9550020.0	4.86892	500000.0	153.7	-1000.0	0.384549
9	150	15	0 days 08:38:35	0 days 00:00:01	-110.823	263.55	-1329880.0	3.1626	500000.0	712.817	-1000.0	1.78357
9	150	30	0 days 08:39:35	0 days 00:00:01	534.702	196.904	6416420.0	2.36285	500000.0	110.38	-1000.0	0.276185
9	150	60	0 days 08:39:41	0 days 00:00:01	352.941	210.171	4235300.0	2.52205	500000.0	178.491	-1000.0	0.446609
9	150	75	0 days 08:40:41	0 days 00:00:01	-157.733	302.66	-1892800.0	3.63191	500000.0	575.183	-1000.0	1.43911
9	150	90	0 days 08:40:47	0 days 00:00:01	-315.598	219.616	-3787180.0	2.6354	500000.0	208.582	-1000.0	0.521901
10	0	0	0 days 08:41:41	0 days 00:00:01	-596.147	260.409	-7153740.0	3.12489	500000.0	130.933	-1000.0	0.327612
10	0	30	0 days 08:42:47	0 days 00:00:01	-731.427	211.31	-8777120.0	2.53572	500000.0	86.5955	-1000.0	0.216674
10	0	75	0 days 08:43:53	0 days 00:00:01	-1252.15	424.612	-15025800.0	5.09534	500000.0	102.231	-1000.0	0.255776
10	30	0	0 days 08:41:47	0 days 00:00:01	-280.322	292.376	-3363870.0	3.50851	500000.0	312.696	-1000.0	0.782354
10	30	15	0 days 08:42:41	0 days 00:00:01	-264.478	172.127	-3173730.0	2.06552	500000.0	195.077	-1000.0	0.488109
10	30	30	0 days 08:42:53	0 days 00:00:01	-715.82	181.116	-8589840.0	2.17339	500000.0	75.8401	-1000.0	0.189762
10	30	60	0 days 08:43:47	0 days 00:00:01	105.351	230.744	1264210.0	2.76892	500000.0	656.502	-1000.0	1.64266
10	30	75	0 days 08:43:59	0 days 00:00:01	74.215	300.6	890580.0	3.6072	500000.0	1214.07	-1000.0	3.03777
10	30	90	0 days 08:44:53	0 days 00:00:01	-415.506	179.856	-4986070.0	2.15828	500000.0	129.746	-1000.0	0.324643
10	60	0	0 days 08:41:53	0 days 00:00:01	-829.31	184.199	-9951730.0	2.21038	500000.0	66.5757	-1000.0	0.166581
10	60	15	0 days 08:42:35	0 days 00:00:01	79.7987	179.026	957584.0	2.14831	500000.0	672.46	-1000.0	1.68259
10	60	30	0 days 08:42:59	0 days 00:00:01	-274.882	229.31	-3298590.0	2.75172	500000.0	250.048	-1000.0	0.625653
10	60	60	0 days 08:43:41	0 days 00:00:01	-99.5569	173.976	-1194680.0	2.08771	500000.0	523.799	-1000.0	1.31062
10	60	75	0 days 08:44:05	0 days 00:00:01	-423.995	162.265	-5087940.0	1.94712	500000.0	114.713	-1000.0	0.287027
10	60	90	0 days 08:44:47	0 days 00:00:01	-408.728	193.152	-4904740.0	2.31782	500000.0	141.648	-1000.0	0.354422
10	90	0	0 days 08:41:59	0 days 00:00:01	-1369.82	317.987	-16437800.0	3.81585	500000.0	69.5963	-1000.0	0.174127
10	90	15	0 days 08:42:29	0 days 00:00:01	222.67	188.566	2672040.0	2.2628	500000.0	253.834	-1000.0	0.635126
10	90	30	0 days 08:43:05	0 days 00:00:01	237.834	229.026	2854010.0	2.74831	500000.0	288.64	-1000.0	0.722215
10	90	60	0 days 08:43:35	0 days 00:00:01	-399.302	213.722	-4791630.0	2.56466	500000.0	160.433	-1000.0	0.401425
10	90	75	0 days 08:44:11	0 days 00:00:01	-264.105	295.31	-3169260.0	3.54372	500000.0	335.156	-1000.0	0.838606
10	90	90	0 days 08:44:41	0 days 00:00:01	-194.763	234.37	-2337160.0	2.81245	500000.0	360.697	-1000.0	0.902513
10	120	0	0 days 08:42:05	0 days 00:00:01	-1191.58	291.936	-14299000.0	3.50323	500000.0	73.436	-1000.0	0.183747
10	120	15	0 days 08:42:23	0 days 00:00:01	266.887	153.908	3202640.0	1.8469	500000.0	172.855	-1000.0	0.432506
10	120	30	0 days 08:43:11	0 days 00:00:01	118.341	197.971	1420090.0	2.37565	500000.0	501.434	-1000.0	1.25466
10	120	60	0 days 08:43:29	0 days 00:00:01	-583.565	232.441	-7002780.0	2.78929	500000.0	119.39	-1000.0	0.298731
10	120	75	0 days 08:44:17	0 days 00:00:01	-379.413	141.38	-4552960.0	1.69656	500000.0	111.692	-1000.0	0.279468
10	120	90	0 days 08:44:35	0 days 00:00:01	-252.2	210.282	-3026400.0	2.52339	500000.0	249.922	-1000.0	0.625338
10	150	0	0 days 08:42:11	0 days 00:00:01	-479.196	180.952	-5750350.0	2.17143	500000.0	113.187	-1000.0	0.28321
10	150	15	0 days 08:42:17	0 days 00:00:01	40.8266	237.225	489920.0	2.84669	500000.0	1741.66	-1000.0	4.35786
10	150	30	0 days 08:43:17	0 days 00:00:01	-657.888	231.454	-7894660.0	2.77745	500000.0	105.453	-1000.0	0.263858
10	150	60	0 days 08:43:23	0 days 00:00:01	-393.53	183.653	-4722360.0	2.20384	499853.0	144.009	-1377.07	0.360844
10	150	75	0 days 08:44:23	0 days 00:00:01	-189.394	245.003	-2272720.0	2.94003	500000.0	387.75	-1000.0	0.970203
10	150	90	0 days 08:44:29	0 days 00:00:01	-239.464	223.737	-2873570.0	2.68485	500000.0	280.055	-1000.0	0.700737
11	0	0	0 days 08:45:23	0 days 00:00:01	-558.031	256.316	-6696370.0	3.07579	500000.0	137.678	-1000.0	0.344488
11	0	30	0 days 08:46:29	0 days 00:00:01	-148.099	193.698	-1777190.0	2.32437	500000.0	392.03	-1000.0	0.980912
11	0	75	0 days 08:47:35	0 days 00:00:01	-73.7281	205.359	-884739.0	2.46432	500000.0	834.887	-1000.0	2.089
11	30	0	0 days 08:45:29	0 days 00:00:01	20.9173	343.144	251008.0	4.11772	500000.0	4917.18	-1000.0	12.3034
11	30	15	0 days 08:46:23	0 days 00:00:01	-565.24	237.309	-6782890.0	2.84772	500618.0	112.286	728.382	0.280464
11	30	30	0 days 08:46:35	0 days 00:00:01	-379.727	201.704	-4556730.0	2.42045	500000.0	159.217	-1000.0	0.398383
11	30	60	0 days 08:47:29	0 days 00:00:01	-634.898	256.563	-7618780.0	3.07876	500000.0	121.126	-1000.0	0.303073
11	30	75	0 days 08:47:41	0 days 00:00:01	-948.858	407.674	-11386300.0	4.89208	500000.0	128.811	-1000.0	0.322279
11	30	90	0 days 08:48:35	0 days 00:00:01	-30.5844	272.67	-367013.0	3.27204	500000.0	2672.29	-1000.0	6.68644
11	60	0	0 days 08:45:35	0 days 00:00:01	593.956	408.936	7127480.0	4.90724	500000.0	206.371	-1000.0	0.516367
11	60	15	0 days 08:46:17	0 days 00:00:01	-422.348	251.808	-5068180.0	3.0217	500000.0	178.709	-1000.0	0.447154
11	60	30	0 days 08:46:41	0 days 00:00:01	-630.16	366.169	-7561890.0	4.39402	500000.0	174.172	-1000.0	0.435801
11	60	60	0 days 08:47:23	0 days 00:00:01	-806.122	230.844	-9673460.0	2.77013	500000.0	85.8351	-1000.0	0.214771
11	60	75	0 days 08:47:47	0 days 00:00:01	73.1293	217.048	877551.0	2.60457	500000.0	889.632	-1000.0	2.22598
11	60	90	0 days 08:48:29	0 days 00:00:01	150.861	218.096	1810330.0	2.61715	500000.0	433.328	-1000.0	1.08425
11	90	0	0 days 08:45:41	0 days 00:00:01	5.76684	222.843	69202.1	2.67412	500000.0	11582.6	-1000.0	28.9813
11	90	15	0 days 08:46:11	0 days 00:00:01	-91.3274	317.624	-1095930.0	3.81149	500000.0	1042.46	-1000.0	2.60837
11	90	30	0 days 08:46:47	0 days 00:00:01	-484.613	123.664	-5815350.0	1.48396	500000.0	76.4881	-1000.0	0.191384
11	90	60	0 days 08:47:17	0 days 00:00:01	-756.5	290.886	-9078010.0	3.49064	500000.0	115.255	-1000.0	0.288384
11	90	75	0 days 08:47:53	0 days 00:00:01	-57.7281	243.883	-692737.0	2.92659	500000.0	1266.31	-1000.0	3.16848
11	90	90	0 days 08:48:23	0 days 00:00:01	-469.428	208.081	-5633140.0	2.49697	500000.0	132.864	-999.997	0.332444
11	120	0	0 days 08:45:47	0 days 00:00:01	85.395	219.106	1024740.0	2.62927	500000.0	769.075	-1000.0	1.92433
11	120	15	0 days 08:46:05	0 days 00:00:01	-388.896	235.627	-4666750.0	2.82753	500000.0	181.61	-1000.0	0.454412
11	120	30	0 days 08:46:53	0 days 00:00:01	-319.284	221.86	-3831420.0	2.66233	500000.0	208.28	-1000.0	0.521145
11	120	60	0 days 08:47:11	0 days 00:00:01	200.494	289.687	2405920.0	3.47624	500000.0	433.086	-1000.0	1.08364
11	120	75	0 days 08:47:59	0 days 00:00:01	-145.526	246.672	-1746320.0	2.96007	500000.0	508.072	-1000.0	1.27126
11	120	90	0 days 08:48:17	0 days 00:00:01	-17.0779	296.805	-204934.0	3.56166	500000.0	5209.36	-1000.0	13.0345
11	150	0	0 days 08:45:53	0 days 00:00:01	237.458	246.1	2849490.0	2.9532	500000.0	310.651	-1000.0	0.77729
11	150	15	0 days 08:45:59	0 days 00:00:01	557.713	211.322	6692560.0	2.53587	500000.0	113.574	-1000.0	0.284178
11	150	30	0 days 08:46:59	0 days 00:00:01	-325.357	212.413	-3904270.0	2.54895	500000.0	195.69	-1000.0	0.489643
11	150	60	0 days 08:47:05	0 days 00:00:01	-564.788	194.593	-6777460.0	2.33512	500000.0	103.273	-1000.0	0.258404
11	150	75	0 days 08:48:05	0 days 00:00:01	-384.1	233.119	-4609240.0	2.79745	500000.0	181.92	-1000.0	0.455187
11	150	90	0 days 08:48:11	0 days 00:00:01	-1035.45	292.377	-12425400.0	3.50851	500000.0	84.6366	-1000.0	0.211772
12	0	0	0 days 08:49:05	0 days 00:00:01	52.1799	215.574	626158.0	2.58689	500000.0	1238.34	-1000.0	3.0985
12	0	30	0 days 08:50:11	0 days 00:00:01	672.807	347.912	8073690.0	4.17495	500147.0	144.97	-591.02	0.36205
12	0	75	0 days 08:51:17	0 days 00:00:01	-107.629	320.95	-1291550.0	3.8514	499912.0	883.312	-1226.59	2.21299
12	30	0	0 days 08:49:11	0 days 00:00:01	906.673	247.935	10880100.0	2.97521	500000.0	81.9658	-1000.0	0.20509
12	30	15	0 days 08:50:05	0 days 00:00:01	333.912	223.76	4006940.0	2.68512	500000.0	200.862	-1000.0	0.502583
12	30	30	0 days 08:50:17	0 days 00:00:01	1248.42	375.346	14981000.0	4.50415	500000.0	90.1197	-1000.0	0.225492
12	30	60	0 days 08:51:11	0 days 00:00:01	-283.313	228.248	-3399750.0	2.73898	500000.0	241.483	-1000.0	0.604224
12	30	75	0 days 08:51:23	0 days 00:00:01	295.528	248.163	3546330.0	2.97795	500000.0	251.701	-1000.0	0.629789
12	30	90	0 days 08:52:17	0 days 00:00:01	79.1259	314.675	949511.0	3.7761	500000.0	1192.04	-1000.0	2.98264
12	60	0	0 days 08:49:17	0 days 00:00:01	58.471	252.959	701652.0	3.03551	500000.0	1296.75	-1000.0	3.24465
12	60	15	0 days 08:49:59	0 days 00:00:01	1065.74	490.402	12788900.0	5.88482	500000.0	136.957	-1000.0	0.342886
12	60	30	0 days 08:50:23	0 days 00:00:01	98.4459	216.908	1181350.0	2.60289	500000.0	660.425	-1000.0	1.65247
12	60	60	0 days 08:51:05	0 days 00:00:01	744.464	446.141	8933570.0	5.3537	500000.0	178.367	-1000.0	0.446558
12	60	75	0 days 08:51:29	0 days 00:00:01	535.562	385.328	6426740.0	4.62394	500000.0	215.659	-1000.0	0.539608
12	60	90	0 days 08:52:11	0 days 00:00:01	-324.432	326.609	-3893180.0	3.91931	500000.0	301.753	-1000.0	0.755027
12	90	0	0 days 08:49:23	0 days 00:00:01	51.7447	209.911	620937.0	2.51894	500000.0	1215.95	-1000.0	3.04247
12	90	15	0 days 08:49:53	0 days 00:00:01	381.608	160.523	4579290.0	1.92628	500000.0	126.086	-1000.0	0.315484
12	90	30	0 days 08:50:29	0 days 00:00:01	871.344	283.474	10456100.0	3.40169	500000.0	97.5149	-1000.0	0.243995
12	90	60	0 days 08:50:59	0 days 00:00:01	1042.44	448.921	12509200.0	5.38705	500000.0	129.168	-1000.0	0.323353
12	90	75	0 days 08:51:35	0 days 00:00:01	944.68	466.314	11336200.0	5.59576	500000.0	147.887	-1000.0	0.370186
12	90	90	0 days 08:52:05	0 days 00:00:01	764.055	434.154	9168660.0	5.20985	500000.0	169.124	-1000.0	0.423417
12	120	0	0 days 08:49:29	0 days 00:00:01	567.388	347.694	6808670.0	4.17233	500000.0	183.68	-1000.0	0.459593
12	120	15	0 days 08:49:47	0 days 00:00:01	340.263	231.729	4083160.0	2.78076	500021.0	203.881	-943.963	0.510032
12	120	30	0 days 08:50:35	0 days 00:00:01	289.307	222.64	3471690.0	2.67169	500000.0	230.67	-1000.0	0.577169
12	120	60	0 days 08:50:53	0 days 00:00:01	514.591	421.974	6175090.0	5.06369	500000.0	247.168	-1000.0	0.618665
12	120	75	0 days 08:51:41	0 days 00:00:01	-111.522	228.643	-1338260.0	2.74372	499266.0	575.152	-2901.06	1.43903
12	120	90	0 days 08:51:59	0 days 00:00:01	83.1032	225.772	997238.0	2.70926	500000.0	814.325	-1000.0	2.03755
12	150	0	0 days 08:49:35	0 days 00:00:01	158.733	170.117	1904800.0	2.0414	500000.0	321.236	-1000.0	0.803777
12	150	15	0 days 08:49:41	0 days 00:00:01	-329.418	293.942	-3953030.0	3.5273	500025.0	266.283	-930.464	0.666078
12	150	30	0 days 08:50:41	0 days 00:00:01	215.426	211.318	2585110.0	2.53581	500000.0	294.025	-1000.0	0.73569
12	150	60	0 days 08:50:47	0 days 00:00:01	21.3852	237.687	256622.0	2.85225	500000.0	3331.5	-1000.0	8.33587
12	150	75	0 days 08:51:47	0 days 00:00:01	541.968	324.028	6503570.0	3.88831	499923.0	185.563	-1200.85	0.464568
12	150	90	0 days 08:51:53	0 days 00:00:01	-700.874	298.144	-8410490.0	3.57773	500000.0	127.506	-1000.0	0.319038
13	0	0	0 days 08:52:47	0 days 00:00:01	251.545	416.898	3018540.0	5.00278	500000.0	496.973	-1000.0	1.24341
13	0	30	0 days 08:53:53	0 days 00:00:01	581.842	322.745	6982130.0	3.87295	500000.0	166.276	-1000.0	0.416022
13	0	75	0 days 08:54:59	0 days 00:00:01	502.295	331.024	6027560.0	3.97231	500000.0	197.615	-1000.0	0.494428
13	30	0	0 days 08:52:53	0 days 00:00:01	1029.57	399.052	12354900.0	4.78862	500000.0	116.184	-1000.0	0.290693
13	30	15	0 days 08:53:47	0 days 00:00:01	552.473	432.317	6629670.0	5.1878	500000.0	234.644	-1000.0	0.587074
13	30	30	0 days 08:53:59	0 days 00:00:01	1744.28	479.899	20931400.0	5.75879	500000.0	82.701	-1000.0	0.207011
13	30	60	0 days 08:54:53	0 days 00:00:01	1096.2	552.29	13154400.0	6.62747	500000.0	146.34	-1000.0	0.366159
13	30	75	0 days 08:55:05	0 days 00:00:01	-464.061	316.828	-5568730.0	3.80194	500000.0	204.642	-1000.0	0.512043
13	30	90	0 days 08:55:59	0 days 00:00:01	856.068	337.655	10272800.0	4.05186	500000.0	118.273	-1000.0	0.295915
13	60	0	0 days 08:52:59	0 days 00:00:01	589.179	319.667	7070150.0	3.836	500000.0	162.629	-1000.0	0.406919
13	60	15	0 days 08:53:41	0 days 00:00:01	350.102	192.701	4201220.0	2.31242	500000.0	164.982	-1000.0	0.412808
13	60	30	0 days 08:54:05	0 days 00:00:01	934.058	397.035	11208700.0	4.76442	500000.0	127.396	-1000.0	0.318744
13	60	60	0 days 08:54:47	0 days 00:00:01	542.333	382.467	6507990.0	4.58961	500000.0	211.399	-1000.0	0.528921
13	60	75	0 days 08:55:11	0 days 00:00:01	1240.67	723.381	14888100.0	8.68057	500000.0	150.718	-1000.0	0.377622
13	60	90	0 days 08:55:53	0 days 00:00:01	650.211	304.07	7802520.0	3.64883	500000.0	140.173	-1000.0	0.350733
13	90	0	0 days 08:53:05	0 days 00:00:01	84.6656	343.335	1015990.0	4.12004	500000.0	1215.51	-1000.0	3.04137
13	90	15	0 days 08:53:35	0 days 00:00:01	1382.55	589.853	16590600.0	7.07824	500000.0	120.453	-1000.0	0.301503
13	90	30	0 days 08:54:11	0 days 00:00:01	747.436	265.627	8969230.0	3.18752	500000.0	106.523	-1000.0	0.266536
13	90	60	0 days 08:54:41	0 days 00:00:01	274.843	262.216	3298120.0	3.14659	500000.0	285.97	-1000.0	0.715536
13	90	75	0 days 08:55:17	0 days 00:00:01	1933.78	501.969	23205400.0	6.02363	500000.0	77.8598	-1000.0	0.1949
13	90	90	0 days 08:55:47	0 days 00:00:01	389.004	296.813	4668020.0	3.56173	500000.0	228.704	-1000.0	0.57225
13	120	0	0 days 08:53:11	0 days 00:00:01	800.867	272.202	9610400.0	3.26642	500000.0	101.866	-1000.0	0.254869
13	120	15	0 days 08:53:29	0 days 00:00:01	1191.29	346.035	14295500.0	4.15242	500000.0	87.0715	-1000.0	0.217853
13	120	30	0 days 08:54:17	0 days 00:00:01	1304.54	503.646	15654500.0	6.04375	500000.0	116.389	-1000.0	0.291266
13	120	60	0 days 08:54:35	0 days 00:00:01	690.696	353.57	8288380.0	4.24285	500000.0	153.471	-1000.0	0.383979
13	120	75	0 days 08:55:23	0 days 00:00:01	2156.17	737.247	25874000.0	8.84694	500000.0	96.5786	-1000.0	0.241872
13	120	90	0 days 08:55:41	0 days 00:00:01	152.445	212.644	1829350.0	2.55174	499034.0	404.438	-3421.26	1.01234
13	150	0	0 days 08:53:17	0 days 00:00:01	1734.77	461.467	20817200.0	5.53761	500000.0	79.7395	-1000.0	0.199508
13	150	15	0 days 08:53:23	0 days 00:00:01	1484.69	434.936	17816300.0	5.21924	500000.0	87.8432	-1000.0	0.219781
13	150	30	0 days 08:54:23	0 days 00:00:01	1216.37	590.623	14596500.0	7.08751	500000.0	136.063	-1000.0	0.340597
13	150	60	0 days 08:54:29	0 days 00:00:01	390.782	236.348	4689340.0	2.83615	500000.0	181.266	-1000.0	0.453528
13	150	75	0 days 08:55:29	0 days 00:00:01	422.495	333.361	5069970.0	4.00035	500000.0	236.52	-1000.0	0.591773
13	150	90	0 days 08:55:35	0 days 00:00:01	445.874	256.942	5350490.0	3.0833	500000.0	172.73	-1000.0	0.432195
14	0	0	0 days 08:56:29	0 days 00:00:01	955.199	202.415	11462400.0	2.42898	500000.0	63.5178	-1000.0	0.15893
