Set	Azimutal	Elevation	Time	Error_Time	Concentration	Error_Concentration	SCD	Error_SCD	Shift	Error_Shift	Squeeze	Error_Squeeze
16	90	90	0 days 09:06:53	0 days 00:00:01	5.36284	12.2008	64354.0	0.146409	500000.0	493.191	-1000.0	1.23438
16	120	0	0 days 09:04:17	0 days 00:00:01	2.3438	13.3844	28125.6	0.160613	500000.0	1237.95	-1000.0	3.09839
16	120	15	0 days 09:04:35	0 days 00:00:01	70.3615	12.6965	844338.0	0.152358	500000.0	39.1175	-1000.0	0.0979053
16	120	30	0 days 09:05:23	0 days 00:00:01	36.036	12.3158	432432.0	0.14779	500000.0	74.0884	-1000.0	0.185432
16	120	60	0 days 09:05:41	0 days 00:00:01	27.5182	9.88489	330219.0	0.118619	500000.0	77.8707	-1000.0	0.194899
16	120	75	0 days 09:06:29	0 days 00:00:01	46.7938	14.9119	561525.0	0.178943	500000.0	69.0826	-1000.0	0.172903
16	120	90	0 days 09:06:47	0 days 00:00:01	20.7587	13.7547	249105.0	0.165056	500000.0	143.639	-1000.0	0.359508
16	150	0	0 days 09:04:23	0 days 00:00:01	105.123	22.9979	1261470.0	0.275974	500000.0	48.0015	-1000.0	0.120085
16	150	15	0 days 09:04:29	0 days 00:00:01	-3.25162	7.77712	-39019.4	0.0933254	500000.0	518.491	-1000.0	1.29771
16	150	30	0 days 09:05:29	0 days 00:00:01	38.7101	21.9362	464520.0	0.263233	500000.0	122.312	-1000.0	0.306113
16	150	60	0 days 09:05:35	0 days 00:00:01	129.542	30.7193	1554510.0	0.368633	500000.0	54.4782	-1000.0	0.136183
16	150	75	0 days 09:06:35	0 days 00:00:01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	150	90	0 days 09:06:41	0 days 00:00:01	-0.0843314	11.4178	-1011.98	0.137014	500000.0	29350.5	-1000.0	73.46
17	0	0	0 days 09:07:35	0 days 00:00:01	58.4501	20.2799	701400.0	0.243358	499918.0	79.0977	-1183.55	0.197728
17	0	30	0 days 09:08:41	0 days 00:00:01	31.7156	19.4022	380587.0	0.232827	500000.0	132.042	-1000.0	0.330464
17	0	75	0 days 09:09:47	0 days 00:00:01	-27.6095	17.8805	-331314.0	0.214566	500000.0	139.88	-1000.0	0.350073
17	30	0	0 days 09:07:41	0 days 00:00:01	-51.9648	15.2931	-623577.0	0.183517	500000.0	63.7984	-1000.0	0.159678
17	30	15	0 days 09:08:35	0 days 00:00:01	25.2477	19.7731	302973.0	0.237277	500000.0	169.157	-1000.0	0.423341
17	30	30	0 days 09:08:47	0 days 00:00:01	-30.7727	15.5624	-369272.0	0.186748	500000.0	109.231	-1000.0	0.273368
17	30	60	0 days 09:09:41	0 days 00:00:01	-61.2014	12.2747	-734418.0	0.147297	500000.0	43.4784	-1000.0	0.10882
17	30	75	0 days 09:09:53	0 days 00:00:01	4.22657	9.82885	50718.9	0.117946	500000.0	504.124	-1000.0	1.26175
17	30	90	0 days 09:10:47	0 days 00:00:01	-60.5079	17.4509	-726094.0	0.209411	500000.0	63.2807	-1000.0	0.158309
17	60	0	0 days 09:07:47	0 days 00:00:01	12.1663	21.7588	145995.0	0.261105	500000.0	386.289	-1000.0	0.966749
17	60	15	0 days 09:08:29	0 days 00:00:01	71.0519	25.0828	852624.0	0.300994	500000.0	76.5284	-1000.0	0.191539
17	60	30	0 days 09:08:53	0 days 00:00:01	45.2982	12.6737	543579.0	0.152084	500000.0	60.6517	-1000.0	0.151802
17	60	60	0 days 09:09:35	0 days 00:00:01	-68.4084	20.5997	-820901.0	0.247197	500000.0	66.072	-1000.0	0.165292
17	60	75	0 days 09:09:59	0 days 00:00:01	-16.8602	11.8094	-202323.0	0.141713	500000.0	151.84	-1000.0	0.380033
17	60	90	0 days 09:10:41	0 days 00:00:01	-53.3187	17.0669	-639824.0	0.204803	500000.0	69.0892	-1000.0	0.17291
17	90	0	0 days 09:07:53	0 days 00:00:01	57.6684	12.154	692020.0	0.145848	500000.0	45.6882	-1000.0	0.114351
17	90	15	0 days 09:08:23	0 days 00:00:01	-12.481	14.25	-149771.0	0.171001	500000.0	246.607	-1000.0	0.617172
17	90	30	0 days 09:08:59	0 days 00:00:01	-32.0491	20.6948	-384589.0	0.248337	500000.0	141.68	-1000.0	0.354442
17	90	60	0 days 09:09:29	0 days 00:00:01	-116.312	15.9953	-1395740.0	0.191943	500000.0	29.812	-1000.0	0.074615
17	90	75	0 days 09:10:05	0 days 00:00:01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	90	90	0 days 09:10:35	0 days 00:00:01	-31.7846	23.1831	-381415.0	0.278198	500000.0	160.037	-1000.0	0.400364
17	120	0	0 days 09:07:59	0 days 00:00:01	-0.470609	16.6481	-5647.31	0.199777	500000.0	7635.52	-1000.0	19.1095
17	120	15	0 days 09:08:17	0 days 00:00:01	78.777	20.5721	945325.0	0.246866	500000.0	56.6112	-1000.0	0.141689
17	120	30	0 days 09:09:05	0 days 00:00:01	-14.7348	15.0989	-176817.0	0.181187	500000.0	222.139	-1000.0	0.555982
17	120	60	0 days 09:09:23	0 days 00:00:01	-64.1169	20.5686	-769402.0	0.246823	500000.0	69.2416	-1000.0	0.173292
17	120	75	0 days 09:10:11	0 days 00:00:01	-66.2213	16.2208	-794656.0	0.19465	500000.0	53.1004	-1000.0	0.132902
17	120	90	0 days 09:10:29	0 days 00:00:01	-4.2485	20.0532	-50982.0	0.240638	500000.0	1023.22	-1000.0	2.56098
17	150	0	0 days 09:08:05	0 days 00:00:01	-33.796	13.9279	-405552.0	0.167135	500000.0	88.9517	-1000.0	0.22262
17	150	15	0 days 09:08:11	0 days 00:00:01	33.2227	15.9265	398672.0	0.191118	500000.0	103.471	-1000.0	0.258958
17	150	30	0 days 09:09:11	0 days 00:00:01	19.6821	12.8985	236185.0	0.154782	500000.0	142.066	-1000.0	0.355571
17	150	60	0 days 09:09:17	0 days 00:00:01	-2.35518	19.9406	-28262.2	0.239288	500000.0	1828.74	-1000.0	4.57671
17	150	75	0 days 09:10:17	0 days 00:00:01	26.2792	12.4122	315351.0	0.148946	500000.0	102.39	-1000.0	0.256267
17	150	90	0 days 09:10:23	0 days 00:00:01	49.0643	14.9219	588772.0	0.179063	500000.0	65.9296	-1000.0	0.165012
