Set	Azimutal	Elevation	Time	Error_Time	Concentration	Error_Concentration	SCD	Error_SCD	Shift	Error_Shift	Squeeze	Error_Squeeze
7	30	30	0 days 08:31:47	0 days 00:00:01	5.70323	1.09905	68438.7	0.0131886	500000.0	22.9926	-1000.0	0.0588453
7	30	60	0 days 08:32:41	0 days 00:00:01	-1.56576	1.19414	-18789.1	0.0143297	500000.0	90.9958	-1000.0	0.232887
7	30	75	0 days 08:32:53	0 days 00:00:01	1.83166	0.795327	21979.9	0.00954393	500000.0	51.8073	-1000.0	0.132591
7	30	90	0 days 08:33:47	0 days 00:00:01	-0.452255	0.958962	-5427.06	0.0115075	500000.0	252.993	-1000.0	0.647489
7	60	0	0 days 08:30:47	0 days 00:00:01	3.42333	0.892109	41080.0	0.0107053	500000.0	31.0928	-1000.0	0.0795762
7	60	15	0 days 08:31:29	0 days 00:00:01	2.43554	0.96305	29226.4	0.0115566	500000.0	47.1785	-1000.0	0.120745
7	60	30	0 days 08:31:53	0 days 00:00:01	2.39669	0.556086	28760.2	0.00667303	500000.0	27.6835	-1000.0	0.0708507
7	60	60	0 days 08:32:35	0 days 00:00:01	1.23329	0.890714	14799.5	0.0106886	500000.0	86.1711	-1000.0	0.220539
7	60	75	0 days 08:32:59	0 days 00:00:01	-0.523096	0.814634	-6277.15	0.00977561	500000.0	185.811	-1000.0	0.475549
7	60	90	0 days 08:33:41	0 days 00:00:01	1.38191	1.61967	16582.9	0.0194361	500000.0	138.988	-1000.0	0.355715
7	90	0	0 days 08:30:53	0 days 00:00:01	3.39077	1.21417	40689.2	0.01457	500000.0	42.7238	-1000.0	0.109344
7	90	15	0 days 08:31:23	0 days 00:00:01	1.25603	1.88846	15072.4	0.0226616	500000.0	178.295	-1000.0	0.456312
7	90	30	0 days 08:31:59	0 days 00:00:01	1.82945	1.32848	21953.4	0.0159417	500000.0	86.6413	-1000.0	0.221742
7	90	60	0 days 08:32:29	0 days 00:00:01	0.825972	1.0606	9911.66	0.0127271	500000.0	153.206	-1000.0	0.392102
7	90	75	0 days 08:33:05	0 days 00:00:01	5.92439	1.04676	71093.0	0.0125612	500000.0	21.0811	-1000.0	0.0539532
7	90	90	0 days 08:33:35	0 days 00:00:01	-0.113423	1.72437	-1361.08	0.0206925	500000.0	1802.02	-1000.0	4.61193
7	120	0	0 days 08:30:59	0 days 00:00:01	0.856068	1.09831	10272.8	0.0131798	500000.0	153.076	-1000.0	0.391771
7	120	15	0 days 08:31:17	0 days 00:00:01	4.04129	1.29469	48495.5	0.0155363	500000.0	38.2241	-1000.0	0.0978275
7	120	30	0 days 08:32:05	0 days 00:00:01	2.86399	0.813705	34367.9	0.00976447	500000.0	33.899	-1000.0	0.0867581
7	120	60	0 days 08:32:23	0 days 00:00:01	2.3061	0.732349	27673.2	0.00878819	500000.0	37.8906	-1000.0	0.0969739
7	120	75	0 days 08:33:11	0 days 00:00:01	-0.441047	1.36449	-5292.56	0.0163739	500000.0	369.128	-1000.0	0.944714
7	120	90	0 days 08:33:29	0 days 00:00:01	-2.32512	0.98856	-27901.4	0.0118625	500000.0	50.7281	-1000.0	0.129829
7	150	0	0 days 08:31:05	0 days 00:00:01	3.17644	1.04006	38117.2	0.0124807	500000.0	39.0669	-1000.0	0.0999844
7	150	15	0 days 08:31:11	0 days 00:00:01	-0.359431	0.975267	-4313.18	0.0117032	500000.0	323.741	-1000.0	0.828555
7	150	30	0 days 08:32:11	0 days 00:00:01	2.67496	1.01969	32099.5	0.0122362	500000.0	45.482	-1000.0	0.116403
7	150	60	0 days 08:32:17	0 days 00:00:01	4.14814	0.806849	49777.7	0.00968219	500000.0	23.2075	-1000.0	0.0593954
7	150	75	0 days 08:33:17	0 days 00:00:01	1.06954	1.35563	12834.5	0.0162676	500000.0	151.229	-1000.0	0.387042
7	150	90	0 days 08:33:23	0 days 00:00:01	0.0904478	1.46636	1085.37	0.0175964	500000.0	1934.35	-1000.0	4.9506
8	0	0	0 days 08:34:17	0 days 00:00:01	-0.304992	1.42582	-3659.9	0.0171098	500000.0	557.785	-1000.0	1.42755
8	0	30	0 days 08:35:23	0 days 00:00:01	-1.50845	1.41443	-18101.4	0.0169732	499274.0	121.354	-2826.81	0.311472
8	0	75	0 days 08:36:29	0 days 00:00:01	-0.98479	1.73458	-11817.5	0.020815	500000.0	210.156	-1000.0	0.537855
8	30	0	0 days 08:34:23	0 days 00:00:01	0.862993	2.31286	10355.9	0.0277544	500000.0	320.366	-1000.0	0.820005
8	30	15	0 days 08:35:17	0 days 00:00:01	2.33508	0.992061	28020.9	0.0119047	500000.0	50.6907	-1000.0	0.129733
8	30	30	0 days 08:35:29	0 days 00:00:01	0.705975	0.926558	8471.7	0.0111187	500000.0	156.593	-1000.0	0.400772
8	30	60	0 days 08:36:23	0 days 00:00:01	-0.576254	1.96372	-6915.04	0.0235647	500000.0	406.59	-1000.0	1.04059
8	30	75	0 days 08:36:35	0 days 00:00:01	1.09926	2.19966	13191.1	0.0263959	500000.0	240.782	-1000.0	0.616542
8	30	90	0 days 08:37:29	0 days 00:00:01	0.658084	1.38367	7897.01	0.016604	500000.0	250.866	-1000.0	0.642044
8	60	0	0 days 08:34:29	0 days 00:00:01	3.28175	1.5041	39381.0	0.0180492	500000.0	54.6842	-1000.0	0.139954
8	60	15	0 days 08:35:11	0 days 00:00:01	-0.000287177	1.74497	-3.44613	0.0209396	500000.0	724983.0	-1000.0	1855.46
8	60	30	0 days 08:35:35	0 days 00:00:01	-3.61149	2.67893	-43337.9	0.0321472	500000.0	85.7355	-1000.0	0.219593
8	60	60	0 days 08:36:17	0 days 00:00:01	-0.496257	1.69055	-5955.09	0.0202866	500000.0	406.454	-1000.0	1.04024
8	60	75	0 days 08:36:41	0 days 00:00:01	1.70685	1.99378	20482.2	0.0239254	500000.0	139.371	-1000.0	0.356694
8	60	90	0 days 08:37:23	0 days 00:00:01	-1.82751	2.36285	-21930.1	0.0283542	500000.0	153.773	-1000.0	0.393807
8	90	0	0 days 08:34:35	0 days 00:00:01	3.70132	2.6428	44415.8	0.0317136	500000.0	84.6325	-1000.0	0.216601
8	90	15	0 days 08:35:05	0 days 00:00:01	-3.13098	0.871741	-37571.7	0.0104609	500000.0	33.2199	-1000.0	0.0850201
8	90	30	0 days 08:35:41	0 days 00:00:01	-2.08202	1.03637	-24984.3	0.0124364	500000.0	59.3909	-1000.0	0.152
8	90	60	0 days 08:36:11	0 days 00:00:01	-0.527941	1.74218	-6335.29	0.0209061	500000.0	393.729	-1000.0	1.00768
8	90	75	0 days 08:36:47	0 days 00:00:01	-4.22733	1.70432	-50728.0	0.0204518	500000.0	48.1033	-1000.0	0.123111
8	90	90	0 days 08:37:17	0 days 00:00:01	-0.93057	2.22829	-11166.8	0.0267395	500000.0	285.349	-1000.0	0.730506
8	120	0	0 days 08:34:41	0 days 00:00:01	-1.03805	1.36493	-12456.6	0.0163791	500000.0	156.884	-1000.0	0.401517
8	120	15	0 days 08:34:59	0 days 00:00:01	-1.09749	2.01396	-13169.9	0.0241675	500000.0	217.611	-1000.0	0.556934
8	120	30	0 days 08:35:47	0 days 00:00:01	3.60646	2.02701	43277.5	0.0243241	500000.0	67.0602	-1000.0	0.171628
8	120	60	0 days 08:36:05	0 days 00:00:01	-1.94621	2.05938	-23354.5	0.0247125	500000.0	126.863	-1000.0	0.324774
8	120	75	0 days 08:36:53	0 days 00:00:01	-2.64024	1.70328	-31682.9	0.0204394	500000.0	76.9722	-1000.0	0.196996
8	120	90	0 days 08:37:11	0 days 00:00:01	-3.59696	1.38526	-43163.5	0.0166231	500000.0	45.9502	-1000.0	0.117601
8	150	0	0 days 08:34:47	0 days 00:00:01	1.53366	0.835345	18404.0	0.0100241	500000.0	64.987	-1000.0	0.166322
8	150	15	0 days 08:34:53	0 days 00:00:01	-1.41111	1.10026	-16933.4	0.0132031	500000.0	93.0297	-1000.0	0.238092
8	150	30	0 days 08:35:53	0 days 00:00:01	-0.398348	1.35426	-4780.17	0.0162512	500000.0	405.631	-1000.0	1.03814
8	150	60	0 days 08:35:59	0 days 00:00:01	-2.76863	1.71591	-33223.6	0.020591	500000.0	73.947	-1000.0	0.189254
8	150	75	0 days 08:36:59	0 days 00:00:01	0.782846	1.9134	9394.12	0.0229607	500000.0	291.622	-1000.0	0.746351
8	150	90	0 days 08:37:05	0 days 00:00:01	-1.45532	1.39452	-17463.8	0.0167342	500000.0	114.329	-1000.0	0.292604
9	0	0	0 days 08:37:59	0 days 00:00:01	-1.4215	1.14873	-17058.0	0.0137847	500000.0	96.4188	-1000.0	0.246766
9	0	30	0 days 08:39:05	0 days 00:00:01	-5.33237	1.68204	-63988.5	0.0201845	500000.0	37.3893	-1000.0	0.0956908
9	0	75	0 days 08:40:11	0 days 00:00:01	-2.90858	0.929841	-34903.0	0.0111581	500000.0	38.1432	-1000.0	0.0976204
9	30	0	0 days 08:38:05	0 days 00:00:01	1.16174	0.94049	13940.8	0.0112859	500000.0	96.591	-1000.0	0.247207
9	30	15	0 days 08:38:59	0 days 00:00:01	2.31986	1.31672	27838.4	0.0158006	500000.0	67.3072	-1000.0	0.17226
9	30	30	0 days 08:39:11	0 days 00:00:01	0.0191103	2.5844	229.323	0.0310128	500000.0	16065.4	-1000.0	41.1126
9	30	60	0 days 08:40:05	0 days 00:00:01	-6.08116	1.38351	-72973.9	0.0166022	500000.0	26.9792	-1000.0	0.069048
9	30	75	0 days 08:40:17	0 days 00:00:01	0.725723	2.1507	8708.67	0.0258084	500000.0	351.293	-1000.0	0.899068
9	30	90	0 days 08:41:11	0 days 00:00:01	-2.76566	1.04894	-33187.9	0.0125873	500000.0	45.2528	-1000.0	0.115816
9	60	0	0 days 08:38:11	0 days 00:00:01	-3.21396	1.13558	-38567.5	0.0136269	500000.0	42.1567	-1000.0	0.107892
9	60	15	0 days 08:38:53	0 days 00:00:01	1.58937	1.71078	19072.4	0.0205293	500000.0	128.428	-1000.0	0.328688
9	60	30	0 days 08:39:17	0 days 00:00:01	-4.11464	1.22334	-49375.6	0.0146801	500000.0	35.4737	-1000.0	0.0907884
9	60	60	0 days 08:39:59	0 days 00:00:01	-3.40242	0.790443	-40829.1	0.00948532	500000.0	27.7187	-1000.0	0.0709408
9	60	75	0 days 08:40:23	0 days 00:00:01	-0.624038	1.23058	-7488.46	0.014767	499237.0	250.182	-2851.82	0.641861
9	60	90	0 days 08:41:05	0 days 00:00:01	-4.27288	0.754046	-51274.6	0.00904855	500000.0	21.0556	-999.999	0.0538878
9	90	0	0 days 08:38:17	0 days 00:00:01	-0.711059	1.87627	-8532.7	0.0225153	500000.0	314.833	-1000.0	0.805758
9	90	15	0 days 08:38:47	0 days 00:00:01	2.03177	1.82847	24381.2	0.0219417	500000.0	107.375	-1000.0	0.274807
9	90	30	0 days 08:39:23	0 days 00:00:01	1.73981	1.45611	20877.7	0.0174733	500000.0	99.2483	-1000.0	0.254009
9	90	60	0 days 08:39:53	0 days 00:00:01	-8.84241	1.47374	-106109.0	0.0176849	500000.0	19.8857	-1000.0	0.0508938
9	90	75	0 days 08:40:29	0 days 00:00:01	-1.00207	1.06645	-12024.8	0.0127974	500000.0	126.979	-1000.0	0.32498
9	90	90	0 days 08:40:59	0 days 00:00:01	-1.71022	1.99461	-20522.6	0.0239353	500000.0	138.305	-1000.0	0.353966
9	120	0	0 days 08:38:23	0 days 00:00:01	5.07668	0.907026	60920.1	0.0108843	500000.0	21.3172	-1000.0	0.0545575
9	120	15	0 days 08:38:41	0 days 00:00:01	-1.49573	0.988573	-17948.7	0.0118629	500000.0	78.8583	-1000.0	0.201823
9	120	30	0 days 08:39:29	0 days 00:00:01	-3.06388	1.24384	-36766.6	0.0149261	500000.0	48.4375	-1000.0	0.123967
9	120	60	0 days 08:39:47	0 days 00:00:01	-1.80372	0.7388	-21644.6	0.0088656	500281.0	51.1902	-257.339	0.131263
9	120	75	0 days 08:40:35	0 days 00:00:01	-2.63853	1.36968	-31662.3	0.0164361	500000.0	61.9365	-1000.0	0.158515
9	120	90	0 days 08:40:53	0 days 00:00:01	-3.95592	1.92846	-47470.9	0.0231415	500137.0	57.4511	-628.285	0.147099
9	150	0	0 days 08:38:29	0 days 00:00:01	5.08086	2.07904	60970.1	0.0249484	500000.0	48.6098	-1000.0	0.124396
9	150	15	0 days 08:38:35	0 days 00:00:01	1.22334	1.34654	14680.1	0.0161585	500000.0	131.329	-1000.0	0.336113
9	150	30	0 days 08:39:35	0 days 00:00:01	-0.972837	1.00603	-11674.0	0.0120724	500000.0	123.385	-1000.0	0.31578
9	150	60	0 days 08:39:41	0 days 00:00:01	-0.894612	1.07381	-10735.4	0.0128858	500000.0	143.214	-1000.0	0.366529
9	150	75	0 days 08:40:41	0 days 00:00:01	-2.19499	1.55144	-26339.9	0.0186173	500000.0	83.8172	-1000.0	0.214514
9	150	90	0 days 08:40:47	0 days 00:00:01	-2.99255	1.12207	-35910.6	0.0134649	500000.0	44.7373	-1000.0	0.114497
10	0	0	0 days 08:41:41	0 days 00:00:01	0.138997	1.33049	1667.96	0.0159658	500000.0	1142.08	-1000.0	2.92294
10	0	30	0 days 08:42:47	0 days 00:00:01	3.79375	1.07963	45525.0	0.0129556	500000.0	33.9546	-1000.0	0.0869004
10	0	75	0 days 08:43:53	0 days 00:00:01	0.746394	2.17572	8956.73	0.0261086	500000.0	346.285	-1000.0	0.886168
10	30	0	0 days 08:41:47	0 days 00:00:01	1.38858	1.49884	16662.9	0.0179861	500000.0	127.943	-1000.0	0.327446
10	30	15	0 days 08:42:41	0 days 00:00:01	5.12005	0.879437	61440.5	0.0105532	500000.0	20.4937	-1000.0	0.0524499
10	30	30	0 days 08:42:53	0 days 00:00:01	4.9082	0.925364	58898.3	0.0111044	500000.0	22.4948	-1000.0	0.0575712
10	30	60	0 days 08:43:47	0 days 00:00:01	-4.46463	1.17892	-53575.5	0.0141471	500000.0	31.5059	-1000.0	0.0806334
10	30	75	0 days 08:43:59	0 days 00:00:01	3.46263	1.53584	41551.5	0.0184301	500000.0	52.9213	-1000.0	0.135442
10	30	90	0 days 08:44:53	0 days 00:00:01	0.136828	0.91893	1641.94	0.0110272	500000.0	801.304	-1000.0	2.05079
10	60	0	0 days 08:41:53	0 days 00:00:01	2.11247	0.941116	25349.7	0.0112934	500000.0	53.1548	-1000.0	0.13604
10	60	15	0 days 08:42:35	0 days 00:00:01	1.21121	0.914687	14534.5	0.0109762	500000.0	90.1037	-1000.0	0.230604
10	60	30	0 days 08:42:59	0 days 00:00:01	-0.995808	1.1716	-11949.7	0.0140592	500000.0	140.377	-1000.0	0.359268
10	60	60	0 days 08:43:41	0 days 00:00:01	-3.92162	0.888886	-47059.5	0.0106666	500000.0	27.044	-1000.0	0.069214
10	60	75	0 days 08:44:05	0 days 00:00:01	-1.05137	0.829051	-12616.5	0.00994845	500000.0	94.0842	-1000.0	0.240791
10	60	90	0 days 08:44:47	0 days 00:00:01	4.41162	0.986858	52939.4	0.0118423	500000.0	26.6899	-1000.0	0.0683079
10	90	0	0 days 08:41:59	0 days 00:00:01	0.168884	1.63014	2026.61	0.0195617	500000.0	1144.11	-1000.0	2.92812
10	90	15	0 days 08:42:29	0 days 00:00:01	1.91183	0.963432	22941.9	0.0115612	500000.0	60.1261	-1000.0	0.153881
10	90	30	0 days 08:43:05	0 days 00:00:01	1.58299	1.17015	18995.8	0.0140418	500000.0	88.1969	-1000.0	0.225724
10	90	60	0 days 08:43:35	0 days 00:00:01	-0.706304	1.09196	-8475.65	0.0131035	500000.0	184.461	-1000.0	0.472093
10	90	75	0 days 08:44:11	0 days 00:00:01	0.496931	1.50881	5963.17	0.0181057	500000.0	362.267	-1000.0	0.927155
10	90	90	0 days 08:44:41	0 days 00:00:01	-3.58503	1.19745	-43020.5	0.0143695	500000.0	39.8526	-1000.0	0.101995
10	120	0	0 days 08:42:05	0 days 00:00:01	-0.636666	1.49157	-7639.99	0.0178988	500000.0	279.526	-1000.0	0.715395
10	120	15	0 days 08:42:23	0 days 00:00:01	2.11165	0.786355	25339.8	0.00943626	500000.0	44.4311	-1000.0	0.113713
10	120	30	0 days 08:43:11	0 days 00:00:01	1.31856	1.01148	15822.7	0.0121378	500000.0	91.527	-1000.0	0.234246
10	120	60	0 days 08:43:29	0 days 00:00:01	-0.850379	1.1876	-10204.5	0.0142511	500000.0	166.627	-1000.0	0.426452
10	120	75	0 days 08:44:17	0 days 00:00:01	-0.5102	0.722344	-6122.4	0.00866813	500000.0	168.925	-1000.0	0.432332
10	120	90	0 days 08:44:35	0 days 00:00:01	-0.841084	1.07438	-10093.0	0.0128926	500000.0	152.409	-1000.0	0.390062
10	150	0	0 days 08:42:11	0 days 00:00:01	2.70603	0.92453	32472.4	0.0110944	500000.0	40.7641	-1000.0	0.104328
10	150	15	0 days 08:42:17	0 days 00:00:01	2.01451	1.21204	24174.1	0.0145445	500000.0	71.7857	-1000.0	0.183722
10	150	30	0 days 08:43:17	0 days 00:00:01	4.17214	1.18255	50065.6	0.0141907	500000.0	33.8184	-1000.0	0.086552
10	150	60	0 days 08:43:23	0 days 00:00:01	1.94559	0.946065	23347.1	0.0113528	500623.0	65.3883	715.9	0.167898
10	150	75	0 days 08:44:23	0 days 00:00:01	-0.453195	1.25178	-5438.34	0.0150213	500000.0	329.559	-1000.0	0.843444
10	150	90	0 days 08:44:29	0 days 00:00:01	-1.57314	1.14313	-18877.7	0.0137175	500000.0	86.6995	-1000.0	0.221891
11	0	0	0 days 08:45:23	0 days 00:00:01	-5.92585	1.30958	-71110.2	0.015715	500000.0	26.3677	-1000.0	0.0674831
11	0	30	0 days 08:46:29	0 days 00:00:01	-5.43108	0.989649	-65172.9	0.0118758	500000.0	21.7413	-1000.0	0.0556428
11	0	75	0 days 08:47:35	0 days 00:00:01	-7.40558	1.04923	-88867.2	0.0125908	500000.0	16.9045	-1000.0	0.0432639
11	30	0	0 days 08:45:29	0 days 00:00:01	-2.93971	1.7532	-35276.5	0.0210384	500000.0	71.1571	-1000.0	0.182113
11	30	15	0 days 08:46:23	0 days 00:00:01	-5.35386	1.15774	-64246.5	0.0138929	499967.0	26.1152	-1101.26	0.0668511
11	30	30	0 days 08:46:35	0 days 00:00:01	-4.69198	1.03056	-56303.8	0.0123667	500000.0	26.2063	-1000.0	0.0670702
11	30	60	0 days 08:47:29	0 days 00:00:01	-6.17458	1.31084	-74094.9	0.0157301	500000.0	25.33	-1000.0	0.0648273
11	30	75	0 days 08:47:41	0 days 00:00:01	-4.58352	2.08991	-55002.0	0.0250789	500000.0	54.0455	-1000.0	0.138319
11	30	90	0 days 08:48:35	0 days 00:00:01	-6.3411	1.39314	-76093.2	0.0167177	500000.0	26.2132	-1000.0	0.0670878
11	60	0	0 days 08:45:35	0 days 00:00:01	-6.49942	2.08936	-77993.0	0.0250723	500000.0	38.3555	-1000.0	0.0981639
11	60	15	0 days 08:46:17	0 days 00:00:01	-6.70409	1.28655	-80449.1	0.0154386	500000.0	22.8969	-1000.0	0.0586004
11	60	30	0 days 08:46:41	0 days 00:00:01	-7.22041	1.87085	-86644.6	0.0224501	500000.0	30.9149	-1000.0	0.0791208
11	60	60	0 days 08:47:23	0 days 00:00:01	-4.90386	1.17944	-58846.3	0.0141533	500000.0	28.6965	-1000.0	0.0734433
11	60	75	0 days 08:47:47	0 days 00:00:01	-4.95808	1.10895	-59497.0	0.0133074	500000.0	26.6863	-1000.0	0.0682986
11	60	90	0 days 08:48:29	0 days 00:00:01	-2.37546	1.1143	-28505.6	0.0133717	500000.0	55.9688	-1000.0	0.143242
11	90	0	0 days 08:45:41	0 days 00:00:01	-1.93292	1.13856	-23195.1	0.0136627	500000.0	70.28	-1000.0	0.179869
11	90	15	0 days 08:46:11	0 days 00:00:01	-4.67152	1.62282	-56058.3	0.0194738	500000.0	41.4478	-1000.0	0.106078
11	90	30	0 days 08:46:47	0 days 00:00:01	-3.23583	0.631828	-38830.0	0.00758194	500000.0	23.2972	-1000.0	0.0596248
11	90	60	0 days 08:47:17	0 days 00:00:01	-6.69207	1.48621	-80304.9	0.0178345	500000.0	26.4978	-1000.0	0.0678161
11	90	75	0 days 08:47:53	0 days 00:00:01	-6.75625	1.24606	-81075.0	0.0149527	500000.0	22.005	-1000.0	0.0563178
11	90	90	0 days 08:48:23	0 days 00:00:01	-8.09608	1.06313	-97153.0	0.0127576	500000.0	15.6676	-1000.05	0.0400982
11	120	0	0 days 08:45:47	0 days 00:00:01	-2.96381	1.11947	-35565.7	0.0134336	500000.0	45.0662	-1000.0	0.115339
11	120	15	0 days 08:46:05	0 days 00:00:01	-4.72673	1.20388	-56720.8	0.0144465	500000.0	30.3887	-1000.0	0.0777742
11	120	30	0 days 08:46:53	0 days 00:00:01	-5.98378	1.13354	-71805.5	0.0136025	500000.0	22.6022	-1000.0	0.0578461
11	120	60	0 days 08:47:11	0 days 00:00:01	-4.54622	1.48008	-54554.6	0.0177609	500000.0	38.8441	-1000.0	0.0994143
11	120	75	0 days 08:47:59	0 days 00:00:01	-3.98627	1.26031	-47835.2	0.0151237	500000.0	37.7226	-1000.0	0.0965439
11	120	90	0 days 08:48:17	0 days 00:00:01	-3.17265	1.51645	-38071.8	0.0181974	500000.0	57.029	-1000.0	0.145955
11	150	0	0 days 08:45:53	0 days 00:00:01	-4.52699	1.25739	-54323.8	0.0150886	500000.0	33.1398	-1000.0	0.0848151
11	150	15	0 days 08:45:59	0 days 00:00:01	-4.81415	1.0797	-57769.8	0.0129563	500000.0	26.7591	-1000.0	0.068485
11	150	30	0 days 08:46:59	0 days 00:00:01	-2.86914	1.08527	-34429.6	0.0130232	500000.0	45.1312	-1000.0	0.115505
11	150	60	0 days 08:47:05	0 days 00:00:01	-5.51977	0.994225	-66237.3	0.0119307	500000.0	21.4908	-1000.0	0.0550018
11	150	75	0 days 08:48:05	0 days 00:00:01	1.26353	1.19106	15162.5	0.0142928	500000.0	112.471	-1000.0	0.287848
11	150	90	0 days 08:48:11	0 days 00:00:01	-3.98731	1.49382	-47847.5	0.0179258	500000.0	44.7003	-1000.0	0.114402
12	0	0	0 days 08:49:05	0 days 00:00:01	-6.66546	1.10142	-79985.5	0.0132171	500000.0	19.7158	-1000.0	0.0504588
12	0	30	0 days 08:50:11	0 days 00:00:01	-11.3726	1.82487	-136471.0	0.0218985	500436.0	20.5499	188.079	0.0527588
12	0	75	0 days 08:51:17	0 days 00:00:01	-10.5431	1.58417	-126517.0	0.01901	500984.0	20.2436	1721.58	0.0519235
12	30	0	0 days 08:49:11	0 days 00:00:01	-2.4586	1.26676	-29503.2	0.0152011	500000.0	61.4747	-1000.0	0.157333
12	30	15	0 days 08:50:05	0 days 00:00:01	-4.9093	1.14325	-58911.6	0.0137189	500000.0	27.785	-1000.0	0.0711105
12	30	30	0 days 08:50:17	0 days 00:00:01	-3.48257	1.91774	-41790.9	0.0230128	500000.0	65.702	-1000.0	0.168152
12	30	60	0 days 08:51:11	0 days 00:00:01	-8.93172	1.16618	-107181.0	0.0139941	500000.0	15.5783	-1000.0	0.0398697
12	30	75	0 days 08:51:23	0 days 00:00:01	-5.53649	1.26792	-66437.9	0.0152151	500000.0	27.3243	-1000.0	0.0699314
12	30	90	0 days 08:52:17	0 days 00:00:01	-11.0416	1.60775	-132499.0	0.019293	500000.0	17.3731	-1000.0	0.0444631
12	60	0	0 days 08:49:17	0 days 00:00:01	-8.70768	1.29243	-104492.0	0.0155092	500000.0	17.709	-1000.0	0.045323
12	60	15	0 days 08:49:59	0 days 00:00:01	-7.99546	2.44887	-95945.5	0.0293864	500000.0	37.0504	-1000.0	0.0948923
12	60	30	0 days 08:50:23	0 days 00:00:01	-4.41291	1.10823	-52954.9	0.0132988	500000.0	29.9638	-1000.0	0.0766868
12	60	60	0 days 08:51:05	0 days 00:00:01	-8.9721	2.22785	-107665.0	0.0267342	500000.0	30.0375	-1000.0	0.0769309
12	60	75	0 days 08:51:29	0 days 00:00:01	-5.12862	1.96874	-61543.5	0.0236248	500000.0	45.8012	-1000.0	0.11722
12	60	90	0 days 08:52:11	0 days 00:00:01	-5.46959	1.66873	-65635.1	0.0200247	500000.0	36.4016	-1000.0	0.0931631
12	90	0	0 days 08:49:23	0 days 00:00:01	-4.74695	1.07249	-56963.5	0.0128699	500000.0	26.9568	-1000.0	0.0689908
12	90	15	0 days 08:49:53	0 days 00:00:01	-2.67259	0.820151	-32071.1	0.00984181	500000.0	36.6144	-1000.0	0.0937078
12	90	30	0 days 08:50:29	0 days 00:00:01	-8.12612	1.44834	-97513.5	0.0173801	500000.0	21.2656	-1000.0	0.0544253
12	90	60	0 days 08:50:59	0 days 00:00:01	-9.87859	2.26431	-118543.0	0.0271717	500000.0	27.5691	-1000.0	0.0705957
12	90	75	0 days 08:51:35	0 days 00:00:01	-10.3618	2.3546	-124342.0	0.0282551	500000.0	27.3335	-1000.0	0.0699924
12	90	90	0 days 08:52:05	0 days 00:00:01	-7.5586	2.16799	-90703.2	0.0260159	500000.0	34.6967	-1000.0	0.0888639
12	120	0	0 days 08:49:29	0 days 00:00:01	-4.23432	1.77645	-50811.9	0.0213175	500000.0	50.0564	-1000.0	0.12811
12	120	15	0 days 08:49:47	0 days 00:00:01	-4.55471	1.20811	-54656.6	0.0144974	500283.0	33.5049	-230.269	0.0859315
12	120	30	0 days 08:50:35	0 days 00:00:01	-7.9238	1.13752	-95085.8	0.0136503	500000.0	17.1284	-1000.0	0.043837
12	120	60	0 days 08:50:53	0 days 00:00:01	-8.62935	2.14655	-103552.0	0.0257586	500000.0	29.8176	-1000.0	0.0763322
12	120	75	0 days 08:51:41	0 days 00:00:01	-8.6753	1.12455	-104104.0	0.0134947	501141.0	16.8753	2123.93	0.0432534
12	120	90	0 days 08:51:59	0 days 00:00:01	-7.96278	1.15352	-95553.3	0.0138423	500000.0	17.2843	-1000.0	0.0442359
12	150	0	0 days 08:49:35	0 days 00:00:01	-4.42395	0.869167	-53087.4	0.01043	500000.0	23.4414	-1000.0	0.0599939
12	150	15	0 days 08:49:41	0 days 00:00:01	-6.00248	1.53512	-72029.9	0.0184214	500334.0	32.6374	-61.4626	0.0837095
12	150	30	0 days 08:50:41	0 days 00:00:01	-7.83445	1.07967	-94013.4	0.0129561	500000.0	16.4427	-1000.0	0.0420821
12	150	60	0 days 08:50:47	0 days 00:00:01	-2.57144	1.2144	-30857.4	0.0145729	500000.0	56.3477	-1000.0	0.144211
12	150	75	0 days 08:51:47	0 days 00:00:01	-12.0765	1.68477	-144917.0	0.0202171	500200.0	16.9701	-447.034	0.0435053
12	150	90	0 days 08:51:53	0 days 00:00:01	-7.15978	1.52329	-85917.4	0.0182795	500000.0	25.3847	-1000.0	0.0649675
13	0	0	0 days 08:52:47	0 days 00:00:01	-0.611859	2.13705	-7342.3	0.0256446	500000.0	414.023	-1000.0	1.05961
13	0	30	0 days 08:53:53	0 days 00:00:01	-1.08027	1.6544	-12963.3	0.0198528	500000.0	181.609	-1000.0	0.464793
13	0	75	0 days 08:54:59	0 days 00:00:01	-0.302904	1.69686	-3634.86	0.0203624	500000.0	664.05	-1000.0	1.69951
13	30	0	0 days 08:52:53	0 days 00:00:01	-0.675248	2.04555	-8102.97	0.0245466	500000.0	359.235	-1000.0	0.919392
13	30	15	0 days 08:53:47	0 days 00:00:01	4.26152	2.21609	51138.2	0.0265931	500000.0	61.6429	-1000.0	0.157763
13	30	30	0 days 08:53:59	0 days 00:00:01	-3.01179	2.43068	-36141.5	0.0291682	500000.0	97.115	-1000.0	0.24867
13	30	60	0 days 08:54:53	0 days 00:00:01	0.854408	2.77345	10252.9	0.0332813	500000.0	380.651	-1000.0	0.974367
13	30	75	0 days 08:55:05	0 days 00:00:01	-2.28502	1.61875	-27420.2	0.019425	500000.0	84.5242	-1000.0	0.216324
