Wavelength	Intensities	
nm	a.u.	
179.22	1652.5	
179.44	1657.1	
179.65	1647.9	
179.86	1666.4	
180.08	1679.3	
180.29	3856.3	
180.51	2995.5	
180.72	4924	
180.94	5414.1	
181.15	2641.2	
181.37	2622.8	
181.58	4668.7	
181.79	4919.9	
182.01	2770.2	
182.22	2888.3	
182.44	4939.7	
182.65	4255.7	
182.87	3545	
183.08	3175.7	
183.29	5196.4	
183.51	4315.1	
183.72	2916.3	
183.94	3956	
184.15	4627	
184.37	4600.4	
184.58	2656.9	
184.79	3381.2	
185.01	4392.9	
185.22	4995.7	
185.44	3594.9	
185.65	3117.7	
185.86	4647.5	
186.08	4331.5	
186.29	2585.9	
186.51	2751.1	
186.72	4447.5	
186.94	5063.3	
187.15	3104.7	
187.36	3176.4	
187.58	6230.6	
187.79	4739	
188.01	3308.8	
188.22	4775.2	
188.43	5470.1	
188.65	4916.5	
188.86	2751.1	
189.08	3184.6	
189.29	4509.6	
189.5	4417.5	
189.72	2965.5	
189.93	3024.8	
190.15	5066.7	
190.36	5777.3	
190.57	3232.4	
190.79	3117.7	
191	5059.2	
191.22	5049.6	
191.43	3264.5	
191.64	2778.4	
191.86	5227.8	
192.07	5029.1	
192.29	2880.8	
192.5	2947	
192.71	5055.8	
192.93	4459.8	
193.14	2920.4	
193.35	3018.7	
193.57	4490.5	
193.78	5033.2	
194	2447.3	
194.21	2853.5	
194.42	4366.3	
194.64	4705.5	
194.85	3124.5	
195.07	3622.9	
195.28	4609.3	
195.49	4184	
195.71	3833.1	
195.92	2844.6	
196.13	4825.7	
196.35	4906.9	
196.56	4059.1	
196.78	3149.8	
196.99	5781.4	
197.2	5440.1	
197.42	3538.9	
197.63	3186	
197.84	4278.2	
198.06	4829.1	
198.27	3031	
198.48	3816	
198.7	4536.3	
198.91	4717.8	
199.13	3237.2	
199.34	3170.3	
199.55	5040.7	
199.77	4068.6	
199.98	2841.2	
200.19	3201	
200.41	4639.3	
200.62	4397.7	
200.83	3275.4	
201.05	3538.9	
201.26	4635.2	
201.47	4443.4	
201.69	2942.2	
201.9	2778.4	
202.11	4683	
202.33	5318.6	
202.54	3025.5	
202.76	3419.4	
202.97	4717.8	
203.18	4805.9	
203.4	3345	
203.61	3318.4	
203.82	4712.4	
204.04	4412.7	
204.25	3229.6	
204.46	3177.1	
204.68	4636.6	
204.89	4831.2	
205.1	3089.7	
205.32	2749.7	
205.53	4930.8	
205.74	5051	
205.96	2439.8	
206.17	3220.1	
206.38	4888.5	
206.6	4971.1	
206.81	3624.2	
207.02	3014.6	
207.24	4850.3	
207.45	5112.4	
207.66	3057.6	
207.88	2710.8	
208.09	4807.9	
208.3	4694.6	
208.52	2863.7	
208.73	3121.1	
208.94	4691.2	
209.15	5143.8	
209.37	3095.2	
209.58	3170.9	
209.79	5063.9	
210.01	4536.9	
210.22	2587.9	
210.43	2596.1	
210.65	4631.1	
210.86	4930.1	
211.07	3016	
211.29	2802.3	
211.5	4827.7	
211.71	4572.4	
211.93	2878.1	
212.14	2859	
212.35	4648.9	
212.56	4687.8	
212.78	3279.5	
212.99	2692.4	
213.2	5276.9	
213.42	4525.3	
213.63	2856.2	
213.84	3050.1	
214.06	4249.5	
214.27	4298	
214.48	3005.1	
214.69	3246.7	
214.91	5159.5	
215.12	5172.5	
215.33	3265.8	
215.55	3532.7	
215.76	5492	
215.97	4941.1	
216.18	3121.1	
216.4	3103.4	
216.61	4445.5	
216.82	5018.2	
217.04	2886.3	
217.25	2933.4	
217.46	5126.1	
217.67	4928.1	
217.89	2663.7	
218.1	2712.9	
218.31	4635.2	
218.53	4814.1	
218.74	3026.9	
218.95	2925.9	
219.16	4613.4	
219.38	5377.3	
219.59	2933.4	
219.8	3367.5	
220.01	5741.1	
220.23	4638.6	
220.44	3639.2	
220.65	2884.2	
220.87	4745.8	
221.08	5130.8	
221.29	2760.7	
221.5	3394.8	
221.72	5978.7	
221.93	4440	
222.14	3244.7	
222.35	3677.5	
222.57	4640	
222.78	4968.4	
222.99	3095.8	
223.2	3231.7	
223.42	4866	
223.63	4937	
223.84	2449.4	
224.05	2457.6	
224.27	5644.9	
224.48	5254.4	
224.69	3783.3	
224.9	3213.9	
225.12	4776.5	
225.33	4602.5	
225.54	2647.3	
225.75	2925.2	
225.97	4401.8	
226.18	4607.2	
226.39	3070.6	
226.6	2921.1	
226.82	4486.4	
227.03	4373.8	
227.24	3205.8	
227.45	2758.6	
227.67	4958.8	
227.88	5281	
228.09	3508.2	
228.3	3495.2	
228.52	4930.1	
228.73	4615.4	
228.94	3022.1	
229.15	2732	
229.36	4692.6	
229.58	4607.2	
229.79	3088.3	
230	3524.6	
230.21	5381.4	
230.43	4703.5	
230.64	3205.1	
230.85	3218	
231.06	4995.7	
231.28	4978.6	
231.49	2719	
231.7	3144.3	
231.91	4922.6	
232.12	4681	
232.34	2802.3	
232.55	3113.6	
232.76	5116.5	
232.97	4795	
233.18	2871.3	
233.4	3208.5	
233.61	4835.3	
233.82	4496.7	
234.03	3016.7	
234.25	2968.2	
234.46	6146.6	
234.67	4664.6	
234.88	3209.2	
235.09	2933.4	
235.31	4855.1	
235.52	4595.6	
235.73	3145.7	
235.94	2763.4	
236.15	4480.3	
236.37	5407.3	
236.58	2915.6	
236.79	3119.7	
237	4904.9	
237.21	4308.9	
237.43	3273.3	
237.64	2646.7	
237.85	7622.5	
238.06	4332.8	
238.27	3323.2	
238.48	2744.3	
238.7	4916.5	
238.91	4585.4	
239.12	3041.2	
239.33	3199.6	
239.54	4429.8	
239.76	4605.9	
239.97	2998.2	
240.18	3082.9	
240.39	5496.1	
240.6	4799.1	
240.82	3235.1	
241.03	2717	
241.24	4702.1	
241.45	5220.3	
241.66	2813.9	
241.87	3300	
242.09	5182	
242.3	5388.9	
242.51	3312.9	
242.72	3099.3	
242.93	4980	
243.14	4651.6	
243.36	3474.7	
243.57	3746.4	
243.78	5243.5	
243.99	4866.7	
244.2	3089.7	
244.41	2852.1	
244.63	4327.4	
244.84	4814.1	
245.05	3264.5	
245.26	3060.3	
245.47	4950.6	
245.68	4999.1	
245.9	3927.3	
246.11	3227.6	
246.32	4467.3	
246.53	4805.2	
246.74	4781.3	
246.95	2698.5	
247.16	4399.7	
247.38	4640	
247.59	2693.8	
247.8	3122.5	
248.01	4388.1	
248.22	4614.8	
248.43	2931.3	
248.64	3048.7	
248.86	4255	
249.07	4516.5	
249.28	2816	
249.49	3151.8	
249.7	5067.4	
249.91	5040.1	
250.12	2695.8	
250.34	2766.8	
250.55	4699.4	
250.76	4622.3	
250.97	3220.8	
251.18	3227.6	
251.39	5029.1	
251.6	4737.6	
251.81	3211.9	
252.03	3177.1	
252.24	4544.4	
252.45	4928.1	
252.66	2736.8	
252.87	3304.1	
253.08	4650.3	
253.29	5765.7	
253.5	2778.4	
253.72	3672	
253.93	4577.9	
254.14	5405.3	
254.35	2998.9	
254.56	3037.8	
254.77	4812.7	
254.98	4414.1	
255.19	2957.3	
255.41	3629.7	
255.62	4797	
255.83	5079.6	
256.04	3325.9	
256.25	3233.7	
256.46	5554.1	
256.67	4483	
256.88	3181.2	
257.09	3495.9	
257.31	4324.6	
257.52	4426.3	
257.73	3896.6	
257.94	2947	
258.15	4598.4	
258.36	4627.7	
258.57	3613.3	
258.78	2454.1	
258.99	5038.7	
259.2	4521.9	
259.41	3015.3	
259.63	3089.7	
259.84	5279.7	
260.05	5423.7	
260.26	3723.2	
260.47	2945	
260.68	5033.9	
260.89	4620.9	
261.1	3481.5	
261.31	2858.3	
261.52	5147.9	
261.73	5339.7	
261.95	3704.8	
262.16	3257.6	
262.37	5143.8	
262.58	5231.9	
262.79	3717.7	
263	3031.7	
263.21	4637.3	
263.42	4222.9	
263.63	3257	
263.84	2960.7	
264.05	5025	
264.26	5298.1	
264.47	3583.9	
264.69	3168.9	
264.9	5266	
265.11	4777.2	
265.32	2897.9	
265.53	2907.4	
265.74	4777.2	
265.95	4223.6	
266.16	3125.9	
266.37	3416.7	
266.58	4675.5	
266.79	4527.4	
267	2998.2	
267.21	2748.4	
267.42	4343.7	
267.63	4698.7	
267.84	3048.1	
268.06	2714.9	
268.27	5023	
268.48	5158.2	
268.69	3050.1	
268.9	3499.3	
269.11	5180	
269.32	4246.8	
269.53	3127.2	
269.74	2926.5	
269.95	4771.1	
270.16	4250.9	
270.37	3156.6	
270.58	3448.1	
270.79	4531.5	
271	5025	
271.21	3267.9	
271.42	3111.5	
271.63	4911	
271.84	4332.8	
272.05	2638.5	
272.26	2852.1	
272.47	4713.1	
272.68	4788.2	
272.89	3015.3	
273.11	3349.1	
273.32	4508.3	
273.53	5281.7	
273.74	3265.1	
273.95	3237.2	
274.16	4982.7	
274.37	4648.9	
274.58	3454.9	
274.79	2824.8	
275	4752	
275.21	5066	
275.42	3953.9	
275.63	3347.7	
275.84	4896	
276.05	5842.2	
276.26	3240.6	
276.47	3065.1	
276.68	4618.2	
276.89	5400.5	
277.1	3421.5	
277.31	2712.2	
277.52	4805.2	
277.73	5093.3	
277.94	2760.7	
278.15	2988.7	
278.36	4825	
278.57	4451.6	
278.78	2994.1	
278.99	3272.7	
279.2	4455.7	
279.41	4414.1	
279.62	3835.8	
279.83	2865.1	
280.04	5511.1	
280.25	4392.2	
280.46	3764.2	
280.67	3143.6	
280.88	4461.8	
281.09	5110.4	
281.3	3201.7	
281.51	3945.1	
281.72	4479.6	
281.93	4966.3	
282.14	2932.7	
282.35	3176.4	
282.56	5045.5	
282.77	4973.8	
282.98	3039.2	
283.19	3613.3	
283.4	5958.2	
283.61	4666.6	
283.82	2781.1	
284.03	3680.2	
284.24	4759.5	
284.45	5087.2	
284.66	3845.4	
284.87	3551.2	
285.08	5113.1	
285.29	5124.7	
285.5	2727.9	
285.71	2993.4	
285.92	5043.5	
286.12	5537.7	
286.33	3741	
286.54	3069.2	
286.75	4972.5	
286.96	4526	
287.17	2894.5	
287.38	3601.7	
287.59	4472.8	
287.8	4477.5	
288.01	3061.7	
288.22	3448.1	
288.43	4887.8	
288.64	4225.6	
288.85	3555.3	
289.06	3379.1	
289.27	4972.5	
289.48	5309	
289.69	3777.8	
289.9	3477.5	
290.11	5218.2	
290.32	4503.5	
290.53	3563.5	
290.74	3297.2	
290.94	4972.5	
291.15	5010	
291.36	2923.1	
291.57	3388.7	
291.78	4566.3	
291.99	4264.6	
292.2	2851.5	
292.41	3285.6	
292.62	5088.5	
292.83	4878.3	
293.04	3996.3	
293.25	2891	
293.46	4528.7	
293.67	5034.6	
293.88	2898.6	
294.09	2837.8	
294.29	4415.4	
294.5	4792.2	
294.71	3132	
294.92	3015.3	
295.13	4538.3	
295.34	5469.4	
295.55	2725.2	
295.76	2665.1	
295.97	4928.8	
296.18	5476.3	
296.39	2850.1	
296.6	2865.1	
296.81	4677.6	
297.01	4960.2	
297.22	3046.7	
297.43	2963.4	
297.64	4491.9	
297.85	4367.6	
298.06	2538.8	
298.27	2666.5	
298.48	4597	
298.69	4440	
298.9	3166.8	
299.11	2936.8	
299.31	4369	
299.52	4387.4	
299.73	3333.4	
299.94	3257	
300.15	4722.6	
300.36	4442.7	
300.57	3304.1	
300.78	3229.6	
300.99	4580.6	
301.2	4748.6	
301.4	2973	
301.61	3127.2	
301.82	4898.1	
302.03	4998.4	
302.24	3471.3	
302.45	2821.4	
302.66	4895.3	
302.87	5084.4	
303.08	2910.8	
303.29	3846.1	
303.49	4558.8	
303.7	4684.4	
303.91	2678.7	
304.12	3693.9	
304.33	4297.3	
304.54	4784.1	
304.75	2984.6	
304.96	2831	
305.16	4848.9	
305.37	5405.3	
305.58	2664.4	
305.79	2703.3	
306	4897.4	
306.21	4278.2	
306.42	2976.4	
306.63	4271.4	
306.83	4570.4	
307.04	4949.9	
307.25	3179.8	
307.46	3150.5	
307.67	4201.7	
307.88	4928.8	
308.09	2954.5	
308.29	2957.9	
308.5	4728.8	
308.71	5057.8	
308.92	3108.1	
309.13	2877.4	
309.34	4617.5	
309.55	4608.6	
309.75	3536.8	
309.96	3233.7	
310.17	4923.3	
310.38	4435.9	
310.59	3390.8	
310.8	2798.9	
311.01	4547.9	
311.21	4685.8	
311.42	2904	
311.63	2906.1	
311.84	4505.5	
312.05	4733.5	
312.26	3248.8	
312.46	3422.8	
312.67	4522.6	
312.88	4299.4	
313.09	2846	
313.3	2814.6	
313.51	5208.7	
313.71	5475.6	
313.92	2871.9	
314.13	3044.6	
314.34	4773.8	
314.55	4631.8	
314.76	3532.1	
314.96	3130.7	
315.17	4771.8	
315.38	4839.4	
315.59	2884.9	
315.8	2847.4	
316.01	5237.3	
316.21	5304.2	
316.42	2788	
316.63	3158.7	
316.84	4527.4	
317.05	5120.6	
317.26	3337.5	
317.46	2995.5	
317.67	4653	
317.88	4939	
318.09	3519.8	
318.3	2758.6	
318.5	4516.5	
318.71	4906.3	
318.92	4369	
319.13	3280.2	
319.34	5030.5	
319.54	5088.5	
319.75	2718.3	
319.96	2598.2	
320.17	4884.4	
320.38	5033.9	
320.58	2653.5	
320.79	3115.6	
321	5028.4	
321.21	5117.9	
321.42	3155.2	
321.62	2648.7	
321.83	4456.4	
322.04	4706.9	
322.25	2979.1	
322.46	2819.4	
322.66	4735.6	
322.87	4958.8	
323.08	3423.5	
323.29	2785.2	
323.5	5438.7	
323.7	4429.1	
323.91	3723.9	
324.12	3407.8	
324.33	4777.9	
324.53	4898.1	
324.74	3272	
324.95	3360	
325.16	4318.5	
325.37	4571.7	
325.57	2851.5	
325.78	2934.1	
325.99	4840.7	
326.2	4347.2	
326.4	3955.3	
326.61	2718.3	
326.82	4705.5	
327.03	4750.6	
327.24	3844.7	
327.44	3661.1	
327.65	4898.1	
327.86	4075.5	
328.07	3308.8	
328.27	2835.8	
328.48	5197.7	
328.69	4351.9	
328.9	3913	
329.1	3007.1	
329.31	4644.8	
329.52	5236.7	
329.73	2873.3	
329.93	3093.8	
330.14	4781.3	
330.35	4799.8	
330.56	4456.4	
330.76	3442	
330.97	4526.7	
331.18	4760.8	
331.39	3151.8	
331.59	2667.1	
331.8	5085.8	
332.01	5113.1	
332.22	2936.1	
332.42	3292.5	
332.63	4782.7	
332.84	4385.4	
333.05	3170.3	
333.25	2953.2	
333.46	4474.1	
333.67	4653	
333.88	2965.5	
334.08	3260.4	
334.29	5878.4	
334.5	5095.3	
334.7	2816	
334.91	3834.5	
335.12	4357.4	
335.33	4903.5	
335.53	3109.5	
335.74	4405.2	
335.95	4545.1	
336.16	4394.9	
336.36	3147	
336.57	3528.7	
336.78	4344.4	
336.98	5052.3	
337.19	3774.4	
337.4	3078.1	
337.61	5483.1	
337.81	4316.4	
338.02	3013.2	
338.23	3648.8	
338.43	5247.6	
338.64	4486.4	
338.85	2914.3	
339.05	3650.2	
339.26	5331.5	
339.47	4304.1	
339.68	2893.8	
339.88	3986	
340.09	4916.5	
340.3	5060.5	
340.5	3285.6	
340.71	2601.6	
340.92	4323.9	
341.13	5154.7	
341.33	2755.9	
341.54	3284.9	
341.75	4881.7	
341.95	4532.8	
342.16	3176.4	
342.37	3398.3	
342.57	4379.2	
342.78	4601.1	
342.99	3442.6	
343.19	2717.7	
343.4	4962.2	
343.61	4820.2	
343.81	3059	
344.02	2807.1	
344.23	4975.9	
344.43	5196.4	
344.64	3515	
344.85	3420.8	
345.06	4945.2	
345.26	5072.8	
345.47	3320.4	
345.68	3721.8	
345.88	4298	
346.09	4990.9	
346.3	3359.4	
346.5	2618	
346.71	4653	
346.92	4513	
347.12	2784.6	
347.33	3246	
347.54	5089.2	
347.74	5324.7	
347.95	3273.3	
348.16	2570.9	
348.36	4582	
348.57	4405.9	
348.78	3322.5	
348.98	3438.5	
349.19	4611.3	
349.39	4273.4	
349.6	2699.9	
349.81	2951.1	
350.01	4946.5	
350.22	4502.8	
350.43	3160.7	
350.63	3680.2	
350.84	4709	
351.05	4493.2	
351.25	2961.4	
351.46	2705.4	
351.67	5059.8	
351.87	4478.2	
352.08	3111.5	
352.29	3455.6	
352.49	5052.3	
352.7	4792.2	
352.9	2833.7	
353.11	3493.8	
353.32	5507	
353.52	4549.2	
353.73	2918.4	
353.94	3484.3	
354.14	4881.7	
354.35	4771.8	
354.55	2953.9	
354.76	3283.6	
354.97	4924.7	
355.17	4691.2	
355.38	2846.7	
355.59	3670.6	
355.79	4517.1	
356	4731.5	
356.2	3178.4	
356.41	2925.2	
356.62	4355.3	
356.82	4701.5	
357.03	3482.2	
357.24	3132	
357.44	4520.5	
357.65	4643.4	
357.85	3946.4	
358.06	3227.6	
358.27	4345.8	
358.47	4545.1	
358.68	2891	
358.88	3454.2	
359.09	4920.6	
359.3	5147.2	
359.5	3874.8	
359.71	3566.9	
359.91	5434.6	
360.12	4994.3	
360.33	3435.8	
360.53	3740.3	
360.74	4655	
360.94	4633.9	
361.15	3545	
361.36	3145	
361.56	5195.7	
361.77	4741	
361.97	3910.9	
362.18	3220.8	
362.38	5190.9	
362.59	4546.5	
362.8	3050.8	
363	2986.6	
363.21	4378.6	
363.41	4872.8	
363.62	3437.2	
363.83	4054.3	
364.03	4997	
364.24	5507	
364.44	4255	
364.65	4158.1	
364.85	4801.1	
365.06	4576.5	
365.27	3158.7	
365.47	3269.9	
365.68	5440.1	
365.88	4810.7	
366.09	3532.1	
366.29	3238.5	
366.5	4944.5	
366.71	5233.2	
366.91	4162.2	
367.12	3688.4	
367.32	5733.6	
367.53	5210	
367.73	3633.1	
367.94	4354	
368.14	5165	
368.35	5618.9	
368.56	3627	
368.76	3426.9	
368.97	5267.4	
369.17	6287.3	
369.38	3291.8	
369.58	3512.9	
369.79	4529.4	
369.99	5501.5	
370.2	4188.1	
370.4	3547.8	
370.61	4956.1	
370.82	5928.9	
371.02	3469.9	
371.23	3095.2	
371.43	4618.2	
371.64	5496.7	
371.84	3560.7	
372.05	4268	
372.25	6321.4	
372.46	5246.9	
372.66	3575.1	
372.87	3552.5	
373.07	5261.9	
373.28	6481.1	
373.48	4178.5	
373.69	4035.2	
373.9	5031.9	
374.1	5079.6	
374.31	4271.4	
374.51	3915.7	
374.72	5529.5	
374.92	4857.1	
375.13	4270.7	
375.33	3838.6	
375.54	5363.6	
375.74	5089.9	
375.95	3973.7	
376.15	4695.3	
376.36	5467.4	
376.56	5327.4	
376.77	4047.5	
376.97	4328.7	
377.18	6160.3	
377.38	5506.3	
377.59	4446.1	
377.79	3712.3	
378	5381.4	
378.2	5610.8	
378.41	3810.6	
378.61	3730	
378.82	5745.2	
379.02	5248.3	
379.23	3898	
379.43	4627.7	
379.64	5870.8	
379.84	5586.9	
380.05	3768.3	
380.25	3770.3	
380.46	5643.5	
380.66	5379.3	
380.87	4662.5	
381.07	4930.8	
381.28	6046.3	
381.48	5638.1	
381.69	3784	
381.89	3879.5	
382.1	4918.5	
382.3	5614.8	
382.51	4521.9	
382.71	5179.3	
382.91	5521.3	
383.12	5916.6	
383.32	4025.6	
383.53	4135.5	
383.73	5520	
383.94	5347.2	
384.14	4163.5	
384.35	3564.8	
384.55	5262.6	
384.76	5545.2	
384.96	4060.4	
385.17	4221.5	
385.37	5513.1	
385.58	5134.9	
385.78	4206.5	
385.98	3496.6	
386.19	5263.3	
386.39	5502.9	
386.6	3886.4	
386.8	3980.6	
387.01	5571.2	
387.21	5680.4	
387.42	4279.6	
387.62	4689.2	
387.83	5257.1	
388.03	5494.7	
388.23	4166.3	
388.44	4588.1	
388.64	5030.5	
388.85	5144.5	
389.05	4370.4	
389.26	4692.6	
389.46	6580.8	
389.67	6056.5	
389.87	4442	
390.07	4447.5	
390.28	5413.5	
390.48	5239.4	
390.69	3900	
390.89	4159.4	
391.1	5387.5	
391.3	5978	
391.5	4947.9	
391.71	5307.7	
391.91	5860.6	
392.12	6324.8	
392.32	4928.1	
392.53	4446.8	
392.73	5468.1	
392.93	5543.2	
393.14	4258.4	
393.34	4696	
393.55	5933	
393.75	5499.5	
393.95	4265.2	
394.16	4194.2	
394.36	5456.5	
394.57	5811.5	
394.77	3895.2	
394.98	4115.7	
395.18	5367.7	
395.38	5552.7	
395.59	4775.2	
395.79	4121.2	
396	5588.2	
396.2	5875.6	
396.4	4738.3	
396.61	4772.4	
396.81	5989.6	
397.02	5638.1	
397.22	5005.9	
397.42	4996.4	
397.63	6096.1	
397.83	5610.8	
398.04	4205.2	
398.24	4646.2	
398.44	5899.5	
398.65	5361.6	
398.85	4175.1	
399.05	4225.6	
399.26	5717.2	
399.46	6769.2	
399.67	4500.8	
399.87	4350.6	
400.07	5940.5	
400.28	6143.2	
400.48	4451.6	
400.69	5215.5	
400.89	6326.2	
401.09	6647	
401.3	4456.4	
401.5	5228.5	
401.7	6863.4	
401.91	7040.9	
402.11	4813.4	
402.32	4839.4	
402.52	6563.1	
402.72	6346.7	
402.93	5068.7	
403.13	4212.7	
403.33	6968.6	
403.54	5903.6	
403.74	4741.7	
403.94	5254.4	
404.15	6008.1	
404.35	6778.8	
404.56	4501.4	
404.76	5736.4	
404.96	6236.7	
405.17	6080.4	
405.37	5399.8	
405.57	4966.3	
405.78	6379.4	
