Wavelength	Intensities	
nm	a.u.	
179.22	1751.5	
179.44	1758.2	
179.65	1744.9	
179.86	1771.5	
180.08	1724.4	
180.29	4218.1	
180.51	3081.5	
180.72	5129.5	
180.94	5794.4	
181.15	2850.1	
181.37	2845.3	
181.58	4958.8	
181.79	5154.1	
182.01	2936.8	
182.22	3095.8	
182.44	5205.3	
182.65	4487.1	
182.87	3842	
183.08	3429.7	
183.29	5512.4	
183.51	4554	
183.72	3153.9	
183.94	4405.2	
184.15	4867.3	
184.37	4836.6	
184.58	2843.9	
184.79	3690.4	
185.01	4599.7	
185.22	5223.7	
185.44	3881.6	
185.65	3366.2	
185.86	4815.5	
186.08	4503.5	
186.29	2749.1	
186.51	2979.1	
186.72	4629.1	
186.94	5277.6	
187.15	3351.8	
187.36	3438.5	
187.58	6758.3	
187.79	4942.4	
188.01	3530	
188.22	5376.6	
188.43	5808	
188.65	5154.7	
188.86	2908.1	
189.08	3448.1	
189.29	4746.5	
189.5	4696.7	
189.72	3239.9	
189.93	3209.8	
190.15	5285.8	
190.36	6179.4	
190.57	3337.5	
190.79	3381.9	
191	5364.3	
191.22	5390.9	
191.43	3516.4	
191.64	2980.5	
191.86	5527.5	
192.07	5335.6	
192.29	3069.2	
192.5	3158.7	
192.71	5324	
192.93	4704.2	
193.14	3192.1	
193.35	3300.6	
193.57	4700.1	
193.78	5413.5	
194	2662.4	
194.21	3146.4	
194.42	4507.6	
194.64	4866.7	
194.85	3445.4	
195.07	3944.4	
195.28	4867.3	
195.49	4366.3	
195.71	4138.3	
195.92	2989.4	
196.13	5139.7	
196.35	5156.1	
196.56	4416.1	
196.78	3476.1	
196.99	6164.4	
197.2	5806	
197.42	3852.2	
197.63	3431.7	
197.84	4450.2	
198.06	5104.9	
198.27	3195.5	
198.48	4086.4	
198.7	4653	
198.91	4868	
199.13	3486.3	
199.34	3474.7	
199.55	5281.7	
199.77	4255	
199.98	3108.8	
200.19	3517	
200.41	4838	
200.62	4536.3	
200.83	3596.9	
201.05	3843.4	
201.26	4791.6	
201.47	4556.7	
201.69	3126.6	
201.9	3001	
202.11	4901.5	
202.33	5679.7	
202.54	3303.4	
202.76	3669.3	
202.97	4944.5	
203.18	4960.2	
203.4	3581.9	
203.61	3547.8	
203.82	4928.8	
204.04	4675.5	
204.25	3497.9	
204.46	3403.7	
204.68	4893.3	
204.89	5042.8	
205.1	3381.9	
205.32	2930.6	
205.53	5203.2	
205.74	5297.4	
205.96	2605	
206.17	3486.3	
206.38	5136.3	
206.6	5290.6	
206.81	3983.3	
207.02	3245.3	
207.24	5107.6	
207.45	5427.8	
207.66	3284.3	
207.88	2912.2	
208.09	4978.6	
208.3	4873.5	
208.52	3091.8	
208.73	3332.7	
208.94	4873.5	
209.15	5466.7	
209.37	3261	
209.58	3694.5	
209.79	5278.3	
210.01	4768.4	
210.22	2702.6	
210.43	2861.7	
210.65	4851.6	
210.86	5149.3	
211.07	3267.9	
211.29	3036.5	
211.5	5173.2	
211.71	4875.5	
211.93	3093.1	
212.14	3051.5	
212.35	4879.6	
212.56	5014.8	
212.78	3426.3	
212.99	2852.8	
213.2	5654.4	
213.42	4694.6	
213.63	3198.2	
213.84	3344.3	
214.06	4417.5	
214.27	4506.9	
214.48	3275.4	
214.69	3482.9	
214.91	5420.3	
215.12	5446.2	
215.33	3524.6	
215.55	3775.1	
215.76	5915.9	
215.97	5119.9	
216.18	3357.3	
