Wavelength	Intensities	
nm	a.u.	
179.22	1723.5	
179.44	1725.4	
179.65	1721.7	
179.86	1729.2	
180.08	1707.3	
180.29	4082.3	
180.51	3080.8	
180.72	5023	
180.94	5701.5	
181.15	2805.7	
181.37	2757.2	
181.58	4948.6	
181.79	5106.3	
182.01	2914.3	
182.22	3060.3	
182.44	5130.2	
182.65	4370.4	
182.87	3805.8	
183.08	3325.2	
183.29	5341.8	
183.51	4459.1	
183.72	3088.3	
183.94	4304.8	
184.15	4847.5	
184.37	4777.2	
184.58	2796.2	
184.79	3600.3	
185.01	4489.8	
185.22	5125.4	
185.44	3800.3	
185.65	3312.2	
185.86	4797.7	
186.08	4455.7	
186.29	2710.1	
186.51	2887.6	
186.72	4549.2	
186.94	5280.3	
187.15	3261.7	
187.36	3357.3	
187.58	6564.4	
187.79	4863.2	
188.01	3457.7	
188.22	5197.7	
188.43	5764.3	
188.65	5028.4	
188.86	2839.8	
189.08	3403	
189.29	4660.5	
189.5	4650.3	
189.72	3114.3	
189.93	3181.9	
190.15	5212.1	
190.36	6119.3	
190.57	3454.2	
190.79	3262.4	
191	5298.1	
191.22	5305.6	
191.43	3465.2	
191.64	2882.2	
191.86	5453.7	
192.07	5285.1	
192.29	3019.4	
192.5	3083.6	
192.71	5243.5	
192.93	4629.8	
193.14	3120.4	
193.35	3169.6	
193.57	4627	
193.78	5259.9	
194	2587.9	
194.21	3107.5	
194.42	4504.8	
194.64	4808.6	
194.85	3343	
195.07	3897.3	
195.28	4809.3	
195.49	4311.7	
195.71	4009.2	
195.92	2991.4	
196.13	5027.8	
196.35	5040.1	
196.56	4296.6	
196.78	3424.2	
196.99	6112.5	
197.2	5724.8	
197.42	3780.6	
197.63	3388	
197.84	4394.3	
198.06	4976.6	
198.27	3123.8	
198.48	4058.4	
198.7	4684.4	
198.91	4832.5	
199.13	3392.1	
199.34	3425.6	
199.55	5234.6	
199.77	4183.3	
199.98	3036.5	
200.19	3381.9	
200.41	4811.4	
200.62	4502.1	
200.83	3487.7	
201.05	3737.5	
201.26	4798.4	
201.47	4567	
201.69	3028.9	
201.9	2945.7	
202.11	4825	
202.33	5641.5	
202.54	3191.4	
202.76	3575.8	
202.97	4820.2	
203.18	4967	
203.4	3506.8	
203.61	3494.5	
203.82	4855.1	
204.04	4564.2	
204.25	3429	
204.46	3343.7	
204.68	4883	
204.89	4988.2	
205.1	3276.8	
205.32	2962	
205.53	5168.4	
205.74	5253.7	
205.96	2547	
206.17	3452.9	
206.38	5104.9	
206.6	5165	
206.81	3885.7	
207.02	3202.3	
207.24	4998.4	
207.45	5304.9	
207.66	3254.2	
207.88	2848.7	
208.09	4978.6	
208.3	4802.5	
208.52	2988.7	
208.73	3274	
208.94	4844.1	
209.15	5374.6	
209.37	3233.1	
209.58	3683.6	
209.79	5281.7	
210.01	4696.7	
210.22	2690.3	
210.43	2803	
