Wavelength	Intensities	
nm	a.u.	
179.22	1787	
179.44	1788.9	
179.65	1785.1	
179.86	1792.7	
180.08	1791.3	
180.29	4388.1	
180.51	3155.9	
180.72	5255.8	
180.94	5948.7	
181.15	2908.1	
181.37	2954.5	
181.58	5046.9	
181.79	5337.7	
182.01	3044	
182.22	3208.5	
182.44	5313.1	
182.65	4521.9	
182.87	4004.5	
183.08	3508.9	
183.29	5597.1	
183.51	4604.5	
183.72	3229	
183.94	4594.3	
184.15	4970.4	
184.37	4897.4	
184.58	2861.7	
184.79	3831.7	
185.01	4631.8	
185.22	5248.9	
185.44	4042.7	
185.65	3472	
185.86	4950.6	
186.08	4545.8	
186.29	2838.5	
186.51	2994.8	
186.72	4704.2	
186.94	5421	
187.15	3448.1	
187.36	3541.6	
187.58	6898.9	
187.79	5087.2	
188.01	3686.3	
188.22	5572.5	
188.43	6012.8	
188.65	5257.1	
188.86	3016.7	
189.08	3573	
189.29	4819.6	
189.5	4794.3	
189.72	3333.4	
189.93	3342.3	
190.15	5392.3	
190.36	6348.7	
190.57	3573.7	
190.79	3523.9	
191	5519.3	
191.22	5458.5	
191.43	3639.9	
191.64	3048.7	
191.86	5687.9	
192.07	5418.2	
192.29	3166.2	
192.5	3263.8	
192.71	5447.6	
192.93	4700.1	
193.14	3305.4	
193.35	3351.2	
193.57	4771.8	
193.78	5445.5	
194	2712.9	
194.21	3220.8	
194.42	4587.4	
194.64	4983.4	
194.85	3478.1	
195.07	4137.6	
195.28	5003.2	
195.49	4390.8	
195.71	4273.4	
195.92	3099.3	
196.13	5184.1	
196.35	5242.1	
196.56	4559.5	
196.78	3566.2	
196.99	6309.1	
197.2	5932.3	
197.42	4027	
197.63	3637.2	
197.84	4513	
198.06	5172.5	
198.27	3284.3	
198.48	4321.9	
198.7	4803.2	
198.91	4939	
199.13	3556.6	
199.34	3556.6	
199.55	5431.9	
199.77	4306.2	
199.98	3179.8	
200.19	3596.2	
200.41	4939.7	
200.62	4631.8	
200.83	3667.9	
201.05	3988.1	
201.26	4876.9	
201.47	4692.6	
201.69	3195.5	
201.9	3082.2	
202.11	5006.6	
202.33	5840.1	
202.54	3405.8	
202.76	3797.6	
202.97	5066	
203.18	5128.1	
203.4	3747.8	
203.61	3669.3	
203.82	5065.3	
204.04	4709	
204.25	3626.3	
204.46	3530	
204.68	4979.3	
204.89	5201.8	
205.1	3476.1	
205.32	3069.2	
205.53	5253.7	
205.74	5358.2	
205.96	2709.5	
206.17	3618.8	
206.38	5299.5	
206.6	5418.9	
206.81	4186	
207.02	3330.7	
207.24	5176.6	
207.45	5513.1	
207.66	3355.3	
207.88	2939.5	
208.09	5098.8	
208.3	4965	
208.52	3178.4	
208.73	3532.7	
208.94	4967	
209.15	5522.7	
209.37	3449.5	
209.58	3881.6	
209.79	5441.5	
210.01	4810.7	
210.22	2765.4	
210.43	2943.6	
210.65	4999.1	
210.86	5328.8	
211.07	3401.7	
211.29	3145	
211.5	5236.7	
211.71	4982	
211.93	3147	
212.14	3166.8	
212.35	4959.5	
212.56	5018.9	
212.78	3627.6	
212.99	3014.6	
213.2	5752.7	
213.42	4762.9	
213.63	3235.8	
213.84	3447.4	
214.06	4515.8	
214.27	4522.6	
214.48	3421.5	
214.69	3603.1	
214.91	5538.4	
215.12	5550.7	
215.33	3607.8	
215.55	3968.3	
215.76	6051.7	
215.97	5295.4	
216.18	3521.1	
216.4	3431.7	
216.61	4681.7	
216.82	5417.6	
217.04	3145	
217.25	3306.8	
217.46	5538.4	
217.67	5319.3	
217.89	2908.1	
218.1	2945.7	
218.31	5097.4	
218.53	5124.7	
218.74	3274.7	
218.95	3215.3	
219.16	4928.8	
219.38	5802.6	
219.59	3231.7	
219.8	3816	
220.01	6244.9	
220.23	4969.1	
220.44	4111.6	
220.65	3125.2	
220.87	5055.8	
221.08	5530.9	
221.29	2977.1	
221.5	3868.6	
221.72	6658.6	
221.93	4721.9	
222.14	3635.8	
222.35	4171.7	
222.57	4931.5	
222.78	5345.9	
222.99	3435.1	
223.2	3667.9	
223.42	5251	
223.63	5355.4	
223.84	2659.6	
224.05	2689	
224.27	6178	
