Wavelength	Intensities	
nm	a.u.	
179.22	1731.9	
179.44	1726.4	
179.65	1737.4	
179.86	1715.5	
180.08	1736	
180.29	3995.6	
180.51	3082.2	
180.72	5045.5	
180.94	5672.2	
181.15	2800.3	
181.37	2736.8	
181.58	4781.3	
181.79	5037.3	
182.01	2873.3	
182.22	3034.4	
182.44	5100.1	
182.65	4364.2	
182.87	3667.2	
183.08	3274	
183.29	5348.6	
183.51	4472.1	
183.72	2952.5	
183.94	4253.6	
184.15	4775.2	
184.37	4728.1	
184.58	2732	
184.79	3575.8	
185.01	4504.8	
185.22	5079.6	
185.44	3708.2	
185.65	3180.5	
185.86	4788.8	
186.08	4356	
186.29	2639.8	
186.51	2798.2	
186.72	4519.2	
186.94	5190.2	
187.15	3264.5	
187.36	3319.1	
187.58	6536.4	
187.79	4792.9	
188.01	3438.5	
188.22	5113.1	
188.43	5622.4	
188.65	5042.1	
188.86	2837.8	
189.08	3388	
189.29	4586.8	
189.5	4577.2	
189.72	3120.4	
189.93	3125.2	
190.15	5227.1	
190.36	6035.4	
190.57	3375.7	
190.79	3243.3	
191	5229.8	
191.22	5229.8	
191.43	3342.3	
191.64	2870.6	
191.86	5425.8	
192.07	5143.1	
192.29	2949.8	
192.5	3057.6	
192.71	5173.9	
192.93	4561.5	
193.14	3028.9	
193.35	3109.5	
193.57	4587.4	
193.78	5194.3	
194	2544.3	
194.21	3020.1	
194.42	4437.3	
194.64	4755.4	
194.85	3310.2	
195.07	3856.3	
195.28	4764.9	
195.49	4267.3	
195.71	3990.8	
195.92	2914.9	
196.13	4997	
196.35	4994.3	
196.56	4214	
196.78	3322.5	
196.99	5991.7	
197.2	5616.2	
197.42	3661.8	
197.63	3355.9	
197.84	4410.6	
198.06	4905.6	
198.27	3085.6	
198.48	3932.8	
198.7	4592.9	
198.91	4780	
199.13	3371	
199.34	3287.7	
199.55	5200.5	
199.77	4197	
199.98	2971.6	
200.19	3364.1	
200.41	4750.6	
200.62	4442.7	
200.83	3411.2	
201.05	3693.2	
201.26	4743.1	
201.47	4537.6	
201.69	2985.3	
201.9	2913.6	
202.11	4782.7	
202.33	5466	
202.54	3138.2	
202.76	3522.5	
202.97	4839.4	
203.18	4906.9	
203.4	3486.3	
203.61	3467.9	
203.82	4839.4	
204.04	4593.6	
204.25	3428.3	
204.46	3274.7	
204.68	4795.7	
204.89	4975.9	
205.1	3231	
205.32	2906.8	
205.53	5046.9	
205.74	5214.8	
205.96	2550.4	
206.17	3321.1	
206.38	5048.9	
206.6	5127.4	
206.81	3781.2	
207.02	3186	
207.24	4980	
207.45	5254.4	
207.66	3178.4	
207.88	2772.3	
208.09	4915.8	
208.3	4780.6	
208.52	2947.7	
208.73	3252.2	
208.94	4781.3	
209.15	5350	
209.37	3182.5	
209.58	3603.1	
209.79	5161.6	
210.01	4672.1	
210.22	2624.1	
210.43	2741.5	
210.65	4724.7	
210.86	5119.2	
211.07	3185.3	
211.29	2987.3	
211.5	5001.1	
211.71	4718.5	
211.93	2957.3	
212.14	2996.2	
212.35	4761.5	
212.56	4828.4	
212.78	3384.6	
212.99	2774.3	
213.2	5405.3	
213.42	4620.9	
213.63	3079.5	
213.84	3175	
214.06	4332.8	
214.27	4370.4	
214.48	3138.2	
214.69	3428.3	
214.91	5347.2	
215.12	5340.4	
215.33	3386	
215.55	3718.4	
215.76	5683.8	
215.97	5048.2	
216.18	3259	
216.4	3234.4	
216.61	4545.1	
216.82	5133.6	
217.04	2985.3	
217.25	3063.1	
217.46	5250.3	
217.67	5113.1	
217.89	2728.6	
218.1	2777	
218.31	4806.6	
218.53	4906.9	
218.74	3082.2	
218.95	3014.6	
219.16	4728.1	
219.38	5458.5	
219.59	3040.6	
219.8	3560.1	
220.01	5914.5	
220.23	4785.4	
220.44	3756.7	
220.65	2899.2	
220.87	4825.7	
221.08	5264.6	
221.29	2824.8	
221.5	3603.1	
221.72	6199.9	
221.93	4481.6	
222.14	3343	
222.35	3874.8	
222.57	4791.6	
222.78	5111	
222.99	3237.8	
223.2	3441.3	
223.42	4995	
223.63	5066	
223.84	2541.5	
224.05	2524.5	
224.27	5866.1	
224.48	5468.1	
224.69	3930.7	
224.9	3290.4	
225.12	4904.9	
225.33	4737	
225.54	2734.7	
225.75	3065.1	
225.97	4445.5	
226.18	4744.5	
226.39	3202.3	
226.6	2977.7	
226.82	4559.5	
227.03	4441.4	
227.24	3335.5	
227.45	2834.4	
227.67	5123.3	
227.88	5425.8	
228.09	3762.1	
228.3	3696.6	
228.52	5103.5	
228.73	4740.4	
228.94	3096.5	
229.15	2813.9	
229.36	4747.2	
229.58	4707.6	
229.79	3177.8	
230	3609.2	
230.21	5645.6	
230.43	4834.6	
230.64	3300.6	
230.85	3418.7	
231.06	5182	
231.28	5066.7	
231.49	2829.6	
231.7	3276.1	
231.91	5046.2	
232.12	4782	
232.34	2933.4	
232.55	3226.9	
232.76	5330.9	
232.97	4926.7	
233.18	2969.6	
233.4	3294.5	
233.61	4942.4	
233.82	4586.8	
234.03	3115	
234.25	3094.5	
234.46	6354.2	
234.67	4762.2	
234.88	3411.9	
235.09	3020.1	
235.31	4931.5	
235.52	4685.8	
235.73	3342.3	
235.94	2878.1	
236.15	4590.2	
236.37	5640.1	
236.58	2979.8	
236.79	3235.8	
237	5059.8	
237.21	4398.4	
237.43	3400.3	
237.64	2777.7	
237.85	7815	
238.06	4432.5	
238.27	3418.1	
238.48	2831	
238.7	5076.2	
238.91	4713.7	
239.12	3155.9	
239.33	3346.4	
239.54	4485.1	
239.76	4674.1	
239.97	3142.3	
240.18	3201.7	
240.39	5717.2	
240.6	4897.4	
240.82	3323.2	
241.03	2803.7	
241.24	4752.7	
241.45	5422.3	
241.66	2959.3	
241.87	3401.7	
242.09	5295.4	
242.3	5537	
242.51	3444.7	
242.72	3181.9	
242.93	5068	
243.14	4743.8	
243.36	3651.5	
243.57	3893.9	
243.78	5393	
243.99	5042.1	
244.2	3228.3	
244.41	2930	
244.63	4440.7	
244.84	4986.8	
245.05	3405.8	
245.26	3157.3	
245.47	5033.9	
245.68	5122	
245.9	4143	
246.11	3388	
246.32	4663.2	
