Wavelength	Intensities	
nm	a.u.	
179.22	1928.7	
179.44	1941.1	
179.65	1916.2	
179.86	1966	
180.08	1929.2	
180.29	4934.2	
180.51	3546.4	
180.72	5627.8	
180.94	6692.8	
181.15	3222.1	
181.37	3224.2	
181.58	5544.5	
181.79	5868.8	
182.01	3457.7	
182.22	3679.5	
182.44	5817.6	
182.65	4863.9	
182.87	4618.9	
183.08	4027	
183.29	6168.5	
183.51	5057.1	
183.72	3757.3	
183.94	5492	
184.15	5441.5	
184.37	5438.7	
184.58	3276.8	
184.79	4509.6	
185.01	5049.6	
185.22	5823.7	
185.44	4791.6	
185.65	3987.4	
185.86	5322.7	
186.08	4962.9	
186.29	3189.4	
186.51	3410.6	
186.72	5087.2	
186.94	6062	
187.15	3948.5	
187.36	4176.5	
187.58	7909.9	
187.79	5571.8	
188.01	4300.1	
188.22	6699.6	
188.43	6708.5	
188.65	5882.4	
188.86	3375.1	
189.08	4098	
189.29	5272.8	
189.5	5259.2	
189.72	3824.9	
189.93	3863.8	
190.15	6059.3	
190.36	7233.4	
190.57	4160.1	
190.79	4052.2	
191	6114.6	
191.22	6074.3	
191.43	4195.6	
191.64	3384.6	
191.86	6356.2	
192.07	6112.5	
192.29	3564.8	
192.5	3809.9	
192.71	6040.8	
192.93	5193.6	
193.14	3738.2	
193.35	3835.2	
193.57	5199.8	
193.78	5982.1	
194	2992.8	
194.21	3762.1	
194.42	4974.5	
194.64	5530.2	
194.85	4101.4	
195.07	4846.9	
195.28	5527.5	
195.49	4769	
195.71	5050.3	
195.92	3549.1	
196.13	5700.2	
196.35	5793.7	
196.56	5410.1	
196.78	4124.6	
196.99	7157	
197.2	6733.7	
197.42	4713.1	
197.63	4139.6	
197.84	4934.2	
198.06	5722	
198.27	3845.4	
198.48	5130.2	
198.7	5254.4	
198.91	5361.6	
199.13	4177.2	
199.34	4194.9	
199.55	5906.3	
199.77	4768.4	
199.98	3634.5	
200.19	4204.5	
200.41	5319.3	
200.62	5107.6	
200.83	4300.7	
201.05	4633.9	
201.26	5378	
201.47	5113.8	
201.69	3663.1	
201.9	3497.2	
202.11	5479	
202.33	6507.1	
202.54	3962.8	
202.76	4358.1	
202.97	5662	
203.18	5566.4	
203.4	4296.6	
203.61	4171.7	
203.82	5545.2	
204.04	5156.8	
204.25	4177.9	
204.46	4070.7	
204.68	5492	
204.89	5742.5	
205.1	4040.6	
205.32	3489.7	
205.53	5894.1	
205.74	6099.5	
205.96	3001	
206.17	4279.6	
206.38	5917.3	
206.6	6024.4	
206.81	4730.8	
207.02	3852.2	
207.24	5763.7	
207.45	6194.4	
207.66	3966.9	
207.88	3362.1	
208.09	5707	
208.3	5492.7	
208.52	3633.1	
208.73	3955.3	
208.94	5451	
209.15	6205.3	
209.37	3926	
209.58	4140.3	
209.79	6012.2	
210.01	5292.6	
210.22	3123.2	
210.43	3327.9	
210.65	5528.2	
210.86	5906.3	
211.07	4008.6	
211.29	3595.6	
211.5	5817.6	
211.71	5464	
211.93	3618.8	
212.14	3636.5	
212.35	5417.6	
212.56	5680.4	
212.78	4218.8	
212.99	3483.6	
213.2	6527.6	
213.42	5212.8	
213.63	3735.5	
213.84	4018.1	
214.06	4830.5	
214.27	4934.9	
214.48	3963.5	
214.69	4182.6	
214.91	6156.9	
215.12	6326.2	
215.33	4304.1	
215.55	4650.9	
215.76	6723.5	
215.97	5866.1	
216.18	4110.3	
216.4	3945.1	
216.61	5189.6	
216.82	5971.9	
217.04	3621.5	
217.25	3778.5	
217.46	6191.7	
217.67	5866.1	
217.89	3259	
218.1	3372.3	
218.31	5569.1	
218.53	5662	
218.74	3818.1	
218.95	3701.4	
219.16	5487.9	
219.38	6443.6	
219.59	3713.6	
219.8	4427	
220.01	7103.7	
220.23	5499.5	
220.44	4889.9	
220.65	3563.5	
220.87	5575.9	
221.08	6107.7	
221.29	3316.3	
221.5	4508.9	
221.72	7531.1	
221.93	5205.9	
222.14	4216.1	
222.35	4934.9	
222.57	5485.8	
222.78	5876.3	
222.99	3908.9	
223.2	4303.5	
223.42	5807.4	
223.63	5885.9	
223.84	3049.4	
224.05	3024.2	
224.27	7095.5	
224.48	6481.8	
224.69	4874.2	
224.9	4148.5	
225.12	5721.3	
225.33	5438.7	
225.54	3334.1	
225.75	3743	
225.97	5038.7	
226.18	5326.1	
226.39	4002.4	
226.6	3747.8	
226.82	5248.3	
227.03	5074.2	
227.24	4148.5	
227.45	3417.4	
227.67	5874.9	
227.88	6464.1	
228.09	4650.3	
228.3	4646.8	
228.52	5976.7	
228.73	5445.5	
228.94	3883.6	
229.15	3416.7	
229.36	5387.5	
229.58	5344.5	
229.79	3925.3	
230	4562.2	
230.21	6527.6	
230.43	5655.8	
230.64	4154	
230.85	4331.5	
231.06	5897.5	
231.28	5952.1	
231.49	3444	
231.7	4030.4	
231.91	5863.3	
232.12	5535	
232.34	3500	
232.55	4008.6	
232.76	6179.4	
232.97	5688.6	
233.18	3635.1	
233.4	4074.8	
233.61	5709.1	
233.82	5367.7	
234.03	3812	
234.25	3724.6	
234.46	7656	
234.67	5524.1	
234.88	4270.7	
235.09	3710.2	
235.31	5821	
235.52	5413.5	
235.73	4104.1	
235.94	3501.3	
236.15	5242.8	
236.37	6632.7	
236.58	3618.8	
236.79	3975.1	
237	5789.6	
237.21	4954	
237.43	4302.1	
237.64	3377.1	
237.85	10122	
238.06	5010	
238.27	4343.1	
238.48	3461.1	
238.7	5842.2	
238.91	5310.4	
239.12	3904.8	
239.33	3984	
239.54	5113.1	
239.76	5474.2	
239.97	3901.4	
240.18	3994.2	
240.39	6968.6	
240.6	5737	
240.82	4156	
241.03	3419.4	
241.24	5506.3	
241.45	6359.6	
241.66	3634.5	
241.87	4270	
242.09	6249	
242.3	6679.1	
242.51	4310.3	
242.72	3992.9	
242.93	5998.5	
243.14	5391.6	
243.36	4644.8	
243.57	5025	
243.78	6373.3	
243.99	5880.4	
244.2	3994.9	
244.41	3657.7	
244.63	5085.1	
244.84	5865.4	
245.05	4260.5	
245.26	3995.6	
245.47	5758.2	
245.68	6051.1	
245.9	5367	
246.11	4228.4	
246.32	5304.9	
246.53	5811.5	
246.74	6502.3	
246.95	3312.9	
247.16	4991.6	
247.38	5504.9	
247.59	3331.4	
247.8	4019.5	
248.01	5139	
248.22	5447.6	
248.43	3649.5	
248.64	3888.4	
248.86	4881	
249.07	5227.1	
249.28	3528	
249.49	4076.8	
249.7	6083.1	
249.91	6266.8	
250.12	3297.2	
