Wavelength	Intensities	
nm	a.u.	
179.22	1679.7	
179.44	1674.6	
179.65	1684.8	
179.86	1664.3	
180.08	1687.5	
180.29	3832.4	
180.51	2966.1	
180.72	4857.1	
180.94	5436.7	
181.15	2634.4	
181.37	2639.1	
181.58	4700.1	
181.79	4895.3	
182.01	2766.1	
182.22	2915.6	
182.44	4962.2	
182.65	4269.3	
182.87	3592.1	
183.08	3164.8	
183.29	5145.9	
183.51	4360.8	
183.72	2897.2	
183.94	4015.4	
184.15	4668.7	
184.37	4661.9	
184.58	2652.8	
184.79	3383.2	
185.01	4414.1	
185.22	4972.5	
185.44	3519.8	
185.65	3106.8	
185.86	4649.6	
186.08	4349.2	
186.29	2577	
186.51	2739.5	
186.72	4379.9	
186.94	5057.1	
187.15	3110.2	
187.36	3186	
187.58	6285.2	
187.79	4731.5	
188.01	3230.3	
188.22	4853.7	
188.43	5517.2	
188.65	4937	
188.86	2730.6	
189.08	3220.1	
189.29	4542.4	
189.5	4419.5	
189.72	2994.8	
189.93	2952.5	
190.15	5020.3	
190.36	5784.8	
190.57	3214.6	
190.79	3116.3	
191	5069.4	
191.22	5102.2	
191.43	3261	
191.64	2782.5	
191.86	5261.9	
192.07	5061.9	
192.29	2873.3	
192.5	2964.1	
192.71	5079	
192.93	4513.7	
193.14	2927.9	
193.35	3016.7	
193.57	4508.3	
193.78	5136.3	
194	2400.9	
194.21	2863.1	
194.42	4332.8	
194.64	4599.7	
194.85	3160.7	
195.07	3588.7	
195.28	4626.4	
195.49	4157.4	
195.71	3760.8	
195.92	2794.1	
196.13	4829.1	
196.35	4824.3	
196.56	4018.1	
196.78	3194.8	
196.99	5826.5	
197.2	5434.6	
197.42	3508.2	
197.63	3222.1	
197.84	4279.6	
198.06	4805.9	
198.27	2937.5	
198.48	3769.6	
198.7	4475.5	
198.91	4665.3	
199.13	3200.3	
199.34	3203	
199.55	5012.1	
199.77	4052.2	
199.98	2854.9	
200.19	3248.8	
200.41	4659.8	
200.62	4425.7	
200.83	3304.1	
201.05	3549.8	
201.26	4647.5	
201.47	4460.5	
201.69	2912.2	
201.9	2787.3	
202.11	4689.2	
202.33	5348.6	
202.54	3107.5	
202.76	3364.8	
202.97	4756.7	
203.18	4750.6	
203.4	3300.6	
203.61	3328.6	
203.82	4698.7	
204.04	4427	
204.25	3267.2	
204.46	3130	
204.68	4609.3	
204.89	4849.6	
205.1	3127.2	
205.32	2750.4	
205.53	4903.5	
205.74	5072.8	
205.96	2477.4	
206.17	3248.8	
206.38	4926	
206.6	5055.8	
206.81	3641.3	
207.02	3018	
207.24	4884.4	
207.45	5046.2	
207.66	3104	
207.88	2682.8	
208.09	4744.5	
208.3	4700.8	
208.52	2887	
208.73	3104.7	
208.94	4676.9	
209.15	5102.2	
209.37	3056.3	
209.58	3160.7	
209.79	5057.8	
210.01	4478.2	
