Wavelength	Intensities	
nm	a.u.	
179.22	1749.6	
179.44	1742.1	
179.65	1757.2	
179.86	1727.1	
180.08	1725.8	
180.29	4032.5	
180.51	3093.8	
180.72	5033.9	
180.94	5696.1	
181.15	2754.5	
181.37	2797.5	
181.58	4881	
181.79	5145.2	
182.01	2863.1	
182.22	3045.3	
182.44	5107.6	
182.65	4400.4	
182.87	3745.1	
183.08	3381.9	
183.29	5382.7	
183.51	4463.2	
183.72	3007.1	
183.94	4264.6	
184.15	4814.1	
184.37	4741	
184.58	2728.6	
184.79	3497.2	
185.01	4476.2	
185.22	5136.3	
185.44	3777.8	
185.65	3214.6	
185.86	4820.9	
186.08	4448.2	
186.29	2665.1	
186.51	2809.8	
186.72	4500.1	
186.94	5253.7	
187.15	3208.5	
187.36	3319.8	
187.58	6520	
187.79	4857.8	
188.01	3493.2	
188.22	5180.7	
188.43	5749.3	
188.65	5036	
188.86	2865.8	
189.08	3366.9	
189.29	4591.5	
189.5	4611.3	
189.72	3075.4	
189.93	3162.1	
190.15	5281	
190.36	6022.4	
190.57	3420.8	
190.79	3292.5	
191	5238.7	
191.22	5260.5	
191.43	3431.7	
191.64	2910.2	
191.86	5388.2	
192.07	5201.2	
192.29	3013.2	
192.5	3039.2	
192.71	5216.9	
192.93	4666.6	
193.14	3102.7	
193.35	3203	
193.57	4572.4	
193.78	5174.5	
194	2545.6	
194.21	3073.3	
194.42	4489.1	
194.64	4813.4	
194.85	3313.6	
195.07	3829	
195.28	4793.6	
195.49	4263.9	
195.71	4007.2	
195.92	2872.6	
196.13	4965	
196.35	5040.7	
196.56	4207.2	
196.78	3345.7	
196.99	6012.2	
197.2	5601.9	
197.42	3716.4	
197.63	3358	
197.84	4408.6	
198.06	4947.2	
198.27	3090.4	
198.48	4035.2	
198.7	4607.2	
198.91	4780.6	
199.13	3340.9	
199.34	3356.6	
199.55	5136.3	
199.77	4159.4	
199.98	3028.3	
200.19	3393.5	
200.41	4701.5	
200.62	4494.6	
200.83	3434.4	
201.05	3729.4	
201.26	4754	
201.47	4551.3	
201.69	2995.5	
201.9	2932	
202.11	4824.3	
202.33	5526.8	
202.54	3198.9	
202.76	3482.9	
202.97	4858.5	
203.18	4908.3	
203.4	3463.8	
203.61	3478.8	
203.82	4832.5	
204.04	4576.5	
204.25	3362.8	
204.46	3319.8	
204.68	4784.7	
204.89	4968.4	
205.1	3291.1	
205.32	2885.6	
205.53	5084.4	
205.74	5169.8	
205.96	2471.2	
206.17	3424.9	
206.38	5053.7	
206.6	5120.6	
206.81	3875.4	
207.02	3156.6	
207.24	4967	
207.45	5345.9	
207.66	3235.1	
207.88	2811.9	
208.09	4952.7	
208.3	4828.4	
208.52	2964.8	
208.73	3238.5	
208.94	4766.3	
209.15	5332.9	
209.37	3190.1	
209.58	3650.2	
209.79	5175.9	
210.01	4658.4	
210.22	2646	
210.43	2779.8	
210.65	4749.9	
210.86	5107	
211.07	3158.7	
211.29	2952.5	
211.5	4973.2	
211.71	4752	
211.93	2955.2	
212.14	2943.6	
212.35	4738.3	
212.56	4874.8	
212.78	3378.5	
212.99	2824.8	
213.2	5504.9	
213.42	4635.9	
213.63	3064.4	
213.84	3259	
214.06	4326.7	
214.27	4397.7	
214.48	3207.1	
214.69	3381.9	
214.91	5356.1	
215.12	5350	
215.33	3437.2	
215.55	3648.1	
215.76	5735.7	
215.97	5059.8	
216.18	3300	
216.4	3222.8	
216.61	4543.8	
216.82	5181.4	
217.04	2962.7	
217.25	3117	
217.46	5300.8	
217.67	5042.8	
217.89	2719	
218.1	2818.7	
218.31	4795	
218.53	4951.3	
218.74	3229.6	
218.95	3072.6	
219.16	4769	
219.38	5515.2	
219.59	3024.8	
219.8	3513.6	
220.01	5982.8	
220.23	4859.8	
220.44	3804.4	
220.65	2918.4	
220.87	4867.3	
221.08	5283.1	
221.29	2790.7	
221.5	3626.3	
221.72	6199.9	
221.93	4584.7	
222.14	3362.8	
222.35	3920.5	
222.57	4784.1	
222.78	5142.4	
222.99	3188	
223.2	3411.2	
223.42	5026.4	
223.63	5113.1	
223.84	2555.2	
224.05	2576.3	
224.27	5908.4	
224.48	5445.5	
224.69	3939.6	
224.9	3353.9	
225.12	4928.1	
225.33	4721.3	
225.54	2745.6	
225.75	3058.3	
225.97	4436.6	
226.18	4746.5	
226.39	3203.7	
226.6	2988	
226.82	4599.1	
227.03	4478.9	
227.24	3377.1	
227.45	2841.2	
227.67	5096.7	
227.88	5457.2	
228.09	3753.9	
228.3	3679.5	
228.52	5072.8	
228.73	4745.8	
228.94	3123.8	
229.15	2833.7	
229.36	4747.9	
229.58	4780	
229.79	3179.8	
230	3621.5	
