Wavelength	Intensities	
nm	a.u.	
179.22	1520.6	
179.44	1523.7	
179.65	1517.5	
179.86	1529.8	
180.08	1504.6	
180.29	3355.9	
180.51	2712.9	
180.72	4549.2	
180.94	4923.3	
181.15	2426.2	
181.37	2363.4	
181.58	4369	
181.79	4512.4	
182.01	2518.3	
182.22	2542.2	
182.44	4613.4	
182.65	4088.4	
182.87	3106.8	
183.08	2816.6	
183.29	4773.8	
183.51	3982.6	
183.72	2575.7	
183.94	3457.7	
184.15	4334.2	
184.37	4224.3	
184.58	2370.2	
184.79	2872.6	
185.01	4166.9	
185.22	4628.4	
185.44	3044	
185.65	2729.9	
185.86	4361.5	
186.08	4048.2	
186.29	2350.4	
186.51	2474.6	
186.72	4193.6	
186.94	4685.8	
187.15	2766.8	
187.36	2767.5	
187.58	5612.1	
187.79	4384.7	
188.01	2839.8	
188.22	4161.5	
188.43	5044.1	
188.65	4591.5	
188.86	2497.2	
189.08	2838.5	
189.29	4189.5	
189.5	4178.5	
189.72	2576.3	
189.93	2649.4	
190.15	4635.2	
190.36	5225.7	
190.57	2811.9	
190.79	2686.9	
191	4664.6	
191.22	4650.9	
191.43	2882.2	
191.64	2518.3	
191.86	4820.2	
192.07	4641.4	
192.29	2567.5	
192.5	2592.7	
192.71	4622.3	
192.93	4213.4	
193.14	2605	
193.35	2677.4	
193.57	4206.5	
193.78	4660.5	
194	2224.1	
194.21	2537.4	
194.42	4035.2	
194.64	4335.5	
194.85	2762.7	
195.07	3145	
195.28	4277.5	
195.49	3927.3	
195.71	3296.5	
195.92	2508.8	
196.13	4452.3	
196.35	4475.5	
196.56	3422.8	
196.78	2818	
196.99	5255.1	
197.2	4922.6	
197.42	3098.6	
197.63	2822.1	
197.84	4046.1	
198.06	4455.7	
198.27	2591.4	
198.48	3257	
198.7	4143.7	
198.91	4337.6	
199.13	2765.4	
199.34	2794.8	
199.55	4724	
199.77	3831.7	
199.98	2564.1	
200.19	2817.3	
200.41	4313.7	
200.62	4063.9	
200.83	2854.9	
201.05	3104.7	
201.26	4372.4	
201.47	4167.6	
201.69	2532	
201.9	2498.5	
202.11	4334.2	
202.33	4862.6	
202.54	2665.1	
202.76	2955.2	
202.97	4287.8	
203.18	4479.6	
203.4	2849.4	
203.61	2967.5	
203.82	4366.3	
204.04	4067.3	
204.25	2836.4	
204.46	2772.3	
204.68	4347.2	
204.89	4469.4	
205.1	2791.4	
205.32	2491.7	
205.53	4519.9	
205.74	4659.8	
205.96	2210.4	
206.17	2846	
206.38	4496.7	
206.6	4613.4	
206.81	3046.7	
207.02	2643.9	
207.24	4515.8	
207.45	4687.1	
207.66	2712.2	
207.88	2469.2	
208.09	4374.5	
208.3	4278.2	
208.52	2584.5	
208.73	2776.4	
208.94	4298	
209.15	4706.9	
209.37	2665.1	
209.58	2813.9	
209.79	4575.2	
210.01	4206.5	
210.22	2307.4	
210.43	2409.8	
210.65	4303.5	
210.86	4528.7	
211.07	2714.2	
211.29	2506.7	
211.5	4459.8	
211.71	4277.5	
211.93	2564.7	
212.14	2529.9	
212.35	4328	
212.56	4316.4	
212.78	2805.7	
212.99	2372.9	
213.2	4838	
213.42	4220.9	
213.63	2588.6	
213.84	2729.3	
214.06	3998.3	
214.27	4033.8	
214.48	2692.4	
214.69	2838.5	
214.91	4772.4	
215.12	4717.8	
215.33	2847.4	
215.55	2985.3	
215.76	5021.6	
215.97	4503.5	
216.18	2770.9	
216.4	2760	
216.61	4091.2	
216.82	4550.6	
217.04	2591.4	
217.25	2657.6	
217.46	4642.1	
217.67	4521.9	
217.89	2349.7	
218.1	2436.4	
218.31	4351.3	
218.53	4405.9	
218.74	2680.1	
218.95	2603.7	
219.16	4288.4	
219.38	4879.6	
219.59	2551.8	
219.8	2910.2	
220.01	5104.9	
220.23	4327.4	
220.44	3127.9	
220.65	2537.4	
220.87	4371	
221.08	4678.2	
221.29	2442.5	
221.5	2985.9	
221.72	5345.9	
221.93	4099.4	
222.14	2826.9	
222.35	3240.6	
222.57	4243.4	
222.78	4587.4	
222.99	2785.2	
223.2	2835.1	
223.42	4464.6	
223.63	4512.4	
223.84	2233	
224.05	2233	
224.27	5087.8	
224.48	4805.2	
224.69	3239.9	
224.9	2835.8	
225.12	4408.6	
225.33	4332.8	
225.54	2372.9	
225.75	2653.5	
225.97	4036.5	
226.18	4274.1	
226.39	2660.3	
226.6	2579.1	
226.82	4187.4	
227.03	4020.2	
227.24	2811.9	
227.45	2435.7	
227.67	4629.1	
227.88	4741	
228.09	3091.1	
228.3	3051.5	
228.52	4500.8	
228.73	4258.4	
228.94	2648.7	
229.15	2387.9	
229.36	4334.2	
229.58	4318.5	
229.79	2714.9	
230	3018.7	
230.21	4985.4	
230.43	4335.5	
230.64	2833	
230.85	2906.1	
231.06	4605.2	
231.28	4552.6	
231.49	2428.9	
231.7	2859.6	
231.91	4493.9	
232.12	4285	
232.34	2493.1	
232.55	2669.9	
232.76	4643.4	
232.97	4358.8	
233.18	2579.8	
233.4	2785.2	
233.61	4386.7	
233.82	4192.9	
234.03	2679.4	
234.25	2642.6	
234.46	5467.4	
234.67	4316.4	
234.88	2855.6	
235.09	2611.2	
235.31	4385.4	
235.52	4233.2	
235.73	2757.9	
235.94	2466.4	
236.15	4156.7	
236.37	4960.9	
236.58	2532.7	
236.79	2725.2	
237	4501.4	
237.21	3971	
237.43	2966.1	
237.64	2413.9	
237.85	6514.6	
238.06	4053.6	
238.27	2806.4	
238.48	2465.1	
238.7	4574.5	
238.91	4252.9	
239.12	2628.9	
239.33	2839.2	
239.54	4109.6	
239.76	4246.1	
239.97	2711.5	
240.18	2706.7	
240.39	4961.5	
240.6	4382	
240.82	2876	
241.03	2453.5	
241.24	4260.5	
241.45	4717.2	
241.66	2523.1	
241.87	2960.7	
242.09	4805.9	
242.3	4949.3	
242.51	2926.5	
242.72	2706.7	
242.93	4536.3	
243.14	4274.8	
243.36	3024.8	
243.57	3257	
243.78	4805.9	
243.99	4492.6	
244.2	2690.3	
244.41	2504	
244.63	4046.8	
244.84	4437.3	
245.05	2909.5	
245.26	2678.1	
245.47	4526.7	
245.68	4550.6	
245.9	3373	
246.11	2814.6	
246.32	4156.7	
246.53	4460.5	
246.74	4078.9	
246.95	2430.9	
247.16	4193.6	
247.38	4356	
247.59	2435	
247.8	2736.1	
248.01	4020.2	
248.22	4287.1	
248.43	2582.5	
248.64	2670.6	
248.86	4074.8	
249.07	4168.3	
249.28	2562	
249.49	2826.2	
249.7	4602.5	
249.91	4625.7	
250.12	2403	
250.34	2424.1	
250.55	4468.7	
250.76	4313	
250.97	2783.9	
251.18	2811.9	
251.39	4588.8	
251.6	4451.6	
251.81	2825.5	
252.03	2777.7	
252.24	4169.7	
252.45	4564.2	
252.66	2462.3	
252.87	2903.3	
253.08	4334.9	
253.29	5218.9	
253.5	2471.9	
253.72	3213.9	
253.93	4278.9	
254.14	4836.6	
254.35	2594.1	
254.56	2630.3	
254.77	4421.6	
254.98	4067.3	
255.19	2611.2	
255.41	3175	
255.62	4471.4	
255.83	4646.2	
256.04	2955.9	
256.25	2799.6	
256.46	4997	
256.67	4139.6	
256.88	2808.4	
257.09	3031	
257.31	4062.5	
257.52	4075.5	
257.73	3314.3	
257.94	2663.7	
258.15	4283.7	
258.36	4235.2	
258.57	3099.3	
258.78	2197.5	
258.99	4629.1	
259.2	4209.3	
259.41	2626.9	
259.63	2696.5	
259.84	4748.6	
260.05	4926.7	
260.26	3221.5	
260.47	2596.1	
260.68	4661.9	
260.89	4192.9	
261.1	3024.8	
261.31	2474.6	
261.52	4758.1	
261.73	4813.4	
261.95	3181.9	
262.16	2843.3	
262.37	4668.7	
262.58	4735.6	
262.79	3245.3	
263	2612.5	
263.21	4407.9	
263.42	4160.1	
263.63	2822.1	
263.84	2706.7	
264.05	4589.5	
264.26	4789.5	
264.47	3078.1	
264.69	2837.8	
264.9	4823.6	
265.11	4425	
265.32	2536.8	
265.53	2605.7	
265.74	4412.7	
265.95	3926.6	
266.16	2761.3	
266.37	2986.6	
266.58	4399	
266.79	4156.7	
267	2621.4	
267.21	2482.1	
267.42	4029.7	
267.63	4316.4	
267.84	2689.7	
268.06	2436.4	
268.27	4633.2	
268.48	4670.1	
268.69	2699.2	
268.9	3049.4	
269.11	4612	
269.32	3923.2	
269.53	2750.4	
269.74	2553.8	
269.95	4410.6	
270.16	3955.3	
270.37	2770.2	
270.58	3065.8	
270.79	4275.5	
271	4609.3	
271.21	2848	
271.42	2785.9	
271.63	4480.3	
271.84	4024.3	
272.05	2345.6	
272.26	2529.2	
272.47	4337.6	
272.68	4347.2	
272.89	2755.2	
273.11	2892.4	
273.32	4136.9	
273.53	4756.7	
273.74	2912.9	
273.95	2893.8	
274.16	4548.5	
274.37	4274.1	
274.58	3018.7	
274.79	2484.9	
275	4417.5	
275.21	4611.3	
275.42	3467.2	
275.63	2988.7	
275.84	4534.9	
276.05	5289.9	
276.26	2837.8	
276.47	2654.9	
276.68	4278.9	
276.89	4917.2	
277.1	2917.7	
277.31	2464.4	
277.52	4439.3	
277.73	4707.6	
277.94	2403	
278.15	2656.9	
278.36	4492.6	
278.57	4087.7	
278.78	2637.1	
278.99	2894.5	
279.2	4178.5	
279.41	4076.1	
279.62	3323.9	
279.83	2499.2	
280.04	4976.6	
280.25	4078.2	
280.46	3237.8	
280.67	2734.7	
280.88	4138.9	
281.09	4734.9	
281.3	2803.7	
281.51	3396.2	
281.72	4170.3	
281.93	4549.9	
282.14	2587.9	
282.35	2794.8	
282.56	4615.4	
282.77	4530.1	
282.98	2682.8	
283.19	3069.9	
283.4	5385.5	
283.61	4238.6	
283.82	2529.2	
284.03	3205.1	
284.24	4498	
284.45	4614.8	
284.66	3305.4	
284.87	3094.5	
285.08	4690.5	
285.29	4775.9	
285.5	2484.2	
285.71	2695.1	
285.92	4591.5	
286.12	5001.8	
286.33	3252.2	
286.54	2742.2	
286.75	4536.3	
286.96	4194.2	
287.17	2542.2	
287.38	3075.4	
287.59	4198.3	
287.8	4177.9	
288.01	2622.1	
288.22	2963.4	
288.43	4440.7	
288.64	3984	
288.85	3123.8	
289.06	2929.3	
289.27	4599.7	
289.48	4775.9	
289.69	3244.7	
289.9	2986.6	
290.11	4780.6	
290.32	4199	
