Wavelength	Intensities	
nm	a.u.	
179.22	1919.8	
179.44	1922.7	
179.65	1916.9	
179.86	1928.5	
180.08	1946.3	
180.29	5122	
180.51	3529.3	
180.72	5717.9	
180.94	6808.1	
181.15	3301.3	
181.37	3295.2	
181.58	5608	
181.79	5909.1	
182.01	3461.7	
182.22	3731.4	
182.44	5841.5	
182.65	4896.7	
182.87	4673.5	
183.08	4151.9	
183.29	6186.2	
183.51	5102.2	
183.72	3748.5	
183.94	5493.3	
184.15	5492	
184.37	5543.9	
184.58	3306.1	
184.79	4547.9	
185.01	5061.9	
185.22	5827.2	
185.44	4860.5	
185.65	4063.9	
185.86	5323.4	
186.08	4943.8	
186.29	3173.7	
186.51	3500	
186.72	5116.5	
186.94	5996.5	
187.15	3997.6	
187.36	4146.5	
187.58	7991.9	
187.79	5600.5	
188.01	4356.7	
188.22	6748.7	
188.43	6754.2	
188.65	5830.6	
188.86	3360.7	
189.08	4117.1	
189.29	5307	
189.5	5276.9	
189.72	3805.8	
189.93	3937.6	
190.15	6045.6	
190.36	7329	
190.57	4280.9	
190.79	4068.6	
191	6168.5	
191.22	6081.1	
191.43	4210.6	
191.64	3472.7	
191.86	6350.1	
192.07	6107.7	
192.29	3619.4	
192.5	3865.2	
192.71	6114.6	
192.93	5169.1	
193.14	3824.9	
193.35	3861.1	
193.57	5281	
193.78	6058.6	
194	3055.6	
194.21	3702	
194.42	5036	
194.64	5541.1	
194.85	4187.4	
195.07	4853.7	
195.28	5527.5	
195.49	4778.6	
195.71	5103.5	
195.92	3543	
196.13	5710.4	
196.35	5853.1	
196.56	5508.4	
196.78	4106.9	
196.99	7148.8	
197.2	6767.2	
197.42	4703.5	
197.63	4164.2	
197.84	4904.2	
198.06	5727.5	
198.27	3799	
198.48	5117.9	
198.7	5212.8	
198.91	5373.2	
199.13	4159.4	
199.34	4192.9	
199.55	5925.5	
199.77	4767.7	
199.98	3624.2	
200.19	4152.6	
200.41	5281	
200.62	5080.3	
200.83	4341.7	
201.05	4691.9	
201.26	5348.6	
201.47	5143.8	
201.69	3715.7	
201.9	3549.1	
202.11	5450.3	
202.33	6535.1	
202.54	3941	
202.76	4450.9	
202.97	5657.2	
203.18	5624.4	
203.4	4328.7	
203.61	4280.9	
203.82	5520	
204.04	5178.6	
204.25	4285	
204.46	4102.8	
204.68	5501.5	
204.89	5795.1	
205.1	4031.8	
205.32	3534.8	
205.53	5931.6	
205.74	6079.7	
205.96	2977.7	
206.17	4299.4	
206.38	5910.4	
206.6	6015.6	
206.81	4803.2	
207.02	3893.2	
207.24	5791.7	
207.45	6213.5	
207.66	3958.7	
207.88	3358.7	
208.09	5700.2	
208.3	5481	
208.52	3627	
208.73	4043.4	
208.94	5502.9	
209.15	6250.4	
209.37	3962.1	
209.58	4178.5	
209.79	6058.6	
210.01	5302.2	
210.22	3192.8	
210.43	3317	
210.65	5480.4	
210.86	5958.2	
211.07	4000.4	
211.29	3657.7	
211.5	5885.9	
211.71	5441.5	
211.93	3639.2	
212.14	3639.9	
212.35	5414.1	
212.56	5673.6	
212.78	4193.6	
212.99	3449.5	
213.2	6498.9	
213.42	5308.3	
213.63	3719.1	
213.84	4068.6	
214.06	4838.7	
214.27	4984.8	
214.48	3964.2	
214.69	4248.2	
214.91	6229.9	
215.12	6316.6	
215.33	4308.2	
215.55	4725.3	
215.76	6835.4	
215.97	5945.3	
216.18	4119.1	
216.4	4071.4	
216.61	5165.7	
216.82	6029.2	
217.04	3639.9	
217.25	3844.7	
217.46	6190.3	
217.67	5966.4	
217.89	3270.6	
218.1	3353.2	
218.31	5631.9	
218.53	5687.9	
218.74	3788.1	
218.95	3725.3	
219.16	5461.9	
219.38	6435.4	
219.59	3740.3	
219.8	4483	
220.01	7217	
220.23	5489.2	
220.44	4959.5	
220.65	3625.6	
220.87	5582.8	
221.08	6147.3	
221.29	3350.5	
221.5	4556	
221.72	7666.2	
221.93	5205.3	
222.14	4218.1	
222.35	5033.9	
222.57	5596.4	
222.78	5884.5	
222.99	4001.7	
223.2	4293.2	
223.42	5816.2	
223.63	6053.1	
223.84	3051.5	
224.05	3011.2	
224.27	7116	
224.48	6525.5	
224.69	4965	
224.9	4155.3	
225.12	5748.6	
225.33	5459.2	
225.54	3335.5	
225.75	3774.4	
225.97	5066.7	
226.18	5390.9	
226.39	4085.7	
226.6	3708.9	
226.82	5266	
227.03	5130.8	
227.24	4207.9	
227.45	3485	
227.67	5920	
227.88	6475.7	
228.09	4752	
228.3	4758.8	
228.52	5995.1	
228.73	5440.1	
228.94	3915.7	
229.15	3407.1	
229.36	5419.6	
229.58	5322.7	
229.79	3936.9	
230	4592.9	
230.21	6643.6	
230.43	5631.2	
230.64	4150.5	
230.85	4334.9	
231.06	5984.8	
231.28	5948	
231.49	3393.5	
231.7	4044.1	
231.91	5870.8	
232.12	5542.5	
232.34	3518.4	
232.55	4051.6	
232.76	6195.1	
232.97	5715.2	
233.18	3704.8	
233.4	4056.3	
233.61	5737	
233.82	5250.3	
234.03	3813.3	
234.25	3779.9	
234.46	7668.3	
234.67	5618.3	
234.88	4240	
235.09	3722.5	
235.31	5839.4	
235.52	5419.6	
235.73	4149.2	
235.94	3484.3	
236.15	5233.9	
236.37	6758.3	
236.58	3672	
236.79	3995.6	
237	5853.8	
237.21	5012.7	
237.43	4274.1	
237.64	3393.5	
237.85	10210	
238.06	5070.8	
238.27	4382.7	
238.48	3470.6	
238.7	5866.7	
238.91	5347.2	
239.12	3949.2	
