Wavelength	Intensities	
nm	a.u.	
179.22	1848.8	
179.44	1843.5	
179.65	1854.1	
179.86	1832.9	
180.08	1860.9	
180.29	4643.4	
180.51	3365.5	
180.72	5444.2	
180.94	6332.3	
181.15	3129.3	
181.37	3120.4	
181.58	5380	
181.79	5614.8	
182.01	3270.6	
182.22	3518.4	
182.44	5617.6	
182.65	4736.3	
182.87	4360.8	
183.08	3866.6	
183.29	5902.9	
183.51	4872.1	
183.72	3591.5	
183.94	5089.9	
184.15	5223	
184.37	5277.6	
184.58	3072	
184.79	4175.8	
185.01	4846.9	
185.22	5617.6	
185.44	4448.2	
185.65	3758	
185.86	5159.5	
186.08	4786.1	
186.29	2996.9	
186.51	3220.8	
186.72	4909	
186.94	5732.3	
187.15	3773	
187.36	3901.4	
187.58	7485.3	
187.79	5341.1	
188.01	4052.2	
188.22	6257.2	
188.43	6404.7	
188.65	5523.4	
188.86	3177.8	
189.08	3817.4	
189.29	5061.2	
189.5	5050.3	
189.72	3588	
189.93	3627	
190.15	5749.3	
190.36	6836.8	
190.57	3930.1	
190.79	3764.8	
191	5864.7	
191.22	5840.8	
191.43	3882.9	
191.64	3233.1	
191.86	6051.1	
192.07	5815.5	
192.29	3412.6	
192.5	3530	
192.71	5805.3	
192.93	4969.7	
193.14	3505.4	
193.35	3653.6	
193.57	5003.9	
193.78	5756.2	
194	2908.8	
194.21	3469.3	
194.42	4825.7	
194.64	5285.1	
194.85	3882.9	
195.07	4545.1	
195.28	5371.8	
195.49	4586.1	
195.71	4742.4	
195.92	3331.4	
196.13	5433.3	
196.35	5546.6	
196.56	5067.4	
196.78	3839.9	
196.99	6835.4	
197.2	6372.6	
197.42	4409.3	
197.63	3882.3	
197.84	4704.2	
198.06	5498.1	
198.27	3555.3	
198.48	4723.3	
198.7	5074.2	
198.91	5207.3	
199.13	3922.5	
199.34	3882.9	
199.55	5688.6	
199.77	4633.9	
199.98	3473.4	
200.19	3917.1	
200.41	5100.1	
200.62	4910.3	
200.83	4071.4	
201.05	4283.7	
201.26	5169.1	
201.47	4967	
201.69	3474.7	
201.9	3331.4	
202.11	5234.6	
202.33	6211.5	
202.54	3724.6	
202.76	4093.2	
202.97	5360.9	
203.18	5371.8	
203.4	4008.6	
203.61	3957.4	
203.82	5365.7	
204.04	4952.7	
204.25	3952.6	
204.46	3839.9	
204.68	5248.3	
204.89	5476.3	
205.1	3787.4	
205.32	3298.6	
205.53	5610.1	
205.74	5767.1	
205.96	2867.2	
206.17	3914.4	
