Wavelength	Intensities	
nm	a.u.	
179.22	1901.2	
179.44	1906.7	
179.65	1895.7	
179.86	1917.6	
180.08	1893	
180.29	5032.5	
180.51	3605.8	
180.72	5685.8	
180.94	6799.9	
181.15	3307.5	
181.37	3223.5	
181.58	5556.8	
181.79	5905	
182.01	3396.9	
182.22	3734.1	
182.44	5890.6	
182.65	4896.7	
182.87	4670.7	
183.08	4048.8	
183.29	6109.8	
183.51	5084.4	
183.72	3770.3	
183.94	5525.4	
184.15	5487.2	
184.37	5509	
184.58	3274.7	
184.79	4518.5	
185.01	5030.5	
185.22	5851	
185.44	4782.7	
185.65	4026.3	
185.86	5353.4	
186.08	4956.1	
186.29	3185.3	
186.51	3435.1	
186.72	5121.3	
186.94	6015.6	
187.15	3958	
187.36	4117.8	
187.58	7917.4	
187.79	5610.8	
188.01	4262.5	
188.22	6748.7	
188.43	6743.3	
188.65	5809.4	
188.86	3401	
189.08	4115.1	
189.29	5307	
189.5	5304.9	
189.72	3793.5	
189.93	3867.2	
190.15	6071.5	
190.36	7318.8	
190.57	4237.9	
190.79	4113	
191	6206.7	
191.22	6112.5	
191.43	4208.6	
191.64	3457	
191.86	6402	
192.07	6048.3	
192.29	3629	
192.5	3871.3	
192.71	6062	
192.93	5225.7	
193.14	3757.3	
193.35	3859.1	
193.57	5252.4	
193.78	6034	
194	3064.4	
194.21	3752.6	
194.42	5017.5	
194.64	5520.6	
194.85	4161.5	
195.07	4842.8	
195.28	5522.7	
195.49	4822.3	
195.71	5089.9	
195.92	3525.2	
196.13	5697.4	
196.35	5832.6	
196.56	5501.5	
196.78	4065.9	
196.99	7203.4	
197.2	6779.5	
197.42	4728.8	
197.63	4199	
197.84	4943.8	
198.06	5707.7	
198.27	3836.5	
198.48	5125.4	
198.7	5264	
198.91	5373.2	
199.13	4224.3	
199.34	4116.4	
199.55	5925.5	
199.77	4799.8	
199.98	3667.9	
200.19	4210.6	
200.41	5273.5	
200.62	5083.1	
200.83	4337.6	
201.05	4638.6	
201.26	5382.7	
201.47	5100.1	
201.69	3633.8	
201.9	3545	
202.11	5453.1	
202.33	6556.9	
202.54	3962.1	
202.76	4365.6	
202.97	5651.7	
203.18	5593	
203.4	4319.2	
203.61	4199.7	
203.82	5599.1	
204.04	5155.4	
204.25	4229.7	
204.46	4136.9	
204.68	5549.3	
204.89	5754.1	
205.1	4085.7	
205.32	3547.1	
205.53	5920.7	
205.74	6064	
205.96	3005.1	
206.17	4238.6	
206.38	5877	
206.6	6101.6	
206.81	4795.7	
207.02	3880.2	
207.24	5735	
207.45	6207.4	
207.66	3969.6	
207.88	3373.7	
208.09	5681.1	
208.3	5549.3	
208.52	3657	
208.73	3938.2	
208.94	5496.7	
209.15	6227.2	
209.37	4003.1	
209.58	4150.5	
209.79	6123.4	
210.01	5290.6	
210.22	3155.9	
210.43	3205.1	
210.65	5518.6	
210.86	5930.2	
211.07	3960.8	
211.29	3646.7	
211.5	5846.3	
211.71	5382.1	
211.93	3659.7	
212.14	3603.1	
212.35	5450.3	
212.56	5692.7	
212.78	4193.6	
212.99	3410.6	
213.2	6522.8	
213.42	5272.2	
213.63	3742.3	
213.84	4093.2	
214.06	4881.7	
214.27	4945.8	
