Wavelength	Intensities	
nm	a.u.	
179.22	1941	
179.44	1948	
179.65	1934	
179.86	1962	
180.08	1959.2	
180.29	5266.7	
180.51	3620.1	
180.72	5730.9	
180.94	6862.1	
181.15	3357.3	
181.37	3293.8	
181.58	5637.4	
181.79	5951.4	
182.01	3508.9	
182.22	3771	
182.44	5922	
182.65	4911	
182.87	4780	
183.08	4166.3	
183.29	6277.7	
183.51	5125.4	
183.72	3782.6	
183.94	5596.4	
184.15	5549.3	
184.37	5567.1	
184.58	3314.3	
184.79	4623.6	
185.01	5087.8	
185.22	5870.2	
185.44	4882.4	
185.65	4113	
185.86	5395.7	
186.08	4983.4	
186.29	3293.1	
186.51	3436.5	
186.72	5196.4	
186.94	6114.6	
187.15	4027	
187.36	4186	
187.58	8041	
187.79	5663.3	
188.01	4336.2	
188.22	6924.2	
188.43	6877.1	
188.65	5948.7	
188.86	3448.1	
189.08	4160.1	
189.29	5329.5	
189.5	5366.4	
189.72	3915	
189.93	3947.1	
190.15	6096.1	
190.36	7399.3	
190.57	4287.1	
190.79	4076.1	
191	6239.5	
191.22	6197.2	
191.43	4246.8	
191.64	3450.1	
191.86	6444.3	
192.07	6148	
192.29	3662.5	
192.5	3901.4	
192.71	6108.4	
192.93	5253.7	
193.14	3820.8	
193.35	3889.8	
193.57	5324	
193.78	6068.1	
194	3117	
194.21	3765.5	
194.42	5020.3	
194.64	5556.1	
194.85	4154.6	
195.07	4965.6	
195.28	5527.5	
195.49	4767	
195.71	5195	
195.92	3566.9	
196.13	5769.8	
196.35	5967.1	
196.56	5601.2	
196.78	4175.1	
196.99	7237.5	
197.2	6813.6	
197.42	4797.7	
197.63	4255.7	
197.84	4941.1	
198.06	5766.4	
198.27	3866.6	
198.48	5190.9	
198.7	5291.3	
198.91	5398.4	
199.13	4179.2	
199.34	4202.4	
199.55	6014.2	
199.77	4817.5	
199.98	3692.5	
200.19	4290.5	
200.41	5434.6	
200.62	5128.8	
200.83	4341.7	
201.05	4785.4	
201.26	5479.7	
201.47	5164.3	
201.69	3718.4	
201.9	3618.1	
202.11	5465.3	
202.33	6580.1	
202.54	4050.9	
202.76	4443.4	
202.97	5646.9	
203.18	5652.4	
203.4	4356	
203.61	4274.1	
203.82	5617.6	
204.04	5188.9	
204.25	4296	
204.46	4197.7	
204.68	5626.5	
204.89	5849.7	
205.1	4091.2	
205.32	3556	
205.53	5936.4	
205.74	6228.6	
205.96	3007.1	
206.17	4343.7	
206.38	5988.3	
206.6	6107.7	
206.81	4811.4	
207.02	3922.5	
207.24	5847.6	
207.45	6277.7	
207.66	4007.2	
207.88	3465.8	
208.09	5751.4	
208.3	5616.2	
208.52	3711.6	
208.73	4014.7	
208.94	5578.7	
209.15	6305.7	
209.37	3997.6	
209.58	4306.9	
209.79	6089.3	
210.01	5391.6	
210.22	3170.9	
210.43	3328.6	
210.65	5581.4	
210.86	6040.8	
