Wavelength	Intensities	
nm	a.u.	
179.22	1944.9	
179.44	1939.4	
179.65	1950.3	
179.86	1928.5	
180.08	1971.5	
180.29	5059.2	
180.51	3642	
180.72	5730.2	
180.94	6752.8	
181.15	3315.7	
181.37	3233.7	
181.58	5601.9	
181.79	5972.6	
182.01	3510.2	
182.22	3781.2	
182.44	5846.3	
182.65	4876.9	
182.87	4729.4	
183.08	4071.4	
183.29	6176.7	
183.51	5111	
183.72	3733.4	
183.94	5509.7	
184.15	5469.4	
184.37	5509	
184.58	3283.6	
184.79	4567	
185.01	5085.1	
185.22	5823.1	
185.44	4813.4	
185.65	4014	
185.86	5406	
186.08	4899.4	
186.29	3173.7	
186.51	3430.3	
186.72	5142.4	
186.94	6064	
187.15	3996.3	
187.36	4106.9	
187.58	7881.3	
187.79	5581.4	
188.01	4360.1	
188.22	6840.2	
188.43	6860.7	
188.65	5830.6	
188.86	3415.3	
189.08	4177.9	
189.29	5303.6	
189.5	5356.1	
189.72	3815.4	
189.93	3944.4	
190.15	6135	
190.36	7279.8	
190.57	4251.6	
190.79	4098	
191	6276.3	
191.22	6130.3	
191.43	4238.6	
191.64	3398.3	
191.86	6457.2	
192.07	6146	
192.29	3644	
192.5	3882.9	
192.71	6109.1	
192.93	5212.1	
193.14	3744.4	
193.35	3872	
193.57	5294.7	
193.78	6055.8	
194	3026.9	
194.21	3775.8	
194.42	4969.7	
194.64	5532.9	
194.85	4154	
195.07	4801.8	
195.28	5555.5	
195.49	4767.7	
195.71	5181.4	
195.92	3617.4	
196.13	5683.1	
196.35	5896.1	
196.56	5523.4	
196.78	4117.8	
196.99	7176.1	
197.2	6756.9	
197.42	4766.3	
197.63	4204.5	
197.84	4940.4	
198.06	5729.5	
198.27	3863.8	
198.48	5165.7	
198.7	5252.4	
198.91	5390.9	
199.13	4184.7	
199.34	4188.8	
199.55	5978	
199.77	4788.2	
199.98	3689.8	
200.19	4244.1	
200.41	5431.9	
200.62	5120.6	
200.83	4378.6	
201.05	4754.7	
201.26	5344.5	
201.47	5154.1	
201.69	3685	
201.9	3545	
202.11	5467.4	
202.33	6634.1	
202.54	3946.4	
202.76	4428.4	
202.97	5666.7	
203.18	5595.1	
203.4	4396.3	
203.61	4232.5	
203.82	5532.9	
204.04	5184.1	
204.25	4277.5	
204.46	4086.4	
204.68	5560.2	
204.89	5774.6	
205.1	4075.5	
205.32	3553.9	
205.53	5942.5	
205.74	6107	
205.96	3019.4	
206.17	4262.5	
206.38	5894.7	
206.6	6035.4	
206.81	4808.6	
207.02	3900	
207.24	5813.5	
207.45	6229.2	
207.66	3998.3	
