Wavelength	Intensities	
nm	a.u.	
179.22	1427.9	
179.44	1425	
179.65	1430.8	
179.86	1419.2	
180.08	1426.1	
180.29	3015.3	
180.51	2426.2	
180.72	4264.6	
180.94	4546.5	
181.15	2221.4	
181.37	2231.6	
181.58	4021.5	
181.79	4074.8	
182.01	2264.4	
182.22	2338.8	
182.44	4270	
182.65	3796.9	
182.87	2709.5	
183.08	2560.6	
183.29	4465.3	
183.51	3883.6	
183.72	2357.9	
183.94	3025.5	
184.15	4093.2	
184.37	3999	
184.58	2216.6	
184.79	2661.7	
185.01	3942.3	
185.22	4454.3	
185.44	2712.9	
185.65	2529.2	
185.86	4204.5	
186.08	3854.3	
186.29	2203.6	
186.51	2312.2	
186.72	3936.9	
186.94	4412	
187.15	2585.9	
187.36	2628.2	
187.58	5144.5	
187.79	4207.2	
188.01	2577.7	
188.22	3604.4	
188.43	4689.8	
188.65	4334.2	
188.86	2304.6	
189.08	2652.8	
189.29	3984	
189.5	3966.2	
189.72	2384.5	
189.93	2477.4	
190.15	4392.9	
190.36	4881.7	
190.57	2587.3	
190.79	2494.4	
191	4377.2	
191.22	4336.9	
191.43	2627.5	
191.64	2329.9	
191.86	4505.5	
192.07	4296.6	
192.29	2371.5	
192.5	2428.2	
192.71	4417.5	
192.93	4063.2	
193.14	2354.5	
193.35	2521	
193.57	3973.1	
193.78	4431.8	
194	2071.2	
194.21	2336.7	
194.42	3768.3	
194.64	4113.7	
194.85	2553.8	
195.07	2818	
195.28	4024.9	
195.49	3756.7	
195.71	2932	
195.92	2273.9	
196.13	4257.7	
196.35	4214	
196.56	3035.1	
196.78	2551.8	
196.99	4930.1	
197.2	4586.8	
197.42	2768.2	
197.63	2577	
197.84	3853.6	
198.06	4209.9	
198.27	2382.5	
198.48	2909.5	
198.7	4003.8	
198.91	4171.7	
199.13	2577	
199.34	2586.6	
199.55	4494.6	
199.77	3617.4	
199.98	2375.6	
200.19	2577.7	
200.41	4186	
200.62	3887	
200.83	2584.5	
201.05	2828.9	
201.26	4154.6	
201.47	3988.8	
201.69	2330.6	
201.9	2370.9	
202.11	4145.8	
202.33	4519.2	
202.54	2439.1	
202.76	2679.4	
202.97	4040.6	
203.18	4247.5	
203.4	2666.5	
203.61	2757.2	
203.82	4169.7	
204.04	3825.6	
204.25	2531.3	
204.46	2541.5	
204.68	4156.7	
204.89	4191.5	
205.1	2519	
205.32	2314.2	
205.53	4261.1	
205.74	4358.1	
205.96	2070.5	
206.17	2565.4	
206.38	4232.5	
206.6	4354	
206.81	2780.5	
207.02	2446	
207.24	4236.6	
207.45	4397	
207.66	2534	
207.88	2322.4	
208.09	4226.3	
208.3	4062.5	
208.52	2351.8	
208.73	2551.1	
208.94	4091.8	
209.15	4435.2	
209.37	2469.2	
209.58	2495.8	
209.79	4262.5	
210.01	4054.3	
210.22	2149.7	
210.43	2239.1	
210.65	3966.2	
210.86	4240	
211.07	2446	
211.29	2308.7	
211.5	4206.5	
211.71	4104.1	
211.93	2430.9	
212.14	2400.9	
212.35	4104.8	
212.56	3992.9	
212.78	2581.8	
212.99	2213.9	
213.2	4584	
213.42	4085	
213.63	2405.7	
213.84	2478	
214.06	3876.1	
214.27	3786	
214.48	2452.1	
214.69	2618.7	
214.91	4474.8	
215.12	4471.4	
215.33	2564.7	
215.55	2757.9	
215.76	4688.5	
215.97	4224.3	
216.18	2512.2	
216.4	2548.4	
216.61	3883.6	
216.82	4365.6	
217.04	2435	
217.25	2398.2	
217.46	4395.6	
217.67	4274.8	
217.89	2213.9	
218.1	2250	
218.31	4058.4	
218.53	4203.8	
218.74	2532	
218.95	2350.4	
219.16	4143	
219.38	4589.5	
219.59	2402.9	
219.8	2683.5	
220.01	4693.9	
220.23	4145.8	
220.44	2808.4	
220.65	2355.8	
220.87	4221.5	
221.08	4461.8	
221.29	2299.9	
221.5	2724.5	
221.72	4894.6	
221.93	3803.8	
222.14	2549.7	
222.35	2869.9	
222.57	4085.7	
222.78	4434.5	
222.99	2560.6	
223.2	2570.9	
223.42	4133.5	
223.63	4188.8	
223.84	2103.3	
224.05	2119	
224.27	4590.9	
224.48	4472.8	
224.69	2966.1	
224.9	2588.6	
225.12	4203.1	
225.33	4104.1	
225.54	2221.4	
225.75	2375.6	
225.97	3890.5	
226.18	4091.2	
226.39	2440.5	
226.6	2381.8	
226.82	4013.3	
227.03	3865.2	
227.24	2560.6	
227.45	2306.7	
227.67	4394.9	
227.88	4461.2	
228.09	2814.6	
228.3	2749.1	
228.52	4222.2	
228.73	4062.5	
228.94	2407.7	
229.15	2323.8	
229.36	4130.1	
229.58	4145.8	
229.79	2505.3	
230	2759.3	
