Wavelength	Intensities	
nm	a.u.	
179.22	1928	
179.44	1928.2	
179.65	1927.8	
179.86	1928.5	
180.08	1931.9	
180.29	5112.4	
180.51	3606.5	
180.72	5721.3	
180.94	6818.4	
181.15	3349.8	
181.37	3239.9	
181.58	5679.7	
181.79	5942.5	
182.01	3468.6	
182.22	3744.4	
182.44	5928.2	
182.65	4973.8	
182.87	4719.9	
183.08	4154.6	
183.29	6197.8	
183.51	5114.5	
183.72	3751.2	
183.94	5520.6	
184.15	5424.4	
184.37	5530.2	
184.58	3271.3	
184.79	4607.2	
185.01	5086.5	
185.22	5839.4	
185.44	4880.3	
185.65	4018.8	
185.86	5406.6	
186.08	4935.6	
186.29	3242.6	
186.51	3449.5	
186.72	5162.9	
186.94	6054.5	
187.15	4050.9	
187.36	4177.2	
187.58	7939.3	
187.79	5655.1	
188.01	4312.3	
188.22	6858	
188.43	6823.8	
188.65	5869.5	
188.86	3395.5	
189.08	4119.1	
189.29	5371.8	
189.5	5322.7	
189.72	3792.8	
189.93	3908.2	
190.15	6067.4	
190.36	7354.9	
190.57	4204.5	
190.79	4137.6	
191	6223.1	
191.22	6094.8	
191.43	4276.8	
191.64	3433.1	
191.86	6443.6	
192.07	6185.5	
192.29	3620.1	
192.5	3794.2	
192.71	6104.3	
192.93	5227.8	
193.14	3835.2	
193.35	3908.9	
193.57	5298.1	
193.78	6053.1	
194	3046.7	
194.21	3775.1	
194.42	5025	
194.64	5535	
194.85	4177.9	
195.07	4896	
195.28	5571.2	
195.49	4820.9	
195.71	5193	
195.92	3556	
196.13	5717.9	
196.35	5891.3	
196.56	5539.1	
196.78	4147.8	
196.99	7268.2	
197.2	6806.1	
197.42	4747.9	
197.63	4220.9	
197.84	4914.4	
198.06	5685.8	
198.27	3819.5	
198.48	5105.6	
198.7	5275.6	
198.91	5403.2	
199.13	4244.1	
199.34	4265.9	
199.55	5922	
199.77	4735.6	
199.98	3689.1	
200.19	4242.7	
200.41	5367	
200.62	5125.4	
200.83	4360.8	
201.05	4653	
201.26	5448.3	
201.47	5121.3	
201.69	3743.7	
201.9	3546.4	
202.11	5499.5	
202.33	6576.7	
202.54	3956.7	
202.76	4481.6	
202.97	5672.2	
203.18	5637.4	
203.4	4416.1	
203.61	4258.4	
203.82	5586.9	
204.04	5162.2	
204.25	4265.9	
204.46	4101.4	
204.68	5542.5	
204.89	5771.2	
205.1	4150.5	
205.32	3500.7	
205.53	5956.2	
205.74	6053.1	
205.96	2977.1	
206.17	4298	
206.38	5952.1	
206.6	6124.8	
206.81	4744.5	
207.02	3891.8	
207.24	5783.5	
207.45	6227.2	
207.66	3966.2	
207.88	3375.1	
208.09	5748	
208.3	5521.3	
208.52	3613.3	
208.73	4082.3	
208.94	5562.3	
209.15	6275.7	
209.37	3951.2	
209.58	4172.4	
209.79	6077	
210.01	5317.2	
210.22	3211.9	
210.43	3296.5	
210.65	5468.1	
210.86	5968.5	
211.07	4020.8	
211.29	3631	
211.5	5932.3	
211.71	5455.8	
211.93	3664.5	
212.14	3660.4	
212.35	5416.9	
212.56	5730.9	
212.78	4202.4	
212.99	3458.3	
213.2	6535.1	
213.42	5246.2	
213.63	3792.8	
213.84	4062.5	
214.06	4881	
214.27	5050.3	
214.48	4022.9	
214.69	4248.9	
214.91	6297.5	
215.12	6371.9	
215.33	4384.7	
215.55	4836.6	
215.76	6882.5	
215.97	5945.3	
216.18	4123.2	
216.4	4021.5	
216.61	5200.5	
216.82	6077	
217.04	3684.3	
217.25	3853.6	
217.46	6194.4	
217.67	5965.1	
217.89	3282.9	
218.1	3365.5	
218.31	5602.6	
218.53	5714.5	
218.74	3848.8	
218.95	3724.6	
219.16	5496.7	
219.38	6496.2	
219.59	3796.3	
219.8	4487.8	
220.01	7232.7	
220.23	5586.9	
220.44	4932.2	
220.65	3621.5	
220.87	5593.7	
221.08	6137.8	
221.29	3343.7	
221.5	4470.7	
221.72	7687.4	
221.93	5190.2	
222.14	4283.7	
222.35	5003.2	
222.57	5578.7	
222.78	5934.3	
222.99	3968.3	
223.2	4271.4	
223.42	5879.7	
223.63	5980.8	
223.84	3065.8	
224.05	3056.9	
224.27	7117.4	
224.48	6437.4	
224.69	5022.3	
224.9	4255.7	
225.12	5747.3	
225.33	5496.7	
225.54	3339.6	
225.75	3737.5	
225.97	5026.4	
226.18	5317.2	
226.39	4042.7	
226.6	3795.6	
226.82	5306.3	
227.03	5117.9	
227.24	4188.1	
227.45	3450.1	
227.67	5912.5	
227.88	6516.6	
228.09	4741	
228.3	4741.7	
228.52	5948	
228.73	5493.3	
228.94	3913	
229.15	3392.1	
229.36	5382.7	
229.58	5377.3	
229.79	3935.5	
230	4621.6	
230.21	6596.5	
230.43	5640.1	
230.64	4216.1	
230.85	4362.2	
231.06	5976.7	
231.28	5988.3	
231.49	3379.1	
231.7	4069.3	
231.91	5852.4	
232.12	5588.2	
232.34	3546.4	
232.55	4150.5	
232.76	6217	
232.97	5768.4	
233.18	3689.1	
233.4	4182	
233.61	5789.6	
233.82	5287.9	
234.03	3801	
234.25	3781.9	
234.46	7740	
234.67	5510.4	
234.88	4248.2	
235.09	3742.3	
235.31	5891.3	
235.52	5393	
235.73	4127.3	
235.94	3544.4	
236.15	5259.9	
236.37	6759.7	
236.58	3671.3	
236.79	3976.5	
237	5858.6	
237.21	5018.9	
237.43	4364.2	
237.64	3371.6	
237.85	10238	
238.06	5046.9	
238.27	4396.3	
238.48	3450.1	
238.7	5827.2	
238.91	5350.7	
239.12	3998.3	
239.33	4064.5	
239.54	5312.4	
239.76	5444.9	
239.97	3999.7	
240.18	4003.1	
240.39	7006.1	
240.6	5859.2	
240.82	4138.3	
241.03	3392.1	
241.24	5483.1	
241.45	6464.8	
241.66	3674.7	
241.87	4325.3	
242.09	6298.9	
242.3	6750.8	
242.51	4409.3	
242.72	3990.1	
242.93	6100.9	
243.14	5517.9	
243.36	4652.3	
243.57	5006.6	
243.78	6434.7	
243.99	5974.6	
244.2	4033.1	
244.41	3680.9	
244.63	5072.8	
244.84	5874.3	
245.05	4317.1	
245.26	4052.9	
245.47	5834.7	
245.68	6145.3	
245.9	5424.4	
246.11	4201.7	
246.32	5326.1	
246.53	5778.7	
246.74	6631.3	
246.95	3336.8	
247.16	4999.8	
247.38	5545.2	
247.59	3294.5	
247.8	3991.5	
248.01	5227.8	
248.22	5412.8	
248.43	3624.9	
248.64	3949.8	
248.86	4892.6	
249.07	5288.5	
249.28	3486.3	
249.49	4119.8	
249.7	6127.5	
249.91	6309.1	
250.12	3303.4	
250.34	3391.4	
250.55	5672.9	
250.76	5513.8	
250.97	4141	
251.18	4188.8	
251.39	6305	
251.6	5732.3	
251.81	4264.6	
252.03	4242	
252.24	5222.3	
252.45	6102.9	
252.66	3476.1	
252.87	4428.4	
253.08	5587.5	
253.29	7372.7	
253.5	3500	
253.72	4875.5	
253.93	5372.5	
254.14	6589	
254.35	3828.3	
254.56	3913	
254.77	5816.2	
254.98	5103.5	
255.19	3771	
255.41	4875.5	
255.62	5606.7	
255.83	6232.7	
256.04	4345.1	
256.25	4236.6	
256.46	6894.1	
256.67	5193.6	
256.88	4100.7	
257.09	4705.5	
257.31	5181.4	
257.52	5282.4	
257.73	5214.1	
257.94	3802.4	
258.15	5390.3	
258.36	5607.3	
258.57	4810.7	
258.78	3018.7	
258.99	6119.3	
259.2	5374.6	
259.41	3822.2	
259.63	3950.5	
259.84	6480.5	
260.05	6955.6	
260.26	5057.8	
260.47	3707.5	
260.68	6089.3	
260.89	5390.9	
261.1	4643.4	
261.31	3670.6	
261.52	6139.8	
261.73	6560.3	
261.95	4950.6	
262.16	4370.4	
262.37	6297.5	
262.58	6402.6	
262.79	4930.8	
263	3969.6	
263.21	5610.8	
263.42	5023.7	
263.63	3930.7	
263.84	3891.1	
264.05	6080.4	
264.26	6474.3	
264.47	4808.6	
264.69	4350.6	
264.9	6294.8	
265.11	5719.3	
265.32	3697.3	
265.53	3818.8	
265.74	5698.1	
265.95	4883.7	
266.16	4103.4	
266.37	4593.6	
266.58	5641.5	
266.79	5360.9	
267	3788.7	
267.21	3495.9	
267.42	5098.1	
267.63	5505.6	
267.84	4003.8	
268.06	3384.6	
268.27	5947.3	
268.48	6348.7	
268.69	3873.4	
268.9	4652.3	
269.11	6283.2	
269.32	4968.4	
269.53	4049.5	
269.74	3722.5	
269.95	5920.7	
270.16	4847.5	
270.37	4041.3	
270.58	4733.5	
270.79	5354.8	
271	6059.3	
271.21	4274.1	
271.42	4074.8	
271.63	5659.2	
271.84	5173.2	
272.05	3216	
272.26	3623.5	
272.47	5569.1	
272.68	5763	
272.89	3834.5	
273.11	4555.4	
273.32	5387.5	
273.53	6616.3	
273.74	4348.5	
273.95	4265.2	
274.16	6244.9	
274.37	5623	
274.58	4454.3	
274.79	3469.3	
275	5653.1	
275.21	6270.9	
275.42	5294.7	
275.63	4602.5	
275.84	5781.4	
276.05	7412.3	
276.26	4268.6	
276.47	4000.4	
276.68	5395.7	
276.89	6576	
277.1	4537.6	
277.31	3537.5	
277.52	5864.7	
277.73	5957.5	
277.94	3469.3	
278.15	3896.6	
278.36	5807.4	
278.57	5205.9	
278.78	3886.4	
278.99	4390.2	
279.2	5113.8	
279.41	5098.8	
279.62	5173.2	
279.83	3575.8	
280.04	6839.5	
280.25	5038	
280.46	5073.5	
280.67	4024.3	
280.88	5160.9	
281.09	6256.5	
281.3	4268.6	
281.51	5409.4	
281.72	6029.2	
281.93	6098.2	
282.14	3750.5	
282.35	4065.9	
282.56	6057.9	
282.77	6029.9	
282.98	3891.8	
283.19	4851.6	
283.4	7533.1	
283.61	5423.7	
283.82	3566.2	
284.03	5069.4	
284.24	5670.1	
284.45	6256.5	
284.66	5010.7	
284.87	4862.6	
285.08	6123.4	
285.29	6364.4	
285.5	3402.4	
285.71	3971	
285.92	6207.4	
286.12	6893.5	
286.33	5001.1	
286.54	3881.6	
286.75	6089.3	
286.96	5344.5	
287.17	3537.5	
287.38	4876.2	
287.59	5180	
287.8	5053.7	
288.01	3947.8	
288.22	4521.9	
288.43	6106.4	
288.64	5109.7	
288.85	4678.9	
289.06	4524.6	
289.27	6022.4	
289.48	6526.9	
289.69	5052.3	
289.9	4554.7	
290.11	6203.3	
290.32	5211.4	
290.53	4809.3	
290.74	4405.9	
290.94	5984.2	
291.15	6113.2	
291.36	3818.1	
291.57	4519.9	
291.78	5220.3	
291.99	4953.4	
292.2	3643.3	
292.41	4434.5	
292.62	6108.4	
292.83	5942.5	
293.04	5497.4	
293.25	3644.7	
293.46	5302.2	
293.67	6171.9	
293.88	3805.8	
294.09	3588	
294.29	5044.8	
294.5	5667.4	
294.71	4082.3	
294.92	3847.5	
295.13	5321.3	
295.34	6732.4	
295.55	3413.3	
295.76	3449.5	
295.97	6012.2	
296.18	6791.1	
296.39	3564.1	
296.6	3848.1	
296.81	5623.7	
297.01	6015.6	
297.22	3906.2	
297.43	3706.1	
297.64	5143.1	
297.85	5210	
298.06	3134.1	
298.27	3377.8	
298.48	5639.4	
298.69	5175.2	
298.9	4148.5	
299.11	3704.8	
299.31	5033.2	
299.52	5036	
299.73	4360.1	
299.94	4257.7	
300.15	5529.5	
300.36	5149.3	
300.57	4323.9	
300.78	4293.2	
300.99	5405.3	
301.2	5649	
301.4	3742.3	
301.61	4082.3	
301.82	5848.3	
302.03	6006.7	
302.24	4650.3	
302.45	3535.5	
302.66	5911.8	
302.87	6381.5	
303.08	3777.8	
303.29	5115.8	
303.49	5332.9	
303.7	5596.4	
303.91	3347.7	
304.12	4874.2	
304.33	5016.8	
304.54	5702.9	
304.75	3793.5	
304.96	3571.7	
305.16	5846.3	
305.37	6651.8	
305.58	3277.4	
305.79	3409.9	
306	5913.9	
306.21	4954.7	
306.42	3764.8	
306.63	5794.4	
306.83	5406	
307.04	6210.8	
307.25	4174.4	
307.46	4166.3	
307.67	4684.4	
307.88	6002.6	
308.09	3693.9	
308.29	3870.7	
308.5	5664	
308.71	6165.1	
308.92	4046.8	
309.13	3616.7	
309.34	5395.7	
309.55	5460.6	
309.75	4764.3	
309.96	4349.9	
310.17	6001.9	
310.38	5218.9	
310.59	4515.1	
310.8	3540.9	
311.01	5341.8	
311.21	5368.4	
311.42	3624.9	
311.63	3708.9	
311.84	5350	
312.05	5743.2	
312.26	4233.8	
312.46	4617.5	
312.67	5358.9	
312.88	5104.2	
313.09	3643.3	
313.3	3508.9	
313.51	6366.5	
313.71	6826.6	
313.92	3566.9	
314.13	3842.7	
314.34	5705	
314.55	5388.2	
314.76	4724	
314.96	4117.8	
315.17	5595.1	
315.38	5987.6	
315.59	3653.6	
315.8	3497.2	
316.01	6506.4	
316.21	6514.6	
316.42	3517	
316.63	3992.9	
316.84	5407.3	
317.05	6358.9	
317.26	4304.8	
317.46	3872	
317.67	5507	
317.88	5939.1	
318.09	4686.4	
318.3	3362.8	
318.5	5218.2	
318.71	5872.9	
318.92	5930.9	
319.13	4288.4	
319.34	6094.8	
319.54	6275.7	
319.75	3340.2	
319.96	3248.8	
320.17	5979.4	
320.38	6140.5	
320.58	3308.2	
320.79	4007.2	
321	6162.3	
321.21	6273.6	
321.42	4000.4	
321.62	3317.7	
321.83	5129.5	
322.04	5574.6	
322.25	3809.9	
322.46	3638.6	
322.66	5728.9	
322.87	5855.8	
323.08	4516.5	
323.29	3589.4	
323.5	6678.4	
323.7	5074.9	
323.91	5018.2	
324.12	4447.5	
324.33	5623	
