Wavelength	Intensities	
nm	a.u.	
179.22	1668.6	
179.44	1668.8	
179.65	1668.4	
179.86	1669.1	
180.08	1677.3	
180.29	3867.2	
180.51	2960.7	
180.72	4920.6	
180.94	5446.2	
181.15	2628.9	
181.37	2628.2	
181.58	4762.2	
181.79	4851	
182.01	2805.7	
182.22	2917.7	
182.44	4952.7	
182.65	4278.2	
182.87	3583.3	
183.08	3200.3	
183.29	5107	
183.51	4334.9	
183.72	2876	
183.94	3962.8	
184.15	4653	
184.37	4544.4	
184.58	2649.4	
184.79	3360	
185.01	4432.5	
185.22	4987.5	
185.44	3507.5	
185.65	3070.6	
185.86	4656.4	
186.08	4283.7	
186.29	2549.7	
186.51	2729.3	
186.72	4404.5	
186.94	5011.4	
187.15	3105.4	
187.36	3114.3	
187.58	6219.7	
187.79	4666	
188.01	3222.8	
188.22	4823	
188.43	5485.1	
188.65	4901.5	
188.86	2747	
189.08	3226.2	
189.29	4465.9	
189.5	4435.9	
189.72	2910.8	
189.93	2988	
190.15	5009.3	
190.36	5787.6	
190.57	3179.8	
190.79	3050.1	
191	5039.4	
191.22	5044.1	
191.43	3210.5	
191.64	2741.5	
191.86	5268.7	
192.07	5061.9	
192.29	2843.3	
192.5	2889	
192.71	5037.3	
192.93	4455.7	
193.14	2929.3	
193.35	3046.7	
193.57	4474.8	
193.78	5031.9	
194	2426.2	
194.21	2846	
194.42	4392.9	
194.64	4638.6	
194.85	3136.1	
195.07	3593.5	
195.28	4642.7	
195.49	4123.2	
195.71	3786.7	
195.92	2736.1	
196.13	4844.8	
196.35	4769	
196.56	3999.7	
196.78	3138.9	
196.99	5765	
197.2	5416.9	
197.42	3584.6	
197.63	3197.6	
197.84	4234.5	
198.06	4806.6	
198.27	2985.3	
198.48	3740.3	
198.7	4466.6	
198.91	4661.9	
199.13	3175.7	
199.34	3176.4	
199.55	5082.4	
199.77	4084.3	
199.98	2834.4	
200.19	3195.5	
200.41	4603.8	
200.62	4345.8	
200.83	3293.8	
201.05	3553.2	
201.26	4595.6	
201.47	4426.3	
201.69	2904.7	
201.9	2807.1	
202.11	4646.2	
202.33	5330.2	
202.54	3016.7	
202.76	3329.3	
202.97	4681.7	
203.18	4734.9	
203.4	3282.9	
203.61	3296.5	
203.82	4705.5	
204.04	4397.7	
204.25	3181.9	
204.46	3172.3	
204.68	4655.7	
204.89	4773.8	
205.1	3033.7	
205.32	2732.7	
205.53	4917.2	
205.74	5060.5	
205.96	2447.3	
206.17	3277.4	
206.38	4906.3	
206.6	4971.1	
206.81	3575.1	
207.02	3010.5	
207.24	4829.1	
207.45	5117.2	
207.66	3052.2	
207.88	2689	
208.09	4763.6	
208.3	4617.5	
208.52	2791.4	
208.73	3101.3	
208.94	4632.5	
209.15	5165	
209.37	3096.5	
209.58	3117	
209.79	5019.6	
210.01	4515.1	
210.22	2581.1	
210.43	2611.8	
210.65	4642.7	
210.86	4926	
211.07	3076	
211.29	2813.2	
211.5	4807.3	
211.71	4575.2	
211.93	2867.2	
212.14	2825.5	
212.35	4609.3	
212.56	4689.8	
212.78	3201	
212.99	2665.8	
213.2	5318.6	
213.42	4502.1	
213.63	2915.6	
213.84	3049.4	
214.06	4230.4	
214.27	4276.2	
214.48	2997.5	
214.69	3224.9	
214.91	5107	
215.12	5195	
215.33	3216	
215.55	3476.1	
215.76	5489.9	
215.97	4870.8	
216.18	3048.1	
216.4	3078.8	
216.61	4420.9	
216.82	4965.6	
217.04	2881.5	
217.25	2940.2	
217.46	5083.1	
217.67	4926.7	
217.89	2631	
218.1	2656.9	
218.31	4673.5	
218.53	4793.6	
218.74	3001	
218.95	2895.1	
219.16	4632.5	
219.38	5309.7	
219.59	2837.1	
219.8	3411.2	
220.01	5675.6	
220.23	4638	
220.44	3587.4	
220.65	2809.1	
220.87	4754	
221.08	5082.4	
221.29	2697.9	
221.5	3435.1	
221.72	5951.4	
221.93	4433.2	
222.14	3164.8	
222.35	3711.6	
222.57	4586.1	
222.78	4905.6	
222.99	3093.1	
223.2	3261.7	
223.42	4775.2	
223.63	4939.7	
223.84	2424.1	
224.05	2439.1	
224.27	5567.1	
224.48	5234.6	
224.69	3725.3	
224.9	3222.1	
225.12	4730.1	
225.33	4657.8	
225.54	2645.3	
225.75	2895.1	
225.97	4364.2	
226.18	4542.4	
226.39	3048.7	
226.6	2902.7	
226.82	4481.6	
227.03	4369	
227.24	3149.8	
227.45	2714.9	
227.67	4965.6	
227.88	5233.2	
228.09	3532.1	
228.3	3534.1	
228.52	4853	
228.73	4605.2	
228.94	3020.1	
229.15	2713.6	
229.36	4591.5	
229.58	4593.6	
229.79	3005.1	
230	3448.1	
230.21	5446.9	
230.43	4654.4	
230.64	3150.5	
230.85	3262.4	
231.06	4982	
231.28	4891.2	
231.49	2721.8	
231.7	3140.2	
231.91	4856.4	
232.12	4612	
232.34	2780.5	
232.55	3102.7	
232.76	5105.6	
232.97	4726.7	
233.18	2916.3	
233.4	3181.2	
233.61	4763.6	
233.82	4428.4	
234.03	2983.9	
234.25	2977.7	
234.46	6065.4	
234.67	4674.8	
234.88	3222.1	
235.09	2899.2	
235.31	4790.9	
235.52	4508.3	
235.73	3155.9	
235.94	2667.8	
236.15	4454.3	
236.37	5439.4	
236.58	2818.7	
236.79	3033.7	
237	4847.5	
237.21	4240.7	
237.43	3247.4	
237.64	2616.6	
237.85	7557	
238.06	4337.6	
238.27	3230.3	
238.48	2781.1	
238.7	4874.8	
238.91	4511.7	
239.12	3026.2	
239.33	3111.5	
239.54	4355.3	
239.76	4558.1	
239.97	3009.1	
240.18	3091.8	
240.39	5483.1	
240.6	4768.4	
240.82	3201	
241.03	2674	
241.24	4640	
241.45	5206.6	
241.66	2854.9	
241.87	3301.3	
242.09	5126.7	
242.3	5395	
242.51	3263.8	
242.72	2987.3	
242.93	4920.6	
243.14	4615.4	
243.36	3450.8	
243.57	3711.6	
243.78	5225.7	
243.99	4870.1	
244.2	3027.6	
244.41	2761.3	
244.63	4302.1	
244.84	4807.9	
245.05	3228.3	
245.26	3005.1	
245.47	4883.7	
245.68	5003.2	
245.9	3903.4	
246.11	3198.9	
246.32	4459.8	
246.53	4833.2	
246.74	4726.7	
246.95	2641.9	
247.16	4407.9	
247.38	4650.3	
247.59	2640.5	
247.8	3057.6	
248.01	4323.3	
248.22	4639.3	
248.43	2901.3	
248.64	3003	
248.86	4274.8	
249.07	4489.1	
249.28	2792.7	
249.49	3175.7	
249.7	5025	
249.91	5059.8	
250.12	2646.7	
250.34	2712.9	
250.55	4724.7	
250.76	4659.8	
250.97	3161.4	
251.18	3187.3	
251.39	5069.4	
251.6	4726	
251.81	3181.9	
252.03	3210.5	
252.24	4485.7	
252.45	4934.9	
252.66	2748.4	
252.87	3353.2	
253.08	4683.7	
253.29	5758.9	
253.5	2796.8	
253.72	3608.5	
253.93	4579.3	
254.14	5367.7	
254.35	2957.9	
254.56	3046.7	
254.77	4799.1	
254.98	4382	
255.19	2905.4	
255.41	3559.4	
255.62	4765.6	
255.83	5048.2	
256.04	3268.6	
256.25	3186	
256.46	5476.3	
256.67	4387.4	
256.88	3174.4	
257.09	3473.4	
257.31	4324.6	
257.52	4336.2	
257.73	3854.3	
257.94	2932.7	
258.15	4564.2	
258.36	4622.3	
258.57	3575.8	
258.78	2447.3	
258.99	4989.5	
259.2	4461.8	
259.41	2940.9	
259.63	3020.1	
259.84	5240.8	
260.05	5455.1	
260.26	3704.1	
260.47	2846	
260.68	5031.2	
260.89	4539.7	
261.1	3424.9	
261.31	2811.9	
261.52	5082.4	
261.73	5341.1	
261.95	3728	
262.16	3252.2	
262.37	5024.3	
262.58	5184.8	
262.79	3675.4	
263	3009.1	
263.21	4765.6	
263.42	4227	
263.63	3241.9	
263.84	2954.5	
264.05	4982.7	
264.26	5262.6	
264.47	3594.9	
264.69	3180.5	
264.9	5210.7	
265.11	4717.2	
265.32	2870.6	
265.53	2847.4	
265.74	4726	
265.95	4233.8	
266.16	3135.4	
266.37	3405.8	
266.58	4787.5	
266.79	4517.1	
267	2900.6	
267.21	2783.2	
267.42	4285.7	
267.63	4581.3	
267.84	3074.7	
268.06	2687.6	
268.27	5012.1	
268.48	5085.8	
268.69	3009.8	
268.9	3423.5	
269.11	5126.7	
269.32	4218.8	
269.53	3036.5	
269.74	2854.9	
269.95	4750.6	
270.16	4190.1	
270.37	3099.3	
270.58	3455.6	
270.79	4590.2	
271	4978.6	
271.21	3191.4	
271.42	3080.8	
271.63	4827.1	
271.84	4318.5	
272.05	2567.5	
272.26	2813.2	
272.47	4668	
272.68	4767.7	
272.89	2970.9	
273.11	3349.1	
273.32	4482.3	
273.53	5316.5	
273.74	3306.8	
273.95	3181.9	
274.16	5032.5	
274.37	4635.2	
274.58	3378.5	
274.79	2736.8	
275	4788.8	
275.21	5057.1	
275.42	3894.6	
275.63	3365.5	
275.84	4870.8	
276.05	5864	
276.26	3179.8	
276.47	2987.3	
276.68	4604.5	
276.89	5453.1	
277.1	3472	
277.31	2708.1	
277.52	4809.3	
277.73	5035.3	
277.94	2696.5	
278.15	2981.8	
278.36	4771.1	
278.57	4410.6	
278.78	2992.8	
278.99	3234.4	
279.2	4441.4	
279.41	4399	
279.62	3799	
279.83	2809.1	
280.04	5490.6	
280.25	4381.3	
280.46	3738.9	
280.67	3099.9	
280.88	4427	
281.09	5124.7	
281.3	3199.6	
281.51	3936.9	
281.72	4442.7	
281.93	4965	
282.14	2908.1	
282.35	3134.1	
282.56	5017.5	
282.77	4935.6	
282.98	2998.2	
283.19	3565.5	
283.4	5916.6	
283.61	4570.4	
283.82	2824.1	
284.03	3699.3	
284.24	4797.7	
284.45	5051.7	
284.66	3785.3	
284.87	3585.3	
285.08	5045.5	
285.29	5124.7	
285.5	2719	
285.71	3069.2	
285.92	5026.4	
286.12	5533.6	
286.33	3693.2	
286.54	3005.1	
286.75	4988.9	
286.96	4590.2	
287.17	2816	
287.38	3547.8	
287.59	4453	
287.8	4414.1	
288.01	3052.2	
288.22	3398.3	
288.43	4876.9	
288.64	4183.3	
288.85	3474.7	
289.06	3389.4	
289.27	4967	
289.48	5272.8	
289.69	3711.6	
289.9	3451.5	
290.11	5143.1	
290.32	4470.7	
290.53	3538.2	
290.74	3278.8	
290.94	4915.8	
291.15	4965	
291.36	2878.1	
291.57	3360	
291.78	4479.6	
291.99	4209.9	
292.2	2884.2	
292.41	3340.9	
292.62	5033.9	
292.83	4842.8	
293.04	3971	
293.25	2844.6	
293.46	4512.4	
293.67	5047.6	
293.88	2903.3	
294.09	2877.4	
294.29	4369	
294.5	4726	
294.71	3095.8	
294.92	2978.4	
295.13	4514.4	
295.34	5423.7	
295.55	2677.4	
295.76	2635.1	
295.97	4859.8	
296.18	5371.1	
296.39	2748.4	
296.6	2930.6	
296.81	4693.9	
297.01	4919.9	
297.22	3031.7	
297.43	2880.1	
297.64	4471.4	
297.85	4329.4	
298.06	2503.3	
298.27	2639.8	
298.48	4605.9	
298.69	4465.9	
298.9	3112.2	
299.11	2838.5	
299.31	4336.9	
299.52	4340.3	
299.73	3385.3	
299.94	3279.5	
