Wavelength	Intensities	
nm	a.u.	
179.22	1920.8	
179.44	1911.1	
179.65	1930.6	
179.86	1891.6	
180.08	1893	
180.29	4952.7	
180.51	3532.7	
180.72	5687.2	
180.94	6604.7	
181.15	3231	
181.37	3230.3	
181.58	5507.7	
181.79	5894.7	
182.01	3388	
182.22	3631	
182.44	5823.1	
182.65	4859.8	
182.87	4587.4	
183.08	4000.4	
183.29	6117.3	
183.51	4990.9	
183.72	3629	
183.94	5340.4	
184.15	5403.9	
184.37	5449.6	
184.58	3284.9	
184.79	4418.8	
185.01	5023.7	
185.22	5772.5	
185.44	4684.4	
185.65	3925.3	
185.86	5314.5	
186.08	4956.8	
186.29	3160.7	
186.51	3384.6	
186.72	5022.3	
186.94	5943.9	
187.15	3863.8	
187.36	4023.6	
187.58	7784.3	
187.79	5492	
188.01	4200.4	
188.22	6574.7	
188.43	6629.3	
188.65	5717.9	
188.86	3307.5	
189.08	4100	
189.29	5272.2	
189.5	5214.1	
189.72	3779.2	
189.93	3863.8	
190.15	5985.5	
190.36	7205.4	
190.57	4119.8	
190.79	3966.2	
191	6110.5	
191.22	6024.4	
191.43	4111.6	
191.64	3321.1	
191.86	6302.3	
192.07	6049.7	
192.29	3542.3	
192.5	3753.9	
192.71	6045.6	
192.93	5093.3	
193.14	3713.6	
193.35	3790.8	
193.57	5233.2	
193.78	6034	
194	3027.6	
194.21	3642	
194.42	4962.9	
194.64	5459.2	
194.85	4016.7	
195.07	4760.8	
195.28	5448.3	
195.49	4775.9	
195.71	4975.9	
195.92	3496.6	
196.13	5656.5	
196.35	5774.6	
196.56	5307.7	
196.78	4016.7	
196.99	7098.3	
197.2	6584.2	
197.42	4576.5	
197.63	4104.8	
197.84	4867.3	
198.06	5654.4	
198.27	3777.1	
198.48	5025	
198.7	5212.1	
198.91	5309	
199.13	4138.3	
199.34	4048.8	
199.55	5872.9	
199.77	4682.3	
199.98	3590.1	
200.19	4132.8	
200.41	5334.3	
200.62	5040.7	
200.83	4320.5	
201.05	4527.4	
201.26	5361.6	
201.47	5060.5	
201.69	3587.4	
201.9	3472	
202.11	5346.6	
202.33	6429.3	
202.54	3875.4	
202.76	4317.8	
202.97	5530.9	
203.18	5557.5	
203.4	4289.8	
203.61	4130.8	
203.82	5522	
204.04	5096.7	
204.25	4129.4	
204.46	3990.1	
204.68	5443.5	
204.89	5651	
205.1	3995.6	
205.32	3479.5	
205.53	5830.6	
205.74	5979.4	
205.96	2959.3	
206.17	4194.2	
206.38	5799.8	
206.6	5930.9	
206.81	4695.3	
207.02	3835.2	
207.24	5718.6	
207.45	6029.9	
207.66	3878.9	
207.88	3295.9	
208.09	5630.5	
208.3	5440.8	
208.52	3572.3	
208.73	3931.4	
208.94	5427.8	
209.15	6165.1	
