Wavelength	Intensities	
nm	a.u.	
179.22	1942	
179.44	1930.9	
179.65	1953.1	
179.86	1908.7	
180.08	1922.4	
180.29	4976.6	
180.51	3561.4	
180.72	5679.7	
180.94	6663.4	
181.15	3283.6	
181.37	3207.8	
181.58	5528.2	
181.79	5828.5	
182.01	3392.1	
182.22	3675.4	
182.44	5822.4	
182.65	4850.3	
182.87	4595	
183.08	3998.3	
183.29	6087.9	
183.51	5005.9	
183.72	3677.5	
183.94	5365.7	
184.15	5363.6	
184.37	5421	
184.58	3148.4	
184.79	4401.8	
185.01	4984.8	
185.22	5825.1	
185.44	4726.7	
185.65	3958.7	
185.86	5297.4	
186.08	4913.8	
186.29	3123.8	
186.51	3357.3	
186.72	5079	
186.94	5954.1	
187.15	3866.6	
187.36	3992.2	
187.58	7826	
187.79	5517.9	
188.01	4192.9	
188.22	6565.1	
188.43	6622.4	
188.65	5730.2	
188.86	3366.2	
189.08	3997	
189.29	5183.4	
189.5	5217.5	
189.72	3685.7	
189.93	3807.9	
190.15	5965.7	
190.36	7149.5	
190.57	4122.6	
190.79	3971	
191	6062.7	
191.22	6018.3	
191.43	4076.1	
191.64	3358	
191.86	6294.1	
192.07	6041.5	
192.29	3493.2	
192.5	3709.6	
192.71	6013.5	
192.93	5114.5	
193.14	3671.3	
193.35	3806.5	
193.57	5204.6	
193.78	5969.8	
194	3050.1	
194.21	3596.2	
194.42	4930.1	
194.64	5456.5	
194.85	4071.4	
195.07	4722.6	
195.28	5478.3	
195.49	4689.2	
195.71	4929.5	
195.92	3426.3	
196.13	5618.3	
196.35	5720.7	
196.56	5317.2	
196.78	4022.2	
196.99	7021.1	
197.2	6642.2	
197.42	4652.3	
197.63	4130.8	
197.84	4816.1	
198.06	5564.3	
198.27	3719.1	
198.48	5008	
198.7	5170.4	
198.91	5295.4	
199.13	4050.2	
199.34	4029.7	
199.55	5861.3	
199.77	4681.7	
199.98	3579.2	
200.19	4165.6	
200.41	5295.4	
200.62	5023.7	
200.83	4270	
201.05	4612.7	
201.26	5347.9	
201.47	5020.9	
201.69	3593.5	
201.9	3495.9	
202.11	5382.7	
202.33	6423.8	
202.54	3850.2	
202.76	4270	
202.97	5534.3	
203.18	5502.2	
203.4	4269.3	
203.61	4171.7	
203.82	5421.7	
204.04	5069.4	
204.25	4074.1	
204.46	3990.8	
204.68	5399.1	
204.89	5643.5	
205.1	3924.6	
205.32	3452.9	
205.53	5847.6	
205.74	6004.6	
205.96	2899.2	
206.17	4159.4	
206.38	5816.9	
206.6	5963	
206.81	4674.8	
207.02	3749.8	
207.24	5699.5	
207.45	6121.4	
207.66	3813.3	
207.88	3315	
208.09	5610.8	
208.3	5451.7	
208.52	3528.7	
208.73	3947.1	
208.94	5492.7	
209.15	6133	
209.37	3894.6	
209.58	4022.2	
209.79	5956.2	
210.01	5223	
210.22	3095.8	
210.43	3183.9	
210.65	5438	
210.86	5853.8	
211.07	3877.5	
211.29	3578.5	
211.5	5799.8	
211.71	5376.6	
211.93	3512.3	
212.14	3543.7	
212.35	5322.7	
212.56	5578.7	
212.78	4126	
212.99	3332.7	
213.2	6358.9	
213.42	5161.6	
213.63	3698.6	
213.84	3924.6	
214.06	4777.2	
214.27	4897.4	
214.48	3867.2	
214.69	4184.7	
214.91	6084.5	
215.12	6195.1	
215.33	4183.3	
215.55	4672.8	
215.76	6676.4	
215.97	5816.2	
216.18	4012.7	
216.4	3876.8	
216.61	5103.5	
216.82	5887.9	
217.04	3606.5	
217.25	3736.9	
217.46	6043.6	
217.67	5849	
217.89	3182.5	
218.1	3322.5	
218.31	5501.5	
218.53	5659.2	
218.74	3745.1	
218.95	3663.1	
219.16	5337	
219.38	6377.4	
219.59	3644.7	
219.8	4334.9	
220.01	7023.2	
220.23	5438.7	
220.44	4818.9	
220.65	3556	
220.87	5466.7	
221.08	6072.9	
221.29	3360	
221.5	4469.4	
221.72	7507.2	
221.93	5143.8	
222.14	4173.1	
222.35	4802.5	
222.57	5403.9	
222.78	5799.8	
222.99	3904.1	
223.2	4195.6	
223.42	5711.8	
223.63	5927.5	
223.84	2994.8	
224.05	2983.2	
224.27	6931.7	
224.48	6365.1	
224.69	4898.1	
224.9	4104.1	
225.12	5642.8	
225.33	5404.6	
225.54	3257	
225.75	3630.4	
225.97	4961.5	
226.18	5267.4	
226.39	3957.4	
226.6	3654.3	
226.82	5165	
227.03	4992.9	
227.24	4069.3	
227.45	3368.2	
227.67	5793	
227.88	6407.4	
228.09	4537.6	
228.3	4659.8	
228.52	5873.6	
228.73	5382.1	
228.94	3760.1	
229.15	3410.6	
229.36	5330.2	
229.58	5233.2	
229.79	3801.7	
230	4485.1	
230.21	6490	
230.43	5530.9	
230.64	4087.7	
230.85	4183.3	
231.06	5879.7	
231.28	5870.2	
231.49	3374.4	
231.7	3913.7	
231.91	5687.9	
232.12	5431.9	
232.34	3437.9	
232.55	3931.4	
232.76	6054.5	
232.97	5638.1	
233.18	3564.1	
233.4	4036.5	
233.61	5646.2	
233.82	5267.4	
234.03	3792.2	
234.25	3674.7	
234.46	7577.5	
234.67	5483.8	
234.88	4205.8	
235.09	3605.1	
235.31	5771.9	
235.52	5300.1	
235.73	4035.9	
235.94	3401	
236.15	5143.8	
236.37	6631.3	
236.58	3561.4	
236.79	3914.4	
237	5745.2	
237.21	4937.7	
237.43	4207.9	
237.64	3276.8	
237.85	10021	
238.06	4990.9	
238.27	4327.4	
238.48	3427.6	
238.7	5751.4	
238.91	5259.9	
239.12	3898	
239.33	3873.4	
