Wavelength	Intensities	
nm	a.u.	
179.22	1617.9	
179.44	1636.3	
179.65	1599.5	
179.86	1673.2	
180.08	1648.6	
180.29	3782.6	
180.51	2932	
180.72	4917.2	
180.94	5415.5	
181.15	2632.3	
181.37	2583.2	
181.58	4661.9	
181.79	4869.4	
182.01	2693.8	
182.22	2923.1	
182.44	4923.3	
182.65	4282.3	
182.87	3562.8	
183.08	3145.7	
183.29	5114.5	
183.51	4276.2	
183.72	2885.6	
183.94	3900.7	
184.15	4564.2	
184.37	4552	
184.58	2604.3	
184.79	3332.7	
185.01	4364.9	
185.22	4945.2	
185.44	3478.8	
185.65	3089	
185.86	4607.9	
186.08	4251.6	
186.29	2559.3	
186.51	2703.3	
186.72	4372.4	
186.94	4947.9	
187.15	3062.4	
187.36	3115.6	
187.58	6146.6	
187.79	4650.3	
188.01	3194.8	
188.22	4741	
188.43	5482.4	
188.65	4850.3	
188.86	2750.4	
189.08	3152.5	
189.29	4459.1	
189.5	4463.9	
189.72	2893.8	
189.93	2995.5	
190.15	4958.8	
190.36	5782.8	
190.57	3145	
190.79	3105.4	
191	5008	
191.22	4975.9	
191.43	3203	
191.64	2711.5	
191.86	5142.4	
192.07	4965.6	
192.29	2763.4	
192.5	2945	
192.71	4988.9	
192.93	4425.7	
193.14	2876	
193.35	2983.2	
193.57	4390.8	
193.78	4975.2	
194	2446	
194.21	2804.4	
194.42	4290.5	
194.64	4617.5	
194.85	3102.7	
195.07	3572.3	
195.28	4575.2	
195.49	4098	
195.71	3696.6	
195.92	2707.4	
196.13	4747.2	
196.35	4815.5	
196.56	3945.8	
196.78	3127.2	
196.99	5686.5	
197.2	5418.2	
197.42	3461.7	
197.63	3179.8	
197.84	4230.4	
198.06	4785.4	
198.27	2899.9	
198.48	3641.3	
198.7	4456.4	
198.91	4605.9	
199.13	3169.6	
199.34	3154.6	
199.55	4993.6	
199.77	4018.8	
199.98	2858.3	
200.19	3142.3	
200.41	4543.8	
200.62	4342.4	
200.83	3235.1	
201.05	3467.9	
201.26	4590.9	
201.47	4420.2	
201.69	2838.5	
201.9	2786.6	
202.11	4595.6	
202.33	5274.9	
202.54	2928.6	
202.76	3291.8	
202.97	4595.6	
203.18	4719.2	
203.4	3248.8	
203.61	3276.8	
203.82	4672.1	
204.04	4360.8	
204.25	3169.6	
204.46	3086.3	
204.68	4603.8	
204.89	4748.6	
205.1	3113.6	
205.32	2692.4	
205.53	4852.3	
205.74	4995.7	
205.96	2443.2	
206.17	3186	
206.38	4853	
206.6	4954	
206.81	3558	
207.02	2976.4	
207.24	4764.9	
207.45	5072.8	
207.66	2985.9	
207.88	2659.6	
208.09	4750.6	
208.3	4588.1	
208.52	2792.1	
208.73	3034.4	
208.94	4614.1	
209.15	5132.9	
209.37	2976.4	
209.58	3111.5	
209.79	4994.3	
210.01	4476.9	
210.22	2517.6	
210.43	2618	
210.65	4584.7	
210.86	4804.5	
211.07	2987.3	
211.29	2800.3	
211.5	4765.6	
211.71	4524.6	
211.93	2806.4	
212.14	2798.2	
212.35	4572.4	
212.56	4700.1	
212.78	3113.6	
212.99	2666.5	
213.2	5261.2	
213.42	4480.3	
213.63	2886.3	
213.84	3024.8	
214.06	4188.1	
214.27	4239.3	
214.48	2981.2	
214.69	3227.6	
214.91	5059.8	
215.12	5158.2	
215.33	3187.3	
215.55	3379.8	
215.76	5450.3	
215.97	4803.9	
216.18	3076	
216.4	3047.4	
216.61	4356	
216.82	4973.2	
217.04	2822.8	
217.25	2897.2	
217.46	5057.1	
217.67	4921.3	
217.89	2600.2	
218.1	2669.9	
218.31	4635.2	
218.53	4760.2	
218.74	2982.5	
218.95	2807.1	
219.16	4564.2	
219.38	5278.3	
219.59	2859.6	
219.8	3277.4	
220.01	5572.5	
220.23	4636.6	
220.44	3579.8	
220.65	2802.3	
220.87	4655	
221.08	5110.4	
221.29	2702.6	
221.5	3371	
221.72	5893.4	
221.93	4396.3	
222.14	3145.7	
222.35	3611.3	
222.57	4655.7	
222.78	4872.1	
222.99	3039.2	
223.2	3159.3	
223.42	4818.2	
223.63	4930.1	
223.84	2427.5	
224.05	2409.1	
224.27	5549.3	
224.48	5105.6	
224.69	3677.5	
224.9	3186.6	
225.12	4708.3	
225.33	4571.7	
225.54	2592.7	
225.75	2869.2	
225.97	4336.9	
226.18	4519.2	
226.39	3056.9	
226.6	2910.2	
226.82	4429.1	
227.03	4311.7	
227.24	3183.9	
227.45	2702.6	
227.67	4937.7	
227.88	5154.1	
228.09	3502	
228.3	3431.7	
228.52	4812.7	
228.73	4573.1	
228.94	2874	
229.15	2655.5	
