Wavelength	Intensities	
nm	a.u.	
179.22	1585.6	
179.44	1583.4	
179.65	1587.9	
179.86	1579	
180.08	1583.8	
180.29	3471.3	
180.51	2778.4	
180.72	4657.8	
180.94	5095.3	
181.15	2474.6	
181.37	2506	
181.58	4517.1	
181.79	4653	
182.01	2572.2	
182.22	2696.5	
182.44	4727.4	
182.65	4111.6	
182.87	3192.8	
183.08	2910.8	
183.29	4909	
183.51	4160.1	
183.72	2695.1	
183.94	3651.5	
184.15	4473.4	
184.37	4336.2	
184.58	2429.6	
184.79	3045.3	
185.01	4272.1	
185.22	4713.7	
185.44	3164.1	
185.65	2813.9	
185.86	4432.5	
186.08	4130.8	
186.29	2446	
186.51	2530.6	
186.72	4199	
186.94	4756.1	
187.15	2867.2	
187.36	2935.4	
187.58	5767.8	
187.79	4522.6	
188.01	2953.2	
188.22	4382.7	
188.43	5156.1	
188.65	4674.1	
188.86	2590	
189.08	2958.6	
189.29	4301.4	
189.5	4270	
189.72	2698.5	
189.93	2783.9	
190.15	4764.3	
190.36	5404.6	
190.57	2935.4	
190.79	2824.8	
191	4724	
191.22	4753.3	
191.43	2945.7	
191.64	2532.7	
191.86	4878.3	
192.07	4753.3	
192.29	2609.1	
192.5	2686.9	
192.71	4789.5	
192.93	4313.7	
193.14	2678.7	
193.35	2813.2	
193.57	4248.9	
193.78	4850.3	
194	2280.1	
194.21	2670.6	
194.42	4159.4	
194.64	4404.5	
194.85	2916.3	
195.07	3270.6	
195.28	4392.2	
195.49	3981.9	
195.71	3393.5	
195.92	2590.7	
196.13	4614.1	
196.35	4541.7	
196.56	3616	
196.78	2911.5	
196.99	5414.8	
197.2	5097.4	
197.42	3193.5	
197.63	2961.4	
197.84	4062.5	
198.06	4588.1	
198.27	2721.1	
198.48	3394.2	
198.7	4337.6	
198.91	4463.2	
199.13	2936.1	
199.34	2969.6	
199.55	4814.8	
199.77	3831.7	
199.98	2623.4	
200.19	2979.8	
200.41	4392.9	
200.62	4147.1	
200.83	2960.7	
201.05	3248.1	
201.26	4414.1	
201.47	4236.6	
201.69	2628.9	
201.9	2585.9	
202.11	4444.8	
202.33	5046.2	
202.54	2745	
202.76	3061.7	
202.97	4479.6	
203.18	4599.7	
203.4	2992.1	
203.61	3072.6	
203.82	4465.9	
204.04	4194.9	
204.25	2942.2	
204.46	2871.3	
204.68	4483.7	
204.89	4558.1	
205.1	2859	
205.32	2538.8	
205.53	4648.9	
205.74	4715.8	
205.96	2295.1	
206.17	2884.2	
206.38	4644.1	
206.6	4654.4	
206.81	3284.9	
207.02	2764.1	
207.24	4546.5	
207.45	4857.8	
207.66	2820.7	
207.88	2473.9	
208.09	4475.5	
208.3	4374.5	
208.52	2626.9	
208.73	2892.4	
208.94	4418.8	
209.15	4858.5	
209.37	2795.5	
209.58	2891.7	
209.79	4726.7	
210.01	4355.3	
210.22	2375	
210.43	2504	
210.65	4415.4	
210.86	4630.5	
211.07	2805.7	
211.29	2592	
211.5	4541.7	
211.71	4406.5	
211.93	2674.6	
212.14	2604.3	
212.35	4416.1	
212.56	4430.4	
212.78	3009.1	
212.99	2482.8	
213.2	4949.9	
213.42	4307.6	
213.63	2688.3	
213.84	2814.6	
214.06	4115.1	
214.27	4105.5	
214.48	2799.6	
214.69	2977.1	
214.91	4820.9	
215.12	4866.7	
215.33	2936.1	
215.55	3136.1	
215.76	5163.6	
215.97	4605.9	
216.18	2900.6	
216.4	2839.2	
216.61	4177.9	
216.82	4715.8	
217.04	2676	
217.25	2764.1	
217.46	4793.6	
217.67	4645.5	
217.89	2432.3	
218.1	2491.7	
218.31	4456.4	
218.53	4581.3	
218.74	2738.8	
218.95	2691	
219.16	4418.8	
219.38	5051	
219.59	2667.1	
219.8	3046.7	
220.01	5303.6	
220.23	4442.7	
220.44	3247.4	
220.65	2577	
220.87	4529.4	
221.08	4816.8	
221.29	2533.3	
221.5	3125.9	
221.72	5589.6	
221.93	4186.7	
222.14	2918.4	
222.35	3389.4	
222.57	4406.5	
222.78	4715.8	
222.99	2881.5	
223.2	2978.4	
223.42	4601.8	
223.63	4644.8	
223.84	2267.1	
224.05	2266.4	
224.27	5195.7	
224.48	4968.4	
224.69	3407.1	
224.9	2966.8	
225.12	4524.6	
225.33	4458.4	
225.54	2459.6	
225.75	2689.7	
225.97	4151.2	
226.18	4356.7	
226.39	2836.4	
226.6	2664.4	
226.82	4287.1	
227.03	4123.2	
227.24	2949.1	
227.45	2509.4	
227.67	4760.2	
227.88	4909	
228.09	3216	
228.3	3170.9	
228.52	4642.7	
228.73	4356	
228.94	2743.6	
229.15	2488.3	
229.36	4416.8	
229.58	4373.8	
229.79	2829.6	
230	3133.4	
230.21	5132.2	
230.43	4491.2	
230.64	2887	
230.85	3025.5	
231.06	4767.7	
231.28	4716.5	
231.49	2550.4	
231.7	2884.2	
231.91	4653.7	
232.12	4366.3	
232.34	2638.5	
232.55	2770.9	
232.76	4820.2	
232.97	4515.8	
233.18	2655.5	
233.4	2938.2	
233.61	4513	
233.82	4268.6	
234.03	2783.9	
234.25	2719	
234.46	5678.3	
234.67	4459.8	
234.88	2980.5	
235.09	2681.5	
235.31	4480.3	
235.52	4368.3	
235.73	2936.1	
235.94	2553.8	
236.15	4296	
236.37	5038	
236.58	2617.3	
236.79	2847.4	
237	4601.8	
237.21	4054.3	
237.43	3031.7	
237.64	2486.9	
237.85	6835.4	
238.06	4166.9	
238.27	2956.6	
238.48	2540.8	
238.7	4656.4	
238.91	4339.6	
239.12	2775.7	
239.33	2924.5	
239.54	4182.6	
239.76	4389.5	
239.97	2780.5	
240.18	2831	
240.39	5126.7	
240.6	4549.9	
240.82	2952.5	
241.03	2554.5	
241.24	4371	
241.45	4924.7	
241.66	2671.9	
241.87	3048.7	
242.09	4889.9	
242.3	5031.9	
242.51	3086.3	
242.72	2811.2	
242.93	4694.6	
243.14	4350.6	
243.36	3220.1	
243.57	3370.3	
243.78	4928.1	
243.99	4638	
244.2	2801.6	
244.41	2610.5	
244.63	4120.5	
244.84	4577.2	
245.05	3038.5	
245.26	2795.5	
245.47	4653	
245.68	4659.8	
245.9	3519.8	
246.11	2957.3	
246.32	4287.1	
246.53	4581.3	
246.74	4256.4	
246.95	2467.1	
247.16	4250.9	
247.38	4481	
247.59	2538.8	
247.8	2822.1	
248.01	4115.7	
248.22	4455	
248.43	2626.9	
248.64	2781.1	
248.86	4145.1	
249.07	4286.4	
249.28	2631	
249.49	2877.4	
249.7	4753.3	
249.91	4686.4	
250.12	2471.9	
250.34	2596.8	
250.55	4534.9	
250.76	4401.8	
250.97	2888.3	
251.18	2907.4	
251.39	4792.9	
251.6	4541.7	
251.81	2921.8	
252.03	2891	
252.24	4250.9	
252.45	4637.3	
252.66	2532.7	
252.87	3079.5	
253.08	4440.7	
253.29	5392.3	
253.5	2590	
253.72	3282.2	
253.93	4349.9	
254.14	5011.4	
254.35	2723.8	
254.56	2810.5	
254.77	4547.9	
254.98	4197.7	
255.19	2666.5	
255.41	3334.1	
255.62	4562.2	
255.83	4782	
256.04	3053.5	
256.25	2897.2	
256.46	5149.3	
256.67	4257.7	
256.88	2943.6	
257.09	3134.8	
257.31	4116.4	
257.52	4178.5	
257.73	3514.3	
257.94	2755.9	
258.15	4352.6	
258.36	4434.5	
258.57	3241.9	
258.78	2284.9	
258.99	4753.3	
259.2	4328	
259.41	2742.2	
259.63	2782.5	
259.84	4919.9	
260.05	5087.8	
260.26	3415.3	
260.47	2689	
260.68	4756.1	
260.89	4316.4	
261.1	3218	
261.31	2629.6	
261.52	4876.9	
261.73	5001.1	
261.95	3394.8	
262.16	2917	
262.37	4851.6	
262.58	4902.2	
262.79	3386.7	
263	2746.3	
263.21	4436.6	
263.42	4227.7	
263.63	2964.1	
263.84	2747	
264.05	4685.8	
264.26	4962.9	
264.47	3249.4	
264.69	3004.4	
264.9	4932.9	
265.11	4485.7	
265.32	2652.8	
265.53	2671.9	
265.74	4541.7	
265.95	4014.7	
266.16	2845.3	
266.37	3063.1	
266.58	4539.7	
266.79	4237.2	
267	2762	
267.21	2613.2	
267.42	4113	
267.63	4386.7	
267.84	2788	
268.06	2562	
268.27	4711	
268.48	4789.5	
268.69	2783.2	
268.9	3108.1	
269.11	4805.2	
269.32	4046.1	
269.53	2843.9	
269.74	2669.2	
269.95	4513.7	
270.16	4045.4	
270.37	2825.5	
270.58	3181.9	
270.79	4337.6	
271	4721.9	
271.21	2962	
271.42	2891.7	
271.63	4559.5	
271.84	4091.8	
272.05	2427.5	
272.26	2583.2	
272.47	4429.8	
272.68	4504.2	
272.89	2781.1	
273.11	3022.1	
