Wavelength	Intensities	
nm	a.u.	
179.22	1638.4	
179.44	1641.1	
179.65	1635.6	
179.86	1646.6	
180.08	1624.7	
180.29	3681.6	
180.51	2891.7	
180.72	4801.8	
180.94	5307.7	
181.15	2623.4	
181.37	2573.6	
181.58	4605.9	
181.79	4801.8	
182.01	2697.9	
182.22	2822.1	
182.44	4835.3	
182.65	4139.6	
182.87	3451.5	
183.08	3065.1	
183.29	5036	
183.51	4257	
183.72	2813.9	
183.94	3895.2	
184.15	4528.7	
184.37	4543.1	
184.58	2594.1	
184.79	3220.8	
185.01	4336.2	
185.22	4816.8	
185.44	3420.1	
185.65	2945.7	
185.86	4528.1	
186.08	4220.9	
186.29	2475.3	
186.51	2636.4	
186.72	4321.2	
186.94	4904.9	
187.15	3015.3	
187.36	3029.6	
187.58	6077	
187.79	4618.9	
188.01	3105.4	
188.22	4588.1	
188.43	5342.5	
188.65	4791.6	
188.86	2682.2	
189.08	3118.4	
189.29	4401.8	
189.5	4429.1	
189.72	2828.2	
189.93	2878.8	
190.15	4894.6	
190.36	5591	
190.57	3140.9	
190.79	2975	
191	4945.2	
191.22	4852.3	
191.43	3143.6	
191.64	2661.7	
191.86	5044.1	
192.07	4896.7	
192.29	2749.1	
192.5	2769.5	
192.71	4923.3	
192.93	4410.6	
193.14	2816	
193.35	2877.4	
193.57	4345.8	
193.78	4962.9	
194	2412.5	
194.21	2755.2	
194.42	4243.4	
194.64	4539	
194.85	3035.1	
195.07	3461.1	
195.28	4521.9	
195.49	4057	
195.71	3611.3	
195.92	2684.9	
196.13	4697.4	
196.35	4686.4	
196.56	3770.3	
196.78	3028.9	
196.99	5584.1	
197.2	5239.4	
197.42	3373	
197.63	3080.8	
197.84	4175.8	
198.06	4724	
198.27	2804.4	
198.48	3603.7	
198.7	4374.5	
198.91	4617.5	
199.13	3069.9	
199.34	3048.1	
199.55	4968.4	
199.77	3956	
199.98	2741.5	
200.19	3076	
200.41	4563.6	
200.62	4232.5	
200.83	3147.7	
201.05	3351.2	
201.26	4523.3	
201.47	4357.4	
201.69	2759.3	
201.9	2710.8	
202.11	4532.8	
202.33	5162.2	
202.54	2888.3	
202.76	3195.5	
202.97	4603.2	
203.18	4703.5	
203.4	3133.4	
203.61	3177.1	
203.82	4579.9	
204.04	4345.1	
204.25	3079.5	
204.46	3023.5	
204.68	4561.5	
204.89	4678.9	
205.1	2975	
205.32	2663.7	
205.53	4784.1	
205.74	4863.9	
205.96	2332.6	
206.17	3066.5	
206.38	4804.5	
206.6	4893.3	
206.81	3479.5	
207.02	2892.4	
207.24	4713.1	
207.45	4936.3	
207.66	2931.3	
207.88	2593.4	
208.09	4687.1	
208.3	4552.6	
208.52	2761.3	
208.73	2973	
208.94	4507.6	
209.15	4990.2	
209.37	2919.7	
209.58	3035.1	
209.79	4904.9	
210.01	4430.4	
210.22	2517	
210.43	2577.7	
210.65	4470.7	
210.86	4763.6	
211.07	2950.4	
211.29	2744.3	
211.5	4710.3	
211.71	4500.1	
211.93	2748.4	
212.14	2734	
212.35	4491.9	
212.56	4577.9	
212.78	3052.2	
212.99	2584.5	
213.2	5166.3	
213.42	4433.2	
213.63	2776.4	
213.84	2961.4	
214.06	4123.2	
214.27	4214	
214.48	2896.5	
214.69	3110.9	
214.91	5010	
215.12	4998.4	
215.33	3093.1	
215.55	3302	
215.76	5382.1	
215.97	4741.7	
216.18	3044.6	
216.4	2992.1	
216.61	4330.8	
216.82	4847.5	
217.04	2775.7	
217.25	2834.4	
217.46	4996.4	
217.67	4783.4	
217.89	2524.5	
218.1	2584.5	
218.31	4539	
218.53	4685.1	
218.74	2912.9	
218.95	2769.5	
219.16	4509.6	
219.38	5175.9	
219.59	2790	
219.8	3220.8	
220.01	5456.5	
220.23	4563.6	
220.44	3502	
220.65	2669.2	
220.87	4616.1	
221.08	4967	
221.29	2626.9	
221.5	3221.5	
221.72	5742.5	
221.93	4317.1	
222.14	3072	
222.35	3573	
222.57	4565.6	
222.78	4806.6	
222.99	3024.2	
223.2	3125.9	
223.42	4734.2	
223.63	4787.5	
223.84	2328.5	
224.05	2362	
224.27	5392.3	
224.48	5109	
224.69	3521.1	
224.9	3085.6	
225.12	4606.6	
225.33	4474.8	
225.54	2530.6	
225.75	2780.5	
225.97	4298	
226.18	4477.5	
226.39	2957.3	
226.6	2815.3	
226.82	4368.3	
227.03	4209.9	
227.24	3029.6	
227.45	2640.5	
227.67	4852.3	
227.88	5063.9	
228.09	3394.2	
228.3	3375.7	
228.52	4818.9	
228.73	4470	
228.94	2899.9	
229.15	2612.5	
229.36	4515.1	
229.58	4521.2	
229.79	2943.6	
230	3267.9	
230.21	5285.8	
230.43	4560.1	
230.64	3056.3	
230.85	3119.1	
231.06	4852.3	
231.28	4881.7	
231.49	2608.4	
231.7	3050.1	
231.91	4758.8	
232.12	4530.1	
232.34	2719	
232.55	2917.7	
232.76	4971.8	
232.97	4631.1	
233.18	2761.3	
233.4	3044	
233.61	4637.3	
233.82	4362.9	
234.03	2909.5	
234.25	2833.7	
234.46	5871.5	
234.67	4592.2	
234.88	3193.5	
235.09	2788.7	
235.31	4675.5	
235.52	4450.9	
235.73	2995.5	
235.94	2616.6	
236.15	4397	
236.37	5255.1	
236.58	2700.6	
236.79	2962.7	
237	4748.6	
237.21	4177.9	
237.43	3132	
237.64	2588.6	
237.85	7189.1	
238.06	4257	
238.27	3113.6	
238.48	2685.6	
238.7	4801.1	
238.91	4441.4	
239.12	2841.2	
239.33	3003.7	
239.54	4339	
239.76	4466.6	
239.97	2929.3	
240.18	2994.1	
240.39	5351.3	
240.6	4654.4	
240.82	3125.2	
241.03	2588.6	
241.24	4489.8	
241.45	5107.6	
