Wavelength	Intensities	
nm	a.u.	
179.22	1675.4	
179.44	1672.8	
179.65	1678	
179.86	1667.7	
180.08	1723.7	
180.29	3867.2	
180.51	3025.5	
180.72	4985.4	
180.94	5561.6	
181.15	2750.4	
181.37	2739.5	
181.58	4743.8	
181.79	4985.4	
182.01	2831.7	
182.22	2950.4	
182.44	5017.5	
182.65	4339	
182.87	3637.9	
183.08	3201	
183.29	5220.3	
183.51	4387.4	
183.72	2967.5	
183.94	4114.4	
184.15	4645.5	
184.37	4680.3	
184.58	2659.6	
184.79	3429	
185.01	4474.1	
185.22	5057.8	
185.44	3667.9	
185.65	3093.1	
185.86	4734.9	
186.08	4382	
186.29	2658.3	
186.51	2747	
186.72	4421.6	
186.94	5137	
187.15	3155.2	
187.36	3235.8	
187.58	6391.7	
187.79	4827.7	
188.01	3289	
188.22	4906.3	
188.43	5540.4	
188.65	4943.1	
188.86	2820.1	
189.08	3209.2	
189.29	4527.4	
189.5	4548.5	
189.72	3035.8	
189.93	3075.4	
190.15	5061.9	
190.36	5900.9	
190.57	3243.3	
190.79	3199.6	
191	5111	
191.22	5144.5	
191.43	3305.4	
191.64	2780.5	
191.86	5282.4	
192.07	5145.9	
192.29	2915.6	
192.5	3009.1	
192.71	5141.1	
192.93	4517.1	
193.14	2972.3	
193.35	3118.4	
193.57	4537.6	
193.78	5066	
194	2506.7	
194.21	2945	
194.42	4390.8	
194.64	4679.6	
194.85	3203.7	
195.07	3667.9	
195.28	4682.3	
195.49	4203.8	
195.71	3845.4	
195.92	2846.7	
196.13	4904.2	
196.35	4940.4	
196.56	4087.1	
196.78	3192.1	
196.99	5904.3	
197.2	5526.8	
197.42	3595.6	
197.63	3258.3	
197.84	4291.2	
198.06	4896.7	
198.27	2999.6	
198.48	3885.7	
198.7	4530.1	
198.91	4692.6	
199.13	3329.3	
199.34	3223.5	
199.55	5158.2	
199.77	4166.3	
199.98	2882.2	
200.19	3265.1	
200.41	4693.9	
200.62	4408.6	
200.83	3349.8	
201.05	3598.3	
201.26	4693.3	
201.47	4479.6	
201.69	2960.7	
201.9	2906.8	
202.11	4725.3	
202.33	5403.9	
202.54	3064.4	
202.76	3454.9	
202.97	4721.3	
203.18	4801.1	
203.4	3423.5	
203.61	3396.2	
203.82	4747.2	
204.04	4449.6	
204.25	3340.2	
204.46	3201	
204.68	4739	
204.89	4906.9	
205.1	3139.5	
205.32	2831	
205.53	4920.6	
205.74	5109.7	
205.96	2476	
206.17	3256.3	
206.38	4878.9	
206.6	5091.3	
206.81	3685.7	
207.02	3056.3	
207.24	4911.7	
207.45	5160.2	
207.66	3117	
207.88	2747	
208.09	4782.7	
208.3	4763.6	
208.52	2881.5	
208.73	3175.7	
208.94	4703.5	
209.15	5194.3	
209.37	3082.9	
209.58	3250.1	
209.79	5136.3	
210.01	4556.7	
210.22	2604.3	
210.43	2730.6	
210.65	4648.9	
210.86	4980	
211.07	3095.8	
211.29	2908.1	
211.5	4882.4	
211.71	4626.4	
211.93	2919.7	
212.14	2942.9	
212.35	4659.8	
212.56	4732.9	
212.78	3304.1	
212.99	2714.9	
213.2	5383.4	
213.42	4606.6	
213.63	2965.5	
213.84	3087.7	
214.06	4255	
214.27	4338.3	
214.48	3103.4	
214.69	3258.3	
214.91	5203.9	
215.12	5244.8	
215.33	3319.8	
215.55	3530	
215.76	5612.8	
215.97	4952	
216.18	3171.6	
216.4	3162.1	
216.61	4428.4	
216.82	5062.6	
217.04	2894.5	
217.25	3014.6	
217.46	5162.2	
217.67	4982	
217.89	2609.1	
218.1	2738.1	
218.31	4736.3	
218.53	4878.9	
218.74	3063.1	
218.95	3018	
219.16	4706.9	
219.38	5367.7	
219.59	3003	
219.8	3498.6	
220.01	5733.6	
220.23	4711	
220.44	3728.7	
220.65	2924.5	
220.87	4768.4	
221.08	5116.5	
221.29	2768.2	
221.5	3465.8	
221.72	6082.5	
221.93	4476.9	
222.14	3257	
222.35	3741.6	
222.57	4716.5	
222.78	5012.7	
222.99	3157.3	
223.2	3329.3	
223.42	4914.4	
223.63	4956.1	
223.84	2501.3	
224.05	2492.4	
224.27	5689.9	
224.48	5339.1	
224.69	3809.2	
224.9	3263.1	
225.12	4840	
225.33	4679.6	
225.54	2682.8	
225.75	2960.7	
225.97	4375.1	
226.18	4654.4	
226.39	3127.9	
226.6	2923.1	
226.82	4521.9	
227.03	4395.6	
227.24	3257.6	
227.45	2730.6	
227.67	5016.8	
227.88	5315.8	
228.09	3552.5	
228.3	3581.9	
228.52	4999.8	
228.73	4704.2	
228.94	3049.4	
229.15	2748.4	
229.36	4657.1	
229.58	4625	
229.79	3074.7	
230	3487	
230.21	5515.2	
230.43	4738.3	
230.64	3164.1	
230.85	3330.7	
231.06	4995.7	
231.28	5039.4	
231.49	2765.4	
231.7	3279.5	
231.91	4992.9	
232.12	4702.8	
232.34	2865.8	
232.55	3142.3	
232.76	5167.7	
232.97	4782.7	
233.18	2897.9	
233.4	3187.3	
233.61	4818.2	
233.82	4493.2	
234.03	3078.1	
234.25	2996.9	
234.46	6233.3	
234.67	4739.7	
234.88	3312.9	
235.09	2975.7	
235.31	4886.5	
235.52	4593.6	
235.73	3188	
235.94	2814.6	
236.15	4504.2	
236.37	5550	
236.58	2934.7	
236.79	3162.1	
237	4975.9	
237.21	4272.7	
237.43	3360.7	
237.64	2674	
237.85	7676.5	
238.06	4408.6	
238.27	3347.7	
238.48	2775	
238.7	4945.2	
238.91	4618.2	
239.12	3072.6	
239.33	3250.1	
239.54	4455	
239.76	4655	
239.97	3104	
240.18	3147	
240.39	5550	
240.6	4816.8	
240.82	3304.1	
241.03	2770.2	
241.24	4668	
241.45	5275.6	
241.66	2891.7	
241.87	3405.1	
242.09	5272.8	
242.3	5500.2	
242.51	3380.5	
242.72	3089.7	
242.93	4986.8	
243.14	4637.3	
243.36	3631.7	
243.57	3844.7	
243.78	5338.4	
243.99	4950.6	
244.2	3170.3	
244.41	2836.4	
244.63	4388.1	
244.84	4898.1	
245.05	3316.3	
245.26	3177.1	
245.47	4923.3	
245.68	5034.6	
245.9	4018.8	
246.11	3244.7	
246.32	4605.9	
246.53	4917.2	
246.74	4858.5	
246.95	2711.5	
247.16	4426.3	
247.38	4764.3	
247.59	2730.6	
247.8	3149.8	
248.01	4419.5	
248.22	4696.7	
248.43	2953.2	
248.64	3044	
248.86	4302.8	
249.07	4565.6	
249.28	2819.4	
249.49	3207.1	
249.7	5113.1	
249.91	5162.2	
250.12	2717.7	
250.34	2746.3	
250.55	4792.2	
250.76	4762.2	
250.97	3235.8	
251.18	3213.9	
251.39	5131.5	
251.6	4834.6	
251.81	3262.4	
252.03	3276.1	
252.24	4556	
252.45	5037.3	
252.66	2801.6	
252.87	3392.1	
253.08	4719.2	
253.29	5861.3	
253.5	2879.4	
253.72	3751.9	
253.93	4646.8	
254.14	5433.9	
254.35	3020.8	
254.56	3054.9	
254.77	4834.6	
254.98	4427	
255.19	2981.8	
255.41	3728	
255.62	4812.7	
255.83	5155.4	
256.04	3364.1	
256.25	3209.2	
256.46	5583.4	
256.67	4481	
256.88	3248.1	
257.09	3585.3	
257.31	4397.7	
257.52	4447.5	
257.73	3971	
257.94	2980.5	
258.15	4641.4	
258.36	4708.3	
258.57	3617.4	
258.78	2437.8	
