Wavelength	Intensities	
nm	a.u.	
179.22	1684.3	
179.44	1693.3	
179.65	1675.2	
179.86	1711.4	
180.08	1664.3	
180.29	3842.7	
180.51	2964.8	
180.72	4927.4	
180.94	5543.9	
181.15	2680.8	
181.37	2693.8	
181.58	4737.6	
181.79	4935.6	
182.01	2748.4	
182.22	2922.5	
182.44	4972.5	
182.65	4268.6	
182.87	3623.5	
183.08	3211.2	
183.29	5199.1	
183.51	4377.9	
183.72	2897.2	
183.94	3986	
184.15	4691.2	
184.37	4625	
184.58	2641.2	
184.79	3396.2	
185.01	4421.6	
185.22	4975.2	
185.44	3576.4	
185.65	3072	
185.86	4610	
186.08	4281.6	
186.29	2602.3	
186.51	2757.2	
186.72	4412.7	
186.94	5049.6	
187.15	3132	
187.36	3154.6	
187.58	6272.2	
187.79	4765.6	
188.01	3275.4	
188.22	4859.1	
188.43	5487.2	
188.65	4904.2	
188.86	2733.4	
189.08	3234.4	
189.29	4496	
189.5	4523.3	
189.72	2940.2	
189.93	3026.2	
190.15	5040.1	
190.36	5839.4	
190.57	3227.6	
190.79	3110.9	
191	5143.8	
191.22	5089.9	
191.43	3239.9	
191.64	2803.7	
191.86	5295.4	
192.07	5098.8	
192.29	2837.8	
192.5	2932	
192.71	5051	
192.93	4522.6	
193.14	2960.7	
193.35	3056.9	
193.57	4495.3	
193.78	5098.1	
194	2450.1	
194.21	2897.2	
194.42	4325.3	
194.64	4680.3	
194.85	3136.1	
195.07	3635.8	
195.28	4725.3	
195.49	4154.6	
195.71	3837.9	
195.92	2837.1	
196.13	4834.6	
196.35	4847.5	
196.56	4018.1	
196.78	3188.7	
196.99	5822.4	
197.2	5457.2	
197.42	3513.6	
197.63	3251.5	
197.84	4313	
198.06	4829.8	
198.27	2946.3	
198.48	3780.6	
198.7	4515.8	
198.91	4659.1	
199.13	3203	
199.34	3204.4	
199.55	5048.2	
199.77	4093.2	
199.98	2861.7	
200.19	3209.8	
200.41	4635.9	
200.62	4379.9	
200.83	3279.5	
201.05	3511.6	
201.26	4635.9	
