Wavelength	Intensities	
nm	a.u.	
179.22	1918.3	
179.44	1911.4	
179.65	1925.1	
179.86	1897.8	
180.08	1907.3	
180.29	4884.4	
180.51	3476.8	
180.72	5603.9	
180.94	6571.2	
181.15	3213.9	
181.37	3136.1	
181.58	5466	
181.79	5814.2	
182.01	3383.9	
182.22	3592.1	
182.44	5725.4	
182.65	4838	
182.87	4516.5	
183.08	3967.6	
183.29	6021.7	
183.51	4962.9	
183.72	3605.1	
183.94	5318.6	
184.15	5365.7	
184.37	5411.4	
184.58	3179.1	
184.79	4436.6	
185.01	4991.6	
185.22	5702.2	
185.44	4621.6	
185.65	3865.2	
185.86	5286.5	
186.08	4886.5	
186.29	3110.9	
186.51	3364.1	
186.72	4982.7	
186.94	5937.7	
187.15	3810.6	
187.36	4005.1	
187.58	7709.9	
187.79	5515.9	
188.01	4225	
188.22	6469.5	
188.43	6571.9	
188.65	5694.7	
188.86	3312.2	
189.08	3975.1	
189.29	5128.8	
189.5	5160.9	
189.72	3715.7	
189.93	3776.5	
190.15	5890.6	
190.36	7102.4	
190.57	4064.5	
190.79	3966.2	
191	6053.8	
191.22	5977.3	
191.43	4083.6	
191.64	3390.1	
191.86	6219.7	
192.07	5964.4	
192.29	3482.9	
192.5	3693.9	
192.71	5872.9	
192.93	5094	
193.14	3637.9	
193.35	3792.8	
193.57	5143.1	
193.78	5984.2	
194	2980.5	
194.21	3627.6	
194.42	4889.9	
194.64	5416.9	
194.85	4027	
195.07	4651.6	
195.28	5398.4	
195.49	4627.7	
195.71	4906.3	
195.92	3465.8	
196.13	5585.5	
196.35	5699.5	
196.56	5289.2	
196.78	4010.6	
196.99	6914.6	
197.2	6490	
197.42	4549.9	
197.63	4072.7	
197.84	4823.6	
198.06	5558.9	
198.27	3686.3	
198.48	4956.8	
198.7	5160.2	
198.91	5312.4	
199.13	4063.2	
199.34	4069.3	
199.55	5767.8	
199.77	4665.3	
199.98	3546.4	
200.19	4101.4	
200.41	5264.6	
200.62	4955.4	
200.83	4146.5	
201.05	4508.3	
201.26	5317.9	
201.47	5034.6	
201.69	3524.6	
201.9	3405.8	
202.11	5354.1	
202.33	6410.8	
202.54	3785.3	
202.76	4253.6	
202.97	5496.1	
203.18	5456.5	
203.4	4226.3	
203.61	4067.9	
203.82	5438	
204.04	5017.5	
204.25	4092.5	
204.46	3974.4	
204.68	5386.2	
204.89	5670.1	
205.1	3894.6	
205.32	3414	
205.53	5816.2	
205.74	5952.8	
205.96	2935.4	
206.17	4141.7	
206.38	5805.3	
206.6	5900.2	
206.81	4636.6	
207.02	3772.4	
207.24	5616.9	
207.45	6036.7	
207.66	3789.4	
207.88	3343.7	
208.09	5555.5	
208.3	5383.4	
208.52	3467.2	
208.73	3867.9	
208.94	5387.5	
209.15	6077	
209.37	3818.8	
209.58	4081.6	
209.79	5877.7	
210.01	5179.3	
210.22	3072	
210.43	3195.5	
210.65	5396.4	
210.86	5841.5	
211.07	3816.7	
211.29	3465.8	
211.5	5731.6	
211.71	5304.2	
211.93	3490.4	
212.14	3495.9	
212.35	5311.1	
212.56	5582.8	
212.78	4057	
212.99	3310.2	
213.2	6416.3	
213.42	5169.1	
213.63	3622.2	
213.84	3888.4	
214.06	4786.8	
214.27	4864.6	
214.48	3820.1	
214.69	4099.4	
214.91	6004.6	
215.12	6158.2	
215.33	4175.1	
215.55	4550.6	
215.76	6619	
215.97	5780.7	
216.18	3971	
216.4	3897.3	
216.61	5015.5	
216.82	5896.1	
217.04	3568.2	
217.25	3685.7	
217.46	6115.9	
217.67	5756.8	
217.89	3228.3	
218.1	3291.8	
218.31	5485.1	
218.53	5565	
218.74	3690.4	
218.95	3596.2	
219.16	5292	
219.38	6337.8	
219.59	3584.6	
219.8	4357.4	
220.01	6882.5	
220.23	5417.6	
220.44	4674.1	
220.65	3519.8	
220.87	5434.6	
221.08	5985.5	
221.29	3216	
221.5	4356.7	
221.72	7383.6	
221.93	5080.3	
222.14	4121.9	
