Wavelength	Intensities	
nm	a.u.	
179.22	1887	
179.44	1883.1	
179.65	1891	
179.86	1875.3	
180.08	1895.1	
180.29	4775.9	
180.51	3426.3	
180.72	5516.5	
180.94	6345.3	
181.15	3125.2	
181.37	3088.3	
181.58	5386.2	
181.79	5644.9	
182.01	3252.9	
182.22	3523.2	
182.44	5638.1	
182.65	4743.8	
182.87	4384	
183.08	3844.7	
183.29	5862	
183.51	4885.1	
183.72	3505.4	
183.94	5065.3	
184.15	5257.8	
184.37	5270.1	
184.58	3132	
184.79	4204.5	
185.01	4887.8	
185.22	5597.8	
185.44	4453.6	
185.65	3738.9	
185.86	5143.1	
186.08	4762.2	
186.29	3056.9	
186.51	3252.2	
186.72	4902.8	
186.94	5829.2	
187.15	3736.2	
187.36	3871.3	
187.58	7462.8	
187.79	5341.8	
188.01	4020.8	
188.22	6275.7	
188.43	6500.9	
188.65	5557.5	
188.86	3246.7	
189.08	3843.4	
189.29	5071.5	
189.5	5089.2	
189.72	3618.8	
189.93	3704.1	
190.15	5816.9	
190.36	6871.6	
190.57	3956.7	
190.79	3842	
191	5914.5	
191.22	5763	
191.43	3911.6	
191.64	3250.8	
191.86	6094.1	
192.07	5888.6	
192.29	3355.9	
192.5	3613.3	
192.71	5778	
192.93	5066	
193.14	3508.2	
193.35	3644.7	
193.57	5095.3	
193.78	5794.4	
194	2895.8	
194.21	3566.9	
194.42	4866	
194.64	5322	
194.85	3866.6	
195.07	4523.3	
195.28	5317.2	
195.49	4598.4	
195.71	4790.9	
195.92	3304.7	
196.13	5504.3	
196.35	5601.9	
196.56	5068	
196.78	3862.5	
196.99	6824.5	
197.2	6424.5	
197.42	4416.8	
197.63	3887	
197.84	4773.1	
198.06	5489.2	
198.27	3586.7	
198.48	4838.7	
198.7	5072.1	
198.91	5162.9	
199.13	3924.6	
199.34	3925.3	
199.55	5651	
199.77	4621.6	
199.98	3448.8	
200.19	3964.2	
200.41	5190.9	
200.62	4884.4	
200.83	4061.8	
201.05	4399	
201.26	5160.9	
201.47	4947.2	
201.69	3481.5	
201.9	3334.8	
202.11	5257.1	
202.33	6261.3	
202.54	3676.8	
202.76	4091.2	
202.97	5373.9	
203.18	5429.2	
203.4	4110.3	
203.61	3998.3	
203.82	5350	
204.04	4984.8	
204.25	3935.5	
204.46	3856.3	
204.68	5303.6	
204.89	5511.8	
205.1	3818.8	
205.32	3269.2	
205.53	5702.2	
205.74	5801.9	
205.96	2817.3	
206.17	3999.7	
206.38	5665.4	
206.6	5839.4	
206.81	4527.4	
207.02	3644.7	
207.24	5530.9	
207.45	5955.5	
207.66	3719.8	
207.88	3186	
208.09	5431.2	
208.3	5272.8	
208.52	3429.7	
208.73	3808.5	
208.94	5284.4	
209.15	5951.4	
209.37	3757.3	
209.58	3910.9	
209.79	5769.8	
210.01	5087.8	
210.22	2946.3	
210.43	3108.1	
210.65	5268.1	
210.86	5667.4	
211.07	3699.3	
211.29	3463.8	
211.5	5582.8	
211.71	5207.3	
211.93	3423.5	
212.14	3402.4	
212.35	5197.1	
212.56	5470.1	
212.78	3936.9	
212.99	3250.8	
213.2	6150.1	
213.42	5036.6	
213.63	3556.6	
213.84	3776.5	
214.06	4700.1	
214.27	4771.8	
214.48	3777.1	
214.69	3972.4	
214.91	5965.1	
215.12	6025.1	
215.33	4033.1	
215.55	4436.6	
215.76	6486.6	
215.97	5584.8	
216.18	3796.3	
216.4	3779.2	
216.61	4960.2	
216.82	5782.1	
217.04	3423.5	
217.25	3573	
217.46	5873.6	
217.67	5682.4	
217.89	3054.2	
218.1	3223.5	
218.31	5360.9	
218.53	5425.1	
218.74	3614.7	
218.95	3543	
219.16	5264.6	
219.38	6103.6	
219.59	3510.9	
219.8	4157.4	
220.01	6750.8	
220.23	5253.7	
220.44	4532.8	
220.65	3435.8	
220.87	5380.7	
221.08	5905.7	
221.29	3132.7	
221.5	4205.2	
221.72	7194.5	
221.93	5031.2	
222.14	3975.8	
222.35	4609.3	
222.57	5365.7	
222.78	5643.5	
222.99	3687.7	
223.2	4004.5	
223.42	5545.9	
223.63	5659.2	
223.84	2859.6	
224.05	2908.1	
224.27	6741.9	
224.48	6165.1	
224.69	4677.6	
224.9	3973.7	
225.12	5447.6	
225.33	5240.8	
225.54	3168.9	
225.75	3475.4	
225.97	4827.1	
226.18	5132.2	
226.39	3788.1	
226.6	3513.6	
226.82	5084.4	
227.03	4922.6	
227.24	3930.1	
227.45	3248.1	
227.67	5666	
227.88	6210.8	
228.09	4386.1	
228.3	4377.9	
228.52	5720.7	
228.73	5262.6	
228.94	3598.3	
229.15	3276.1	
229.36	5184.1	
229.58	5137.7	
229.79	3685	
230	4263.2	
230.21	6328.9	
230.43	5341.8	
230.64	3895.9	
230.85	4095.9	
231.06	5665.4	
231.28	5716.6	
231.49	3236.5	
231.7	3855.6	
231.91	5567.7	
232.12	5311.7	
232.34	3347.7	
232.55	3841.3	
232.76	5944.6	
232.97	5480.4	
233.18	3440.6	
233.4	3845.4	
233.61	5530.2	
233.82	5005.9	
234.03	3579.2	
234.25	3595.6	
234.46	7330.4	
234.67	5355.4	
234.88	3986.7	
235.09	3474.7	
235.31	5617.6	
235.52	5160.9	
235.73	3872	
235.94	3241.3	
236.15	5044.8	
236.37	6401.3	
236.58	3429	
236.79	3796.9	
237	5542.5	
237.21	4801.8	
237.43	4085.7	
237.64	3154.6	
237.85	9508	
238.06	4887.8	
238.27	4105.5	
238.48	3305.4	
238.7	5612.1	
238.91	5117.9	
239.12	3730	
239.33	3771.7	
239.54	5099.4	
239.76	5182.7	
239.97	3702.7	
240.18	3727.3	
240.39	6539.8	
240.6	5487.2	
240.82	3852.9	
241.03	3213.9	
241.24	5290.6	
241.45	6096.1	
241.66	3411.9	
241.87	4063.9	
242.09	5966.4	
242.3	6326.9	
242.51	4015.4	
242.72	3705.5	
242.93	5728.2	
243.14	5213.4	
243.36	4324.6	
243.57	4743.8	
243.78	6148.7	
243.99	5639.4	
244.2	3715.7	
244.41	3422.8	
244.63	4841.4	
244.84	5578.7	
