Wavelength	Intensities	
nm	a.u.	
179.22	1784	
179.44	1778	
179.65	1789.9	
179.86	1766	
180.08	1742.1	
180.29	4241.3	
180.51	3110.9	
180.72	5201.8	
180.94	5877	
181.15	2855.6	
181.37	2877.4	
181.58	5015.5	
181.79	5302.2	
182.01	2989.4	
182.22	3164.8	
182.44	5229.8	
182.65	4525.3	
182.87	3979.2	
183.08	3436.5	
183.29	5459.2	
183.51	4641.4	
183.72	3152.5	
183.94	4532.2	
184.15	4909	
184.37	4876.9	
184.58	2817.3	
184.79	3764.2	
185.01	4603.8	
185.22	5165	
185.44	3957.4	
185.65	3406.5	
185.86	4916.5	
186.08	4568.3	
186.29	2770.2	
186.51	2967.5	
186.72	4661.9	
186.94	5349.3	
187.15	3395.5	
187.36	3497.9	
187.58	6714.6	
187.79	4977.2	
188.01	3616.7	
188.22	5498.1	
188.43	5915.9	
188.65	5238	
188.86	3054.2	
189.08	3469.9	
189.29	4788.8	
189.5	4744.5	
189.72	3257.6	
189.93	3279.5	
190.15	5390.9	
190.36	6351.4	
190.57	3553.2	
190.79	3366.9	
191	5429.8	
191.22	5423.7	
191.43	3555.3	
191.64	3033	
191.86	5597.1	
192.07	5425.8	
192.29	3125.9	
192.5	3223.5	
192.71	5335	
192.93	4723.3	
193.14	3219.4	
193.35	3281.5	
193.57	4754.7	
193.78	5421	
194	2621.4	
194.21	3162.1	
194.42	4566.3	
194.64	4909	
194.85	3508.2	
195.07	4098	
195.28	4944.5	
195.49	4384.7	
195.71	4218.8	
195.92	3084.2	
196.13	5102.2	
196.35	5167.7	
196.56	4448.9	
196.78	3536.2	
196.99	6249	
197.2	5850.4	
197.42	3910.9	
197.63	3558	
197.84	4463.9	
198.06	5072.1	
198.27	3257.6	
198.48	4212	
198.7	4710.3	
198.91	4969.7	
199.13	3539.6	
199.34	3513.6	
199.55	5375.9	
199.77	4276.2	
199.98	3177.1	
200.19	3572.3	
200.41	4810.7	
200.62	4650.9	
200.83	3648.1	
201.05	3895.9	
201.26	4927.4	
201.47	4638.6	
201.69	3132.7	
201.9	3068.5	
202.11	4908.3	
202.33	5759.6	
202.54	3285.6	
202.76	3752.6	
202.97	5004.6	
203.18	5083.7	
203.4	3695.9	
203.61	3617.4	
203.82	5004.6	
204.04	4688.5	
204.25	3520.5	
204.46	3448.1	
204.68	4928.1	
204.89	5147.2	
205.1	3408.5	
205.32	3052.2	
205.53	5253.7	
205.74	5418.9	
205.96	2588.6	
206.17	3545	
206.38	5244.2	
206.6	5337	
206.81	4016.7	
207.02	3278.1	
207.24	5114.5	
207.45	5449.6	
207.66	3403.7	
207.88	2918.4	
208.09	5114.5	
208.3	4945.2	
208.52	3071.3	
208.73	3456.3	
208.94	4917.2	
209.15	5487.2	
209.37	3323.2	
209.58	3803.8	
209.79	5388.2	
210.01	4816.8	
210.22	2770.2	
210.43	2868.5	
210.65	4918.5	
210.86	5274.9	
211.07	3373	
211.29	3105.4	
211.5	5223	
211.71	4872.8	
211.93	3089.7	
212.14	3091.8	
212.35	4883	
212.56	5036	
212.78	3517.7	
212.99	2918.4	
213.2	5701.5	
213.42	4770.4	
213.63	3239.9	
213.84	3387.3	
214.06	4460.5	
214.27	4530.1	
214.48	3363.4	
214.69	3579.8	
214.91	5533.6	
215.12	5537	
215.33	3600.3	
215.55	3917.8	
215.76	5986.9	
